Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
SUL;41;PR;410322;BOM SUCESSO DO SUL;1;2%;0;-;26;52%;17;34%;5;10%;1;2%;50
SUL;41;PR;410330;BORRAZOPOLIS;3;2.08%;1;0.69%;96;66.67%;25;17.36%;11;7.64%;8;5.56%;144
SUL;41;PR;410335;BRAGANEY;0;-;2;2.33%;58;67.44%;17;19.77%;5;5.81%;4;4.65%;86
SUL;41;PR;410337;BRASILANDIA DO SUL;2;3.17%;3;4.76%;43;68.25%;11;17.46%;1;1.59%;3;4.76%;63
SUL;41;PR;410340;CAFEARA;0;-;0;-;14;50%;6;21.43%;5;17.86%;3;10.71%;28
SUL;41;PR;410345;CAFELANDIA;4;2.76%;8;5.52%;100;68.97%;24;16.55%;5;3.45%;4;2.76%;145
SUL;41;PR;410347;CAFEZAL DO SUL;0;-;1;1.82%;39;70.91%;11;20%;1;1.82%;3;5.45%;55
SUL;41;PR;410350;CALIFORNIA;2;0.84%;8;3.35%;162;67.78%;36;15.06%;18;7.53%;13;5.44%;239
SUL;41;PR;410360;CAMBARA;4;1.38%;5;1.73%;173;59.86%;47;16.26%;37;12.8%;23;7.96%;289
SUL;41;PR;410370;CAMBE;21;2.02%;16;1.54%;673;64.71%;160;15.38%;103;9.9%;67;6.44%;1.040
SUL;41;PR;410380;CAMBIRA;3;1.22%;5;2.03%;178;72.36%;32;13.01%;20;8.13%;8;3.25%;246
SUL;41;PR;410390;CAMPINA DA LAGOA;8;2.72%;11;3.74%;196;66.67%;40;13.61%;26;8.84%;13;4.42%;294
SUL;41;PR;410395;CAMPINA DO SIMAO;9;2.59%;7;2.01%;251;72.13%;53;15.23%;17;4.89%;11;3.16%;348
SUL;41;PR;410400;CAMPINA GRANDE DO SUL;18;2.86%;20;3.18%;444;70.59%;86;13.67%;40;6.36%;21;3.34%;629
SUL;41;PR;410405;CAMPO BONITO;1;1.08%;1;1.08%;77;82.8%;7;7.53%;5;5.38%;2;2.15%;93
SUL;41;PR;410410;CAMPO DO TENENTE;4;0.83%;12;2.49%;346;71.93%;67;13.93%;28;5.82%;24;4.99%;481
SUL;41;PR;410420;CAMPO LARGO;13;1.52%;13;1.52%;582;68.23%;153;17.94%;59;6.92%;33;3.87%;853
SUL;41;PR;410425;CAMPO MAGRO;8;3.7%;4;1.85%;127;58.8%;56;25.93%;12;5.56%;9;4.17%;216
SUL;41;PR;410430;CAMPO MOURAO;22;1.32%;28;1.68%;1.006;60.53%;421;25.33%;110;6.62%;75;4.51%;1.662
SUL;41;PR;410440;CANDIDO DE ABREU;10;2.14%;12;2.56%;292;62.39%;101;21.58%;31;6.62%;22;4.7%;468
SUL;41;PR;410442;CANDOI;12;3.05%;14;3.56%;247;62.85%;66;16.79%;38;9.67%;16;4.07%;393
SUL;41;PR;410445;CANTAGALO;16;3.64%;14;3.19%;277;63.1%;85;19.36%;31;7.06%;16;3.64%;439
SUL;41;PR;410450;CAPANEMA;2;1.46%;3;2.19%;95;69.34%;17;12.41%;11;8.03%;9;6.57%;137
SUL;41;PR;410460;CAPITAO LEONIDAS MARQUES;19;7.09%;14;5.22%;168;62.69%;36;13.43%;22;8.21%;9;3.36%;268
SUL;41;PR;410465;CARAMBEI;3;3.16%;0;-;69;72.63%;19;20%;3;3.16%;1;1.05%;95
SUL;41;PR;410470;CARLOPOLIS;2;2.9%;0;-;51;73.91%;8;11.59%;2;2.9%;6;8.7%;69
SUL;41;PR;410480;CASCAVEL;60;1.85%;60;1.85%;2.125;65.45%;553;17.03%;272;8.38%;177;5.45%;3.247
SUL;41;PR;410490;CASTRO;71;5.32%;38;2.85%;845;63.34%;211;15.82%;92;6.9%;77;5.77%;1.334
SUL;41;PR;410500;CATANDUVAS;1;2.56%;0;-;30;76.92%;4;10.26%;2;5.13%;2;5.13%;39
SUL;41;PR;410510;CENTENARIO DO SUL;3;2.08%;3;2.08%;93;64.58%;23;15.97%;13;9.03%;9;6.25%;144
SUL;41;PR;410520;CERRO AZUL;15;2.48%;10;1.65%;383;63.31%;120;19.83%;49;8.1%;28;4.63%;605
SUL;41;PR;410530;CEU AZUL;1;0.84%;4;3.36%;71;59.66%;21;17.65%;13;10.92%;9;7.56%;119
SUL;41;PR;410540;CHOPINZINHO;5;0.92%;7;1.29%;385;71.03%;89;16.42%;39;7.2%;17;3.14%;542
SUL;41;PR;410550;CIANORTE;9;2.87%;6;1.91%;199;63.38%;49;15.61%;30;9.55%;21;6.69%;314
SUL;41;PR;410560;CIDADE GAUCHA;2;1.82%;3;2.73%;79;71.82%;10;9.09%;7;6.36%;9;8.18%;110
SUL;41;PR;410570;CLEVELANDIA;8;1.67%;11;2.3%;299;62.42%;103;21.5%;39;8.14%;19;3.97%;479
SUL;41;PR;410580;COLOMBO;18;1.17%;16;1.04%;978;63.51%;308;20%;151;9.81%;69;4.48%;1.540
SUL;41;PR;410590;COLORADO;2;2.02%;7;7.07%;47;47.47%;19;19.19%;16;16.16%;8;8.08%;99
SUL;41;PR;410600;CONGONHINHAS;2;1.4%;6;4.2%;103;72.03%;14;9.79%;9;6.29%;9;6.29%;143
SUL;41;PR;410610;CONSELHEIRO MAIRINCK;4;1.86%;2;0.93%;146;67.91%;34;15.81%;23;10.7%;6;2.79%;215
SUL;41;PR;410620;CONTENDA;4;0.35%;12;1.05%;789;68.73%;184;16.03%;102;8.89%;57;4.97%;1.148
SUL;41;PR;410630;CORBELIA;5;1.55%;14;4.33%;209;64.71%;49;15.17%;29;8.98%;17;5.26%;323
SUL;41;PR;410640;CORNELIO PROCOPIO;8;3.16%;17;6.72%;121;47.83%;46;18.18%;27;10.67%;34;13.44%;253
SUL;41;PR;410645;CORONEL DOMINGOS SOARES;8;3.1%;13;5.04%;177;68.6%;28;10.85%;20;7.75%;12;4.65%;258
SUL;41;PR;410650;CORONEL VIVIDA;13;2.55%;16;3.14%;358;70.33%;68;13.36%;33;6.48%;21;4.13%;509
SUL;41;PR;410655;CORUMBATAI DO SUL;1;1.22%;1;1.22%;61;74.39%;7;8.54%;6;7.32%;6;7.32%;82
SUL;41;PR;410680;CRUZ MACHADO;2;0.77%;7;2.69%;175;67.31%;43;16.54%;17;6.54%;16;6.15%;260
SUL;41;PR;410657;CRUZEIRO DO IGUACU;0;-;1;2.33%;18;41.86%;10;23.26%;6;13.95%;8;18.6%;43
SUL;41;PR;410660;CRUZEIRO DO OESTE;10;1.22%;21;2.57%;551;67.36%;147;17.97%;59;7.21%;30;3.67%;818
SUL;41;PR;410670;CRUZEIRO DO SUL;5;5.43%;1;1.09%;58;63.04%;11;11.96%;13;14.13%;4;4.35%;92
SUL;41;PR;410685;CRUZMALTINA;2;2.63%;0;-;39;51.32%;18;23.68%;9;11.84%;8;10.53%;76
SUL;41;PR;410690;CURITIBA;58;2.81%;37;1.79%;1.306;63.18%;364;17.61%;168;8.13%;134;6.48%;2.067
SUL;41;PR;410700;CURIUVA;6;1.97%;8;2.63%;175;57.57%;42;13.82%;40;13.16%;33;10.86%;304
SUL;41;PR;410715;DIAMANTE D'OESTE;0;-;1;0.76%;87;65.91%;16;12.12%;14;10.61%;14;10.61%;132
SUL;41;PR;410710;DIAMANTE DO NORTE;3;2%;6;4%;100;66.67%;22;14.67%;14;9.33%;5;3.33%;150
SUL;41;PR;410712;DIAMANTE DO SUL;0;-;3;2.56%;89;76.07%;19;16.24%;4;3.42%;2;1.71%;117
SUL;41;PR;410720;DOIS VIZINHOS;3;1.27%;5;2.12%;149;63.14%;44;18.64%;19;8.05%;16;6.78%;236
SUL;41;PR;410725;DOURADINA;0;-;0;-;43;69.35%;9;14.52%;7;11.29%;3;4.84%;62
SUL;41;PR;410730;DOUTOR CAMARGO;3;5.88%;1;1.96%;24;47.06%;8;15.69%;10;19.61%;5;9.8%;51
SUL;41;PR;412863;DOUTOR ULYSSES;5;1.07%;7;1.5%;326;69.81%;85;18.2%;24;5.14%;20;4.28%;467
SUL;41;PR;410740;ENEAS MARQUES;3;2.68%;4;3.57%;74;66.07%;24;21.43%;3;2.68%;4;3.57%;112
SUL;41;PR;410750;ENGENHEIRO BELTRAO;0;-;2;2%;71;71%;13;13%;10;10%;4;4%;100
SUL;41;PR;410753;ENTRE RIOS DO OESTE;1;0.99%;3;2.97%;61;60.4%;26;25.74%;6;5.94%;4;3.96%;101
SUL;41;PR;410752;ESPERANCA NOVA;0;-;1;1.06%;43;45.74%;25;26.6%;15;15.96%;10;10.64%;94
SUL;41;PR;410754;ESPIGAO ALTO DO IGUACU;4;2.72%;3;2.04%;86;58.5%;33;22.45%;15;10.2%;6;4.08%;147
SUL;41;PR;410755;FAROL;1;1.56%;0;-;43;67.19%;11;17.19%;4;6.25%;5;7.81%;64
SUL;41;PR;410760;FAXINAL;7;3.85%;11;6.04%;102;56.04%;31;17.03%;20;10.99%;11;6.04%;182
SUL;41;PR;410765;FAZENDA RIO GRANDE;38;3.16%;35;2.91%;565;47.04%;240;19.98%;192;15.99%;131;10.91%;1.201
SUL;41;PR;410770;FENIX;0;-;1;1.39%;51;70.83%;10;13.89%;6;8.33%;4;5.56%;72
SUL;41;PR;410773;FERNANDES PINHEIRO;10;1.66%;5;0.83%;420;69.65%;99;16.42%;44;7.3%;25;4.15%;603
SUL;41;PR;410775;FIGUEIRA;2;0.73%;12;4.36%;184;66.91%;40;14.55%;25;9.09%;12;4.36%;275
SUL;41;PR;410785;FLOR DA SERRA DO SUL;1;1.01%;7;7.07%;40;40.4%;23;23.23%;14;14.14%;14;14.14%;99
SUL;41;PR;410780;FLORAI;0;-;0;-;16;57.14%;5;17.86%;5;17.86%;2;7.14%;28
SUL;41;PR;410790;FLORESTA;2;2.47%;3;3.7%;46;56.79%;9;11.11%;17;20.99%;4;4.94%;81
SUL;41;PR;410800;FLORESTOPOLIS;3;3.13%;2;2.08%;53;55.21%;22;22.92%;11;11.46%;5;5.21%;96
SUL;41;PR;410810;FLORIDA;0;-;0;-;23;76.67%;4;13.33%;3;10%;0;-;30
SUL;41;PR;410820;FORMOSA DO OESTE;3;4.69%;2;3.13%;34;53.13%;12;18.75%;7;10.94%;6;9.38%;64
SUL;41;PR;410830;FOZ DO IGUACU;71;2.1%;75;2.22%;2.183;64.55%;585;17.3%;268;7.92%;200;5.91%;3.382
SUL;41;PR;410845;FOZ DO JORDAO;5;1.32%;9;2.37%;277;73.09%;53;13.98%;24;6.33%;11;2.9%;379
SUL;41;PR;410832;FRANCISCO ALVES;3;2.8%;2;1.87%;62;57.94%;22;20.56%;10;9.35%;8;7.48%;107
SUL;41;PR;410840;FRANCISCO BELTRAO;14;2.01%;11;1.58%;450;64.47%;127;18.19%;61;8.74%;35;5.01%;698
SUL;41;PR;410850;GENERAL CARNEIRO;5;1.38%;5;1.38%;231;63.64%;76;20.94%;30;8.26%;16;4.41%;363
SUL;41;PR;410855;GODOY MOREIRA;6;4.72%;11;8.66%;73;57.48%;19;14.96%;12;9.45%;6;4.72%;127
SUL;41;PR;410860;GOIOERE;4;0.99%;5;1.23%;285;70.37%;54;13.33%;29;7.16%;28;6.91%;405
SUL;41;PR;410865;GOIOXIM;4;1.42%;11;3.91%;184;65.48%;39;13.88%;25;8.9%;18;6.41%;281
SUL;41;PR;410870;GRANDES RIOS;2;1.54%;3;2.31%;77;59.23%;24;18.46%;16;12.31%;8;6.15%;130
SUL;41;PR;410880;GUAIRA;8;1.27%;6;0.95%;360;57.23%;126;20.03%;85;13.51%;44;7%;629
SUL;41;PR;410890;GUAIRACA;7;3.26%;4;1.86%;135;62.79%;35;16.28%;25;11.63%;9;4.19%;215
SUL;41;PR;410895;GUAMIRANGA;2;0.69%;5;1.72%;214;73.54%;44;15.12%;19;6.53%;7;2.41%;291
SUL;41;PR;410900;GUAPIRAMA;0;-;0;-;41;57.75%;16;22.54%;11;15.49%;3;4.23%;71
SUL;41;PR;410910;GUAPOREMA;0;-;1;5.88%;9;52.94%;5;29.41%;1;5.88%;1;5.88%;17
SUL;41;PR;410920;GUARACI;0;-;1;1.28%;56;71.79%;11;14.1%;7;8.97%;3;3.85%;78
SUL;41;PR;410930;GUARANIACU;8;0.84%;19;1.99%;665;69.49%;157;16.41%;76;7.94%;32;3.34%;957
SUL;41;PR;410940;GUARAPUAVA;67;3.3%;38;1.87%;1.279;62.97%;359;17.68%;180;8.86%;108;5.32%;2.031
SUL;41;PR;410950;GUARAQUECABA;9;2.72%;9;2.72%;228;68.88%;58;17.52%;16;4.83%;11;3.32%;331
SUL;41;PR;410960;GUARATUBA;0;-;4;2.07%;143;74.09%;26;13.47%;14;7.25%;6;3.11%;193
SUL;41;PR;410965;HONORIO SERPA;3;1.79%;9;5.36%;104;61.9%;38;22.62%;12;7.14%;2;1.19%;168
SUL;41;PR;410970;IBAITI;3;1.18%;4;1.57%;131;51.37%;58;22.75%;22;8.63%;37;14.51%;255
SUL;41;PR;410975;IBEMA;1;0.54%;0;-;162;88.04%;13;7.07%;5;2.72%;3;1.63%;184
SUL;41;PR;410980;IBIPORA;20;4.55%;11;2.5%;252;57.27%;69;15.68%;38;8.64%;50;11.36%;440
SUL;41;PR;410990;ICARAIMA;1;0.77%;4;3.08%;90;69.23%;17;13.08%;11;8.46%;7;5.38%;130
SUL;41;PR;411000;IGUARACU;2;4.17%;1;2.08%;27;56.25%;6;12.5%;2;4.17%;10;20.83%;48
SUL;41;PR;411005;IGUATU;0;-;2;1.18%;113;66.47%;28;16.47%;19;11.18%;8;4.71%;170
SUL;41;PR;411007;IMBAU;2;0.89%;1;0.44%;170;75.56%;30;13.33%;14;6.22%;8;3.56%;225
SUL;41;PR;411010;IMBITUVA;10;1.56%;20;3.11%;354;55.05%;137;21.31%;61;9.49%;61;9.49%;643
SUL;41;PR;411020;INACIO MARTINS;3;0.63%;4;0.84%;358;75.21%;71;14.92%;30;6.3%;10;2.1%;476
SUL;41;PR;411030;INAJA;1;1.92%;0;-;36;69.23%;7;13.46%;4;7.69%;4;7.69%;52
SUL;41;PR;411040;INDIANOPOLIS;0;-;1;2.56%;16;41.03%;13;33.33%;6;15.38%;3;7.69%;39
SUL;41;PR;411050;IPIRANGA;5;0.83%;9;1.49%;460;76.29%;87;14.43%;28;4.64%;14;2.32%;603
SUL;41;PR;411060;IPORA;2;1.18%;1;0.59%;109;64.12%;27;15.88%;23;13.53%;8;4.71%;170
SUL;41;PR;411065;IRACEMA DO OESTE;4;7.55%;1;1.89%;26;49.06%;10;18.87%;7;13.21%;5;9.43%;53
SUL;41;PR;411070;IRATI;14;1.51%;11;1.18%;674;72.55%;153;16.47%;58;6.24%;19;2.05%;929
SUL;41;PR;411080;IRETAMA;5;1.66%;10;3.32%;207;68.77%;41;13.62%;21;6.98%;17;5.65%;301
SUL;41;PR;411090;ITAGUAJE;0;-;1;2.17%;31;67.39%;10;21.74%;2;4.35%;2;4.35%;46
SUL;41;PR;411095;ITAIPULANDIA;4;2.3%;6;3.45%;114;65.52%;25;14.37%;13;7.47%;12;6.9%;174
SUL;41;PR;411100;ITAMBARACA;2;2.06%;2;2.06%;56;57.73%;17;17.53%;14;14.43%;6;6.19%;97
SUL;41;PR;411110;ITAMBE;0;-;4;10.81%;24;64.86%;4;10.81%;4;10.81%;1;2.7%;37
SUL;41;PR;411120;ITAPEJARA D'OESTE;3;1.76%;10;5.88%;110;64.71%;29;17.06%;14;8.24%;4;2.35%;170
SUL;41;PR;411125;ITAPERUCU;16;2.39%;20;2.99%;448;66.87%;89;13.28%;54;8.06%;43;6.42%;670
SUL;41;PR;411130;ITAUNA DO SUL;1;0.98%;3;2.94%;70;68.63%;17;16.67%;9;8.82%;2;1.96%;102
SUL;41;PR;411140;IVAI;3;1.12%;3;1.12%;189;70.26%;51;18.96%;14;5.2%;9;3.35%;269
SUL;41;PR;411150;IVAIPORA;11;2.92%;20;5.31%;242;64.19%;48;12.73%;28;7.43%;28;7.43%;377
SUL;41;PR;411155;IVATE;1;1.06%;2;2.13%;58;61.7%;15;15.96%;11;11.7%;7;7.45%;94
SUL;41;PR;411160;IVATUBA;0;-;0;-;11;57.89%;3;15.79%;4;21.05%;1;5.26%;19
SUL;41;PR;411170;JABOTI;0;-;0;-;0;-;0;-;0;-;0;-;0
SUL;41;PR;411180;JACAREZINHO;20;3.88%;12;2.33%;334;64.85%;78;15.15%;45;8.74%;26;5.05%;515
SUL;41;PR;411190;JAGUAPITA;4;4.17%;4;4.17%;45;46.88%;22;22.92%;11;11.46%;10;10.42%;96
SUL;41;PR;411200;JAGUARIAIVA;10;1.85%;6;1.11%;377;69.69%;93;17.19%;37;6.84%;18;3.33%;541
SUL;41;PR;411210;JANDAIA DO SUL;6;2.27%;2;0.76%;214;81.06%;29;10.98%;10;3.79%;3;1.14%;264
SUL;41;PR;411220;JANIOPOLIS;2;1.67%;1;0.83%;76;63.33%;19;15.83%;12;10%;10;8.33%;120
SUL;41;PR;411230;JAPIRA;4;2.94%;2;1.47%;95;69.85%;22;16.18%;10;7.35%;3;2.21%;136
SUL;41;PR;411240;JAPURA;0;-;1;1.49%;43;64.18%;12;17.91%;6;8.96%;5;7.46%;67
SUL;41;PR;411250;JARDIM ALEGRE;5;2.19%;7;3.07%;169;74.12%;33;14.47%;8;3.51%;6;2.63%;228
SUL;41;PR;411260;JARDIM OLINDA;0;-;0;-;9;26.47%;11;32.35%;7;20.59%;7;20.59%;34
SUL;41;PR;411270;JATAIZINHO;4;1.43%;9;3.23%;161;57.71%;61;21.86%;27;9.68%;17;6.09%;279
SUL;41;PR;411275;JESUITAS;1;0.69%;3;2.08%;75;52.08%;26;18.06%;28;19.44%;11;7.64%;144
SUL;41;PR;411280;JOAQUIM TAVORA;4;3.23%;1;0.81%;70;56.45%;28;22.58%;16;12.9%;5;4.03%;124
SUL;41;PR;411290;JUNDIAI DO SUL;1;1.49%;1;1.49%;33;49.25%;11;16.42%;16;23.88%;5;7.46%;67
SUL;41;PR;411295;JURANDA;1;1.27%;1;1.27%;58;73.42%;10;12.66%;6;7.59%;3;3.8%;79
SUL;41;PR;411300;JUSSARA;1;1.12%;1;1.12%;54;60.67%;13;14.61%;16;17.98%;4;4.49%;89
SUL;41;PR;411310;KALORE;3;2.91%;1;0.97%;37;35.92%;25;24.27%;22;21.36%;15;14.56%;103
SUL;41;PR;411320;LAPA;12;1.01%;17;1.42%;707;59.21%;250;20.94%;149;12.48%;59;4.94%;1.194
SUL;41;PR;411325;LARANJAL;4;1.1%;6;1.64%;246;67.4%;57;15.62%;35;9.59%;17;4.66%;365
SUL;41;PR;411330;LARANJEIRAS DO SUL;4;0.83%;10;2.08%;355;73.96%;70;14.58%;24;5%;17;3.54%;480
SUL;41;PR;411340;LEOPOLIS;0;-;1;1.16%;46;53.49%;20;23.26%;5;5.81%;14;16.28%;86
SUL;41;PR;411342;LIDIANOPOLIS;1;1.3%;3;3.9%;52;67.53%;14;18.18%;3;3.9%;4;5.19%;77
SUL;41;PR;411345;LINDOESTE;1;1.18%;1;1.18%;57;67.06%;15;17.65%;5;5.88%;6;7.06%;85
SUL;41;PR;411350;LOANDA;2;1.22%;4;2.44%;87;53.05%;38;23.17%;11;6.71%;22;13.41%;164
SUL;41;PR;411360;LOBATO;0;-;0;-;18;62.07%;6;20.69%;2;6.9%;3;10.34%;29
SUL;41;PR;411370;LONDRINA;89;2.53%;93;2.65%;2.232;63.57%;603;17.17%;284;8.09%;210;5.98%;3.511
SUL;41;PR;411373;LUIZIANA;12;2.28%;15;2.85%;356;67.68%;76;14.45%;51;9.7%;16;3.04%;526
SUL;41;PR;411375;LUNARDELLI;4;0.93%;12;2.8%;269;62.7%;88;20.51%;28;6.53%;28;6.53%;429
SUL;41;PR;411380;LUPIONOPOLIS;1;1.03%;0;-;60;61.86%;20;20.62%;8;8.25%;8;8.25%;97
SUL;41;PR;411390;MALLET;1;0.57%;2;1.15%;100;57.47%;37;21.26%;16;9.2%;18;10.34%;174
SUL;41;PR;411400;MAMBORE;22;3.61%;28;4.6%;402;66.01%;94;15.44%;47;7.72%;16;2.63%;609
SUL;41;PR;411410;MANDAGUACU;7;2.68%;7;2.68%;163;62.45%;50;19.16%;21;8.05%;13;4.98%;261
SUL;41;PR;411420;MANDAGUARI;5;1.57%;11;3.46%;214;67.3%;49;15.41%;24;7.55%;15;4.72%;318
SUL;41;PR;411430;MANDIRITUBA;7;1.13%;2;0.32%;444;71.84%;117;18.93%;25;4.05%;23;3.72%;618
SUL;41;PR;411435;MANFRINOPOLIS;4;6.35%;2;3.17%;35;55.56%;16;25.4%;4;6.35%;2;3.17%;63
SUL;41;PR;411440;MANGUEIRINHA;12;2.93%;10;2.44%;262;63.9%;64;15.61%;29;7.07%;33;8.05%;410
SUL;41;PR;411450;MANOEL RIBAS;23;7.44%;13;4.21%;176;56.96%;63;20.39%;22;7.12%;12;3.88%;309
SUL;41;PR;411460;MARECHAL CANDIDO RONDON;4;2.05%;4;2.05%;126;64.62%;34;17.44%;22;11.28%;5;2.56%;195
SUL;41;PR;411470;MARIA HELENA;0;-;2;2.63%;43;56.58%;15;19.74%;10;13.16%;6;7.89%;76
SUL;41;PR;411480;MARIALVA;5;1.3%;1;0.26%;279;72.47%;52;13.51%;24;6.23%;24;6.23%;385
SUL;41;PR;411490;MARILANDIA DO SUL;8;2.69%;18;6.06%;209;70.37%;37;12.46%;13;4.38%;12;4.04%;297
SUL;41;PR;411500;MARILENA;1;0.88%;1;0.88%;72;63.72%;17;15.04%;11;9.73%;11;9.73%;113
SUL;41;PR;411510;MARILUZ;4;1.18%;5;1.47%;228;67.26%;64;18.88%;23;6.78%;15;4.42%;339
SUL;41;PR;411520;MARINGA;50;1.51%;46;1.39%;2.116;64.06%;559;16.92%;316;9.57%;216;6.54%;3.303
SUL;41;PR;411530;MARIOPOLIS;1;0.85%;1;0.85%;79;67.52%;22;18.8%;7;5.98%;7;5.98%;117
SUL;41;PR;411535;MARIPA;0;-;0;-;11;84.62%;1;7.69%;0;-;1;7.69%;13
SUL;41;PR;411540;MARMELEIRO;15;6.2%;14;5.79%;150;61.98%;37;15.29%;17;7.02%;9;3.72%;242
SUL;41;PR;411545;MARQUINHO;2;1.37%;0;-;134;91.78%;9;6.16%;1;0.68%;0;-;146
SUL;41;PR;411550;MARUMBI;0;-;0;-;33;48.53%;27;39.71%;5;7.35%;3;4.41%;68
SUL;41;PR;411560;MATELANDIA;11;1.82%;17;2.81%;400;66.12%;94;15.54%;62;10.25%;21;3.47%;605
SUL;41;PR;411570;MATINHOS;10;3.82%;6;2.29%;142;54.2%;54;20.61%;24;9.16%;26;9.92%;262
SUL;41;PR;411573;MATO RICO;3;2.19%;8;5.84%;90;65.69%;22;16.06%;10;7.3%;4;2.92%;137
SUL;41;PR;411575;MAUA DA SERRA;3;2.33%;3;2.33%;98;75.97%;16;12.4%;7;5.43%;2;1.55%;129
SUL;41;PR;411580;MEDIANEIRA;14;2.07%;19;2.81%;453;67.11%;103;15.26%;60;8.89%;26;3.85%;675
SUL;41;PR;411585;MERCEDES;0;-;2;4.65%;28;65.12%;7;16.28%;5;11.63%;1;2.33%;43
SUL;41;PR;411590;MIRADOR;0;-;0;-;39;61.9%;12;19.05%;5;7.94%;7;11.11%;63
SUL;41;PR;411600;MIRASELVA;0;-;1;3.33%;19;63.33%;5;16.67%;2;6.67%;3;10%;30
SUL;41;PR;411605;MISSAL;16;3.42%;14;2.99%;319;68.16%;75;16.03%;30;6.41%;14;2.99%;468
SUL;41;PR;411610;MOREIRA SALES;7;1.45%;20;4.15%;328;68.05%;59;12.24%;34;7.05%;34;7.05%;482
SUL;41;PR;411620;MORRETES;15;2.87%;11;2.1%;366;69.98%;72;13.77%;41;7.84%;18;3.44%;523
SUL;41;PR;411630;MUNHOZ DE MELO;0;-;1;1.69%;44;74.58%;9;15.25%;4;6.78%;1;1.69%;59
SUL;41;PR;411640;NOSSA SENHORA DAS GRACAS;2;5.41%;1;2.7%;13;35.14%;10;27.03%;7;18.92%;4;10.81%;37
SUL;41;PR;411650;NOVA ALIANCA DO IVAI;0;-;0;-;25;80.65%;4;12.9%;1;3.23%;1;3.23%;31
SUL;41;PR;411660;NOVA AMERICA DA COLINA;0;-;0;-;39;70.91%;8;14.55%;6;10.91%;2;3.64%;55
SUL;41;PR;411670;NOVA AURORA;7;7.69%;3;3.3%;60;65.93%;12;13.19%;5;5.49%;4;4.4%;91
SUL;41;PR;411680;NOVA CANTU;2;0.92%;3;1.38%;137;63.13%;52;23.96%;12;5.53%;11;5.07%;217
SUL;41;PR;411690;NOVA ESPERANCA;4;0.95%;6;1.43%;287;68.17%;65;15.44%;33;7.84%;26;6.18%;421
SUL;41;PR;411695;NOVA ESPERANCA DO SUDOESTE;9;10.23%;6;6.82%;47;53.41%;21;23.86%;2;2.27%;3;3.41%;88
SUL;41;PR;411700;NOVA FATIMA;2;0.93%;7;3.26%;140;65.12%;38;17.67%;15;6.98%;13;6.05%;215
SUL;41;PR;411705;NOVA LARANJEIRAS;9;1.77%;1;0.2%;325;63.98%;113;22.24%;33;6.5%;27;5.31%;508
SUL;41;PR;411710;NOVA LONDRINA;5;1.97%;10;3.94%;159;62.6%;34;13.39%;27;10.63%;19;7.48%;254
SUL;41;PR;411720;NOVA OLIMPIA;3;5%;3;5%;39;65%;8;13.33%;5;8.33%;2;3.33%;60
SUL;41;PR;411725;NOVA PRATA DO IGUACU;3;2.33%;0;-;83;64.34%;22;17.05%;18;13.95%;3;2.33%;129
SUL;41;PR;411721;NOVA SANTA BARBARA;2;2.47%;0;-;53;65.43%;19;23.46%;4;4.94%;3;3.7%;81
SUL;41;PR;411722;NOVA SANTA ROSA;1;3.45%;1;3.45%;21;72.41%;1;3.45%;1;3.45%;4;13.79%;29
SUL;41;PR;411727;NOVA TEBAS;16;6.04%;7;2.64%;154;58.11%;49;18.49%;21;7.92%;18;6.79%;265
SUL;41;PR;411729;NOVO ITACOLOMI;0;-;0;-;21;65.63%;6;18.75%;2;6.25%;3;9.38%;32
SUL;41;PR;411730;ORTIGUEIRA;5;1.29%;14;3.61%;273;70.36%;57;14.69%;25;6.44%;14;3.61%;388
SUL;41;PR;411740;OURIZONA;0;-;1;2.56%;25;64.1%;9;23.08%;2;5.13%;2;5.13%;39
SUL;41;PR;411745;OURO VERDE DO OESTE;0;-;1;2.13%;32;68.09%;8;17.02%;4;8.51%;2;4.26%;47
SUL;41;PR;411750;PAICANDU;3;1.38%;1;0.46%;143;65.6%;37;16.97%;18;8.26%;16;7.34%;218
SUL;41;PR;411760;PALMAS;9;1.06%;10;1.18%;571;67.1%;160;18.8%;68;7.99%;33;3.88%;851
SUL;41;PR;411770;PALMEIRA;10;2.41%;9;2.17%;253;60.96%;62;14.94%;36;8.67%;45;10.84%;415
SUL;41;PR;411780;PALMITAL;9;1.91%;26;5.53%;313;66.6%;67;14.26%;32;6.81%;23;4.89%;470
SUL;41;PR;411790;PALOTINA;7;1.66%;3;0.71%;284;67.3%;79;18.72%;29;6.87%;20;4.74%;422
SUL;41;PR;411800;PARAISO DO NORTE;4;6.45%;2;3.23%;42;67.74%;6;9.68%;4;6.45%;4;6.45%;62
SUL;41;PR;411810;PARANACITY;1;0.59%;3;1.78%;105;62.13%;35;20.71%;11;6.51%;14;8.28%;169
SUL;41;PR;411820;PARANAGUA;16;1.73%;24;2.6%;632;68.47%;161;17.44%;57;6.18%;33;3.58%;923
SUL;41;PR;411830;PARANAPOEMA;1;1.39%;1;1.39%;41;56.94%;15;20.83%;11;15.28%;3;4.17%;72
SUL;41;PR;411840;PARANAVAI;16;1.82%;24;2.73%;592;67.43%;127;14.46%;76;8.66%;43;4.9%;878
