Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
SUL;43;RS;430340;CAICARA;2;1.64%;2;1.64%;74;60.66%;23;18.85%;17;13.93%;4;3.28%;122
SUL;43;RS;430350;CAMAQUA;13;0.92%;42;2.97%;793;56%;255;18.01%;178;12.57%;135;9.53%;1.416
SUL;43;RS;430355;CAMARGO;0;-;1;4.76%;15;71.43%;3;14.29%;1;4.76%;1;4.76%;21
SUL;43;RS;430360;CAMBARA DO SUL;3;1.16%;1;0.39%;149;57.75%;50;19.38%;34;13.18%;21;8.14%;258
SUL;43;RS;430367;CAMPESTRE DA SERRA;0;-;2;1.82%;72;65.45%;18;16.36%;9;8.18%;9;8.18%;110
SUL;43;RS;430370;CAMPINA DAS MISSOES;0;-;1;0.59%;87;51.18%;44;25.88%;22;12.94%;16;9.41%;170
SUL;43;RS;430380;CAMPINAS DO SUL;1;0.78%;5;3.88%;75;58.14%;25;19.38%;11;8.53%;12;9.3%;129
SUL;43;RS;430390;CAMPO BOM;12;0.33%;29;0.8%;2.171;60.24%;735;20.39%;443;12.29%;214;5.94%;3.604
SUL;43;RS;430400;CAMPO NOVO;3;1.24%;10;4.15%;150;62.24%;32;13.28%;27;11.2%;19;7.88%;241
SUL;43;RS;430410;CAMPOS BORGES;4;3.15%;7;5.51%;62;48.82%;27;21.26%;12;9.45%;15;11.81%;127
SUL;43;RS;430420;CANDELARIA;5;0.57%;16;1.81%;560;63.42%;142;16.08%;94;10.65%;66;7.47%;883
SUL;43;RS;430430;CANDIDO GODOI;4;2.5%;3;1.88%;87;54.38%;36;22.5%;18;11.25%;12;7.5%;160
SUL;43;RS;430435;CANDIOTA;0;-;1;0.61%;96;58.54%;36;21.95%;24;14.63%;7;4.27%;164
SUL;43;RS;430440;CANELA;2;0.73%;3;1.09%;184;66.91%;39;14.18%;31;11.27%;16;5.82%;275
SUL;43;RS;430450;CANGUCU;10;0.74%;14;1.04%;783;58.3%;245;18.24%;168;12.51%;123;9.16%;1.343
SUL;43;RS;430460;CANOAS;58;0.74%;166;2.11%;4.609;58.57%;1.384;17.59%;981;12.47%;671;8.53%;7.869
SUL;43;RS;430461;CANUDOS DO VALE;0;-;0;-;38;58.46%;14;21.54%;10;15.38%;3;4.62%;65
SUL;43;RS;430462;CAPAO BONITO DO SUL;0;-;0;-;34;55.74%;15;24.59%;7;11.48%;5;8.2%;61
SUL;43;RS;430463;CAPAO DA CANOA;11;1.49%;14;1.89%;421;56.89%;128;17.3%;88;11.89%;78;10.54%;740
SUL;43;RS;430465;CAPAO DO CIPO;1;0.83%;4;3.31%;71;58.68%;21;17.36%;14;11.57%;10;8.26%;121
SUL;43;RS;430466;CAPAO DO LEAO;5;0.78%;3;0.47%;387;60.47%;110;17.19%;74;11.56%;61;9.53%;640
SUL;43;RS;430468;CAPELA DE SANTANA;3;0.5%;7;1.16%;346;57.1%;116;19.14%;85;14.03%;49;8.09%;606
SUL;43;RS;430469;CAPITAO;0;-;0;-;9;50%;1;5.56%;5;27.78%;3;16.67%;18
SUL;43;RS;430467;CAPIVARI DO SUL;0;-;2;1.16%;115;66.47%;23;13.29%;22;12.72%;11;6.36%;173
SUL;43;RS;430471;CARAA;2;0.97%;4;1.94%;122;59.22%;31;15.05%;27;13.11%;20;9.71%;206
SUL;43;RS;430470;CARAZINHO;6;0.38%;17;1.09%;890;57.01%;304;19.47%;214;13.71%;130;8.33%;1.561
SUL;43;RS;430480;CARLOS BARBOSA;0;-;1;2.38%;25;59.52%;9;21.43%;4;9.52%;3;7.14%;42
SUL;43;RS;430485;CARLOS GOMES;0;-;0;-;6;66.67%;3;33.33%;0;-;0;-;9
SUL;43;RS;430490;CASCA;0;-;0;-;56;63.64%;19;21.59%;7;7.95%;6;6.82%;88
SUL;43;RS;430495;CASEIROS;1;0.6%;1;0.6%;98;59.04%;40;24.1%;14;8.43%;12;7.23%;166
SUL;43;RS;430500;CATUIPE;0;-;2;1.23%;95;58.64%;36;22.22%;15;9.26%;14;8.64%;162
SUL;43;RS;430510;CAXIAS DO SUL;48;1.33%;65;1.8%;2.151;59.49%;618;17.09%;396;10.95%;338;9.35%;3.616
SUL;43;RS;430511;CENTENARIO;0;-;0;-;16;88.89%;2;11.11%;0;-;0;-;18
SUL;43;RS;430512;CERRITO;0;-;0;-;62;61.39%;15;14.85%;11;10.89%;13;12.87%;101
SUL;43;RS;430513;CERRO BRANCO;0;-;0;-;105;69.54%;28;18.54%;10;6.62%;8;5.3%;151
SUL;43;RS;430515;CERRO GRANDE;0;-;0;-;21;63.64%;4;12.12%;4;12.12%;4;12.12%;33
SUL;43;RS;430517;CERRO GRANDE DO SUL;3;0.7%;3;0.7%;282;65.43%;80;18.56%;38;8.82%;25;5.8%;431
SUL;43;RS;430520;CERRO LARGO;2;0.6%;5;1.5%;195;58.38%;80;23.95%;33;9.88%;19;5.69%;334
SUL;43;RS;430530;CHAPADA;0;-;0;-;115;56.65%;39;19.21%;33;16.26%;16;7.88%;203
SUL;43;RS;430535;CHARQUEADAS;5;0.85%;12;2.05%;345;58.87%;115;19.62%;57;9.73%;52;8.87%;586
SUL;43;RS;430537;CHARRUA;0;-;1;0.95%;63;60%;26;24.76%;8;7.62%;7;6.67%;105
SUL;43;RS;430540;CHIAPETTA;0;-;1;0.56%;91;50.56%;32;17.78%;36;20%;20;11.11%;180
SUL;43;RS;430543;CHUI;1;0.62%;1;0.62%;79;49.07%;35;21.74%;29;18.01%;16;9.94%;161
SUL;43;RS;430544;CHUVISCA;1;0.52%;6;3.14%;110;57.59%;48;25.13%;16;8.38%;10;5.24%;191
SUL;43;RS;430545;CIDREIRA;4;1.96%;7;3.43%;117;57.35%;39;19.12%;20;9.8%;17;8.33%;204
SUL;43;RS;430550;CIRIACO;0;-;1;1.89%;39;73.58%;8;15.09%;4;7.55%;1;1.89%;53
SUL;43;RS;430558;COLINAS;1;1.25%;0;-;54;67.5%;14;17.5%;7;8.75%;4;5%;80
SUL;43;RS;430560;COLORADO;1;0.68%;4;2.72%;94;63.95%;19;12.93%;18;12.24%;11;7.48%;147
SUL;43;RS;430570;CONDOR;0;-;3;1.74%;99;57.56%;23;13.37%;30;17.44%;17;9.88%;172
SUL;43;RS;430580;CONSTANTINA;1;2.17%;1;2.17%;30;65.22%;6;13.04%;4;8.7%;4;8.7%;46
SUL;43;RS;430583;COQUEIRO BAIXO;0;-;0;-;22;57.89%;12;31.58%;3;7.89%;1;2.63%;38
SUL;43;RS;430585;COQUEIROS DO SUL;1;1.27%;0;-;50;63.29%;18;22.78%;6;7.59%;4;5.06%;79
SUL;43;RS;430587;CORONEL BARROS;1;0.74%;4;2.94%;89;65.44%;21;15.44%;18;13.24%;3;2.21%;136
SUL;43;RS;430590;CORONEL BICACO;4;1.59%;3;1.19%;165;65.48%;35;13.89%;27;10.71%;18;7.14%;252
SUL;43;RS;430593;CORONEL PILAR;0;-;1;1.92%;30;57.69%;13;25%;5;9.62%;3;5.77%;52
SUL;43;RS;430595;COTIPORA;1;5.88%;1;5.88%;6;35.29%;2;11.76%;3;17.65%;4;23.53%;17
SUL;43;RS;430597;COXILHA;1;0.66%;2;1.32%;89;58.94%;26;17.22%;20;13.25%;13;8.61%;151
SUL;43;RS;430600;CRISSIUMAL;5;3.4%;2;1.36%;91;61.9%;23;15.65%;9;6.12%;17;11.56%;147
SUL;43;RS;430605;CRISTAL;4;1.04%;7;1.81%;246;63.73%;58;15.03%;39;10.1%;32;8.29%;386
SUL;43;RS;430607;CRISTAL DO SUL;6;4.48%;6;4.48%;85;63.43%;22;16.42%;11;8.21%;4;2.99%;134
SUL;43;RS;430610;CRUZ ALTA;12;0.52%;26;1.13%;1.032;44.85%;476;20.69%;372;16.17%;383;16.64%;2.301
SUL;43;RS;430613;CRUZALTENSE;0;-;0;-;32;56.14%;13;22.81%;8;14.04%;4;7.02%;57
SUL;43;RS;430620;CRUZEIRO DO SUL;1;0.28%;8;2.26%;227;64.12%;62;17.51%;31;8.76%;25;7.06%;354
SUL;43;RS;430630;DAVID CANABARRO;0;-;2;2.41%;49;59.04%;13;15.66%;11;13.25%;8;9.64%;83
SUL;43;RS;430632;DERRUBADAS;0;-;2;1.46%;80;58.39%;27;19.71%;16;11.68%;12;8.76%;137
SUL;43;RS;430635;DEZESSEIS DE NOVEMBRO;1;0.82%;1;0.82%;85;69.67%;16;13.11%;11;9.02%;8;6.56%;122
SUL;43;RS;430637;DILERMANDO DE AGUIAR;0;-;0;-;33;54.1%;10;16.39%;8;13.11%;10;16.39%;61
SUL;43;RS;430640;DOIS IRMAOS;5;0.67%;4;0.53%;440;58.74%;162;21.63%;92;12.28%;46;6.14%;749
SUL;43;RS;430642;DOIS IRMAOS DAS MISSOES;0;-;0;-;58;52.25%;26;23.42%;11;9.91%;16;14.41%;111
SUL;43;RS;430645;DOIS LAJEADOS;2;1.37%;3;2.05%;81;55.48%;35;23.97%;11;7.53%;14;9.59%;146
SUL;43;RS;430650;DOM FELICIANO;2;0.56%;7;1.97%;238;67.04%;67;18.87%;30;8.45%;11;3.1%;355
SUL;43;RS;430660;DOM PEDRITO;5;0.94%;3;0.57%;284;53.58%;104;19.62%;78;14.72%;56;10.57%;530
SUL;43;RS;430655;DOM PEDRO DE ALCANTARA;0;-;1;1.33%;47;62.67%;21;28%;4;5.33%;2;2.67%;75
SUL;43;RS;430670;DONA FRANCISCA;1;0.79%;0;-;75;59.52%;19;15.08%;16;12.7%;15;11.9%;126
SUL;43;RS;430673;DOUTOR MAURICIO CARDOSO;1;2.86%;0;-;23;65.71%;7;20%;3;8.57%;1;2.86%;35
SUL;43;RS;430675;DOUTOR RICARDO;0;-;0;-;60;67.42%;21;23.6%;5;5.62%;3;3.37%;89
SUL;43;RS;430676;ELDORADO DO SUL;9;0.6%;22;1.46%;935;61.92%;267;17.68%;168;11.13%;109;7.22%;1.510
SUL;43;RS;430680;ENCANTADO;5;0.76%;5;0.76%;405;61.18%;125;18.88%;89;13.44%;33;4.98%;662
SUL;43;RS;430690;ENCRUZILHADA DO SUL;4;1.48%;8;2.96%;156;57.78%;50;18.52%;29;10.74%;23;8.52%;270
SUL;43;RS;430692;ENGENHO VELHO;0;-;1;0.94%;63;59.43%;26;24.53%;8;7.55%;8;7.55%;106
SUL;43;RS;430695;ENTRE RIOS DO SUL;1;0.98%;3;2.94%;61;59.8%;17;16.67%;12;11.76%;8;7.84%;102
SUL;43;RS;430693;ENTRE-IJUIS;3;0.93%;8;2.47%;182;56.17%;69;21.3%;41;12.65%;21;6.48%;324
SUL;43;RS;430697;EREBANGO;1;0.49%;4;1.97%;124;61.08%;31;15.27%;29;14.29%;14;6.9%;203
SUL;43;RS;430700;ERECHIM;8;1.06%;17;2.26%;389;51.73%;160;21.28%;108;14.36%;70;9.31%;752
SUL;43;RS;430705;ERNESTINA;0;-;0;-;7;43.75%;4;25%;2;12.5%;3;18.75%;16
SUL;43;RS;430720;ERVAL GRANDE;2;1.16%;3;1.74%;100;58.14%;31;18.02%;22;12.79%;14;8.14%;172
SUL;43;RS;430730;ERVAL SECO;3;0.78%;11;2.85%;250;64.77%;59;15.28%;42;10.88%;21;5.44%;386
SUL;43;RS;430740;ESMERALDA;1;0.56%;3;1.68%;103;57.54%;39;21.79%;20;11.17%;13;7.26%;179
SUL;43;RS;430745;ESPERANCA DO SUL;0;-;2;0.99%;124;61.39%;39;19.31%;28;13.86%;9;4.46%;202
SUL;43;RS;430750;ESPUMOSO;5;1.16%;7;1.62%;249;57.77%;73;16.94%;54;12.53%;43;9.98%;431
SUL;43;RS;430755;ESTACAO;0;-;2;1.14%;112;64%;28;16%;20;11.43%;13;7.43%;175
SUL;43;RS;430760;ESTANCIA VELHA;3;0.29%;19;1.81%;623;59.28%;190;18.08%;122;11.61%;94;8.94%;1.051
SUL;43;RS;430770;ESTEIO;4;0.56%;9;1.25%;411;57.24%;129;17.97%;89;12.4%;76;10.58%;718
SUL;43;RS;430780;ESTRELA;0;-;4;0.51%;459;58.92%;150;19.26%;109;13.99%;57;7.32%;779
SUL;43;RS;430781;ESTRELA VELHA;0;-;1;1.23%;50;61.73%;18;22.22%;8;9.88%;4;4.94%;81
SUL;43;RS;430783;EUGENIO DE CASTRO;1;0.85%;3;2.56%;63;53.85%;23;19.66%;21;17.95%;6;5.13%;117
SUL;43;RS;430786;FAGUNDES VARELA;0;-;1;1.05%;69;72.63%;13;13.68%;8;8.42%;4;4.21%;95
SUL;43;RS;430790;FARROUPILHA;7;0.51%;20;1.45%;833;60.54%;236;17.15%;155;11.26%;125;9.08%;1.376
SUL;43;RS;430800;FAXINAL DO SOTURNO;2;0.63%;3;0.94%;179;55.94%;63;19.69%;38;11.88%;35;10.94%;320
SUL;43;RS;430805;FAXINALZINHO;1;2.5%;0;-;22;55%;10;25%;6;15%;1;2.5%;40
SUL;43;RS;430807;FAZENDA VILANOVA;0;-;1;0.94%;66;62.26%;18;16.98%;15;14.15%;6;5.66%;106
SUL;43;RS;430810;FELIZ;1;0.41%;4;1.66%;140;58.09%;59;24.48%;24;9.96%;13;5.39%;241
SUL;43;RS;430820;FLORES DA CUNHA;4;0.39%;18;1.77%;670;65.75%;169;16.58%;98;9.62%;60;5.89%;1.019
SUL;43;RS;430825;FLORIANO PEIXOTO;1;2.44%;0;-;24;58.54%;7;17.07%;4;9.76%;5;12.2%;41
SUL;43;RS;430830;FONTOURA XAVIER;5;1.15%;6;1.38%;261;59.86%;80;18.35%;50;11.47%;34;7.8%;436
SUL;43;RS;430840;FORMIGUEIRO;0;-;1;0.66%;93;61.59%;27;17.88%;20;13.25%;10;6.62%;151
SUL;43;RS;430843;FORQUETINHA;0;-;0;-;18;56.25%;6;18.75%;8;25%;0;-;32
SUL;43;RS;430845;FORTALEZA DOS VALOS;1;0.38%;4;1.51%;162;61.13%;46;17.36%;43;16.23%;9;3.4%;265
SUL;43;RS;430850;FREDERICO WESTPHALEN;3;0.49%;24;3.92%;374;61.01%;90;14.68%;67;10.93%;55;8.97%;613
SUL;43;RS;430860;GARIBALDI;1;0.2%;5;0.98%;298;58.43%;105;20.59%;64;12.55%;37;7.25%;510
SUL;43;RS;430865;GARRUCHOS;4;2.92%;4;2.92%;72;52.55%;20;14.6%;22;16.06%;15;10.95%;137
SUL;43;RS;430870;GAURAMA;0;-;1;0.52%;110;56.99%;34;17.62%;28;14.51%;20;10.36%;193
SUL;43;RS;430880;GENERAL CAMARA;3;1.29%;3;1.29%;138;59.48%;46;19.83%;21;9.05%;21;9.05%;232
SUL;43;RS;430885;GENTIL;1;1.45%;0;-;35;50.72%;16;23.19%;13;18.84%;4;5.8%;69
SUL;43;RS;430890;GETULIO VARGAS;5;0.77%;9;1.38%;386;59.38%;126;19.38%;81;12.46%;43;6.62%;650
SUL;43;RS;430900;GIRUA;11;5.31%;3;1.45%;93;44.93%;36;17.39%;31;14.98%;33;15.94%;207
SUL;43;RS;430905;GLORINHA;2;0.69%;5;1.72%;165;56.7%;64;21.99%;34;11.68%;21;7.22%;291
SUL;43;RS;430910;GRAMADO;2;0.61%;7;2.13%;189;57.45%;66;20.06%;34;10.33%;31;9.42%;329
SUL;43;RS;430912;GRAMADO DOS LOUREIROS;0;-;0;-;58;60.42%;17;17.71%;11;11.46%;10;10.42%;96
SUL;43;RS;430915;GRAMADO XAVIER;2;1.18%;1;0.59%;113;66.86%;23;13.61%;21;12.43%;9;5.33%;169
SUL;43;RS;430920;GRAVATAI;36;0.43%;151;1.79%;5.033;59.7%;1.538;18.24%;1.048;12.43%;624;7.4%;8.430
SUL;43;RS;430925;GUABIJU;0;-;1;2.38%;34;80.95%;2;4.76%;2;4.76%;3;7.14%;42
SUL;43;RS;430930;GUAIBA;15;0.69%;43;1.97%;1.261;57.76%;397;18.19%;242;11.09%;225;10.31%;2.183
SUL;43;RS;430940;GUAPORE;6;0.79%;13;1.71%;450;59.21%;148;19.47%;73;9.61%;70;9.21%;760
SUL;43;RS;430950;GUARANI DAS MISSOES;3;1.21%;3;1.21%;143;57.89%;47;19.03%;32;12.96%;19;7.69%;247
SUL;43;RS;430955;HARMONIA;0;-;5;2.13%;133;56.6%;47;20%;37;15.74%;13;5.53%;235
SUL;43;RS;430710;HERVAL;0;-;1;2.56%;24;61.54%;6;15.38%;5;12.82%;3;7.69%;39
SUL;43;RS;430957;HERVEIRAS;0;-;0;-;40;66.67%;10;16.67%;4;6.67%;6;10%;60
SUL;43;RS;430960;HORIZONTINA;6;1.66%;9;2.49%;222;61.5%;54;14.96%;46;12.74%;24;6.65%;361
SUL;43;RS;430965;HULHA NEGRA;0;-;1;0.6%;100;59.88%;27;16.17%;23;13.77%;16;9.58%;167
SUL;43;RS;430970;HUMAITA;0;-;0;-;34;50.75%;18;26.87%;10;14.93%;5;7.46%;67
SUL;43;RS;430975;IBARAMA;1;1.49%;1;1.49%;40;59.7%;16;23.88%;4;5.97%;5;7.46%;67
SUL;43;RS;430980;IBIACA;0;-;1;1.92%;28;53.85%;9;17.31%;8;15.38%;6;11.54%;52
SUL;43;RS;430990;IBIRAIARAS;0;-;4;1.61%;156;62.65%;51;20.48%;26;10.44%;12;4.82%;249
SUL;43;RS;430995;IBIRAPUITA;0;-;0;-;16;45.71%;8;22.86%;7;20%;4;11.43%;35
SUL;43;RS;431000;IBIRUBA;5;0.55%;18;1.97%;519;56.66%;192;20.96%;104;11.35%;78;8.52%;916
SUL;43;RS;431010;IGREJINHA;6;0.71%;11;1.31%;526;62.47%;133;15.8%;114;13.54%;52;6.18%;842
SUL;43;RS;431020;IJUI;4;0.22%;25;1.36%;929;50.71%;378;20.63%;261;14.25%;235;12.83%;1.832
SUL;43;RS;431030;ILOPOLIS;0;-;2;2.08%;62;64.58%;19;19.79%;9;9.38%;4;4.17%;96
SUL;43;RS;431033;IMBE;2;0.42%;4;0.85%;294;62.29%;81;17.16%;64;13.56%;27;5.72%;472
SUL;43;RS;431036;IMIGRANTE;0;-;0;-;33;47.83%;21;30.43%;9;13.04%;6;8.7%;69
SUL;43;RS;431040;INDEPENDENCIA;0;-;2;2.33%;62;72.09%;11;12.79%;4;4.65%;7;8.14%;86
SUL;43;RS;431041;INHACORA;0;-;0;-;30;62.5%;10;20.83%;3;6.25%;5;10.42%;48
SUL;43;RS;431043;IPE;0;-;4;1.5%;162;60.67%;52;19.48%;31;11.61%;18;6.74%;267
SUL;43;RS;431046;IPIRANGA DO SUL;0;-;0;-;1;14.29%;2;28.57%;4;57.14%;0;-;7
SUL;43;RS;431050;IRAI;8;3.04%;17;6.46%;142;53.99%;48;18.25%;30;11.41%;18;6.84%;263
SUL;43;RS;431053;ITAARA;1;0.88%;1;0.88%;70;61.95%;16;14.16%;16;14.16%;9;7.96%;113
SUL;43;RS;431055;ITACURUBI;0;-;1;0.93%;77;71.3%;16;14.81%;7;6.48%;7;6.48%;108
SUL;43;RS;431057;ITAPUCA;0;-;0;-;38;53.52%;15;21.13%;11;15.49%;7;9.86%;71
SUL;43;RS;431060;ITAQUI;7;0.91%;10;1.3%;422;54.66%;163;21.11%;101;13.08%;69;8.94%;772
SUL;43;RS;431065;ITATI;0;-;2;1.63%;82;66.67%;20;16.26%;14;11.38%;5;4.07%;123
SUL;43;RS;431070;ITATIBA DO SUL;0;-;4;10.26%;16;41.03%;11;28.21%;5;12.82%;3;7.69%;39
SUL;43;RS;431075;IVORA;1;1.33%;1;1.33%;37;49.33%;22;29.33%;7;9.33%;7;9.33%;75
SUL;43;RS;431080;IVOTI;0;-;6;0.65%;540;58.44%;212;22.94%;117;12.66%;49;5.3%;924
SUL;43;RS;431085;JABOTICABA;3;1.69%;4;2.25%;102;57.3%;26;14.61%;25;14.04%;18;10.11%;178
SUL;43;RS;431087;JACUIZINHO;1;2.33%;1;2.33%;25;58.14%;9;20.93%;5;11.63%;2;4.65%;43
SUL;43;RS;431090;JACUTINGA;0;-;3;3.19%;63;67.02%;12;12.77%;8;8.51%;8;8.51%;94
SUL;43;RS;431100;JAGUARAO;0;-;5;1.45%;181;52.31%;70;20.23%;48;13.87%;42;12.14%;346
SUL;43;RS;431110;JAGUARI;4;1.97%;5;2.46%;104;51.23%;43;21.18%;32;15.76%;15;7.39%;203
SUL;43;RS;431112;JAQUIRANA;3;2.07%;4;2.76%;86;59.31%;18;12.41%;16;11.03%;18;12.41%;145
SUL;43;RS;431113;JARI;1;0.74%;5;3.7%;81;60%;25;18.52%;11;8.15%;12;8.89%;135
SUL;43;RS;431115;JOIA;2;1.96%;3;2.94%;56;54.9%;21;20.59%;9;8.82%;11;10.78%;102
SUL;43;RS;431120;JULIO DE CASTILHOS;6;0.74%;10;1.23%;387;47.43%;148;18.14%;120;14.71%;145;17.77%;816
SUL;43;RS;431123;LAGOA BONITA DO SUL;1;1.79%;0;-;41;73.21%;10;17.86%;3;5.36%;1;1.79%;56
SUL;43;RS;431127;LAGOA DOS TRES CANTOS;0;-;0;-;56;51.38%;22;20.18%;22;20.18%;9;8.26%;109
SUL;43;RS;431130;LAGOA VERMELHA;3;0.51%;15;2.56%;329;56.24%;103;17.61%;88;15.04%;47;8.03%;585
SUL;43;RS;431125;LAGOAO;2;0.99%;4;1.98%;122;60.4%;38;18.81%;21;10.4%;15;7.43%;202
SUL;43;RS;431140;LAJEADO;10;0.51%;28;1.43%;1.213;61.82%;376;19.16%;212;10.81%;123;6.27%;1.962
SUL;43;RS;431142;LAJEADO DO BUGRE;2;2.04%;5;5.1%;50;51.02%;14;14.29%;14;14.29%;13;13.27%;98
SUL;43;RS;431150;LAVRAS DO SUL;2;2.08%;3;3.13%;48;50%;27;28.13%;7;7.29%;9;9.38%;96
SUL;43;RS;431160;LIBERATO SALZANO;2;2.41%;2;2.41%;64;77.11%;10;12.05%;4;4.82%;1;1.2%;83
SUL;43;RS;431162;LINDOLFO COLLOR;0;-;1;0.65%;97;62.58%;25;16.13%;19;12.26%;13;8.39%;155
SUL;43;RS;431164;LINHA NOVA;1;1.67%;1;1.67%;38;63.33%;9;15%;10;16.67%;1;1.67%;60
SUL;43;RS;431171;MACAMBARA;1;0.49%;6;2.93%;98;47.8%;42;20.49%;35;17.07%;23;11.22%;205
SUL;43;RS;431170;MACHADINHO;0;-;4;1.43%;173;62.01%;49;17.56%;35;12.54%;18;6.45%;279
SUL;43;RS;431173;MAMPITUBA;1;0.87%;1;0.87%;67;58.26%;27;23.48%;10;8.7%;9;7.83%;115
SUL;43;RS;431175;MANOEL VIANA;3;1.57%;5;2.62%;110;57.59%;33;17.28%;26;13.61%;14;7.33%;191
SUL;43;RS;431177;MAQUINE;1;1.22%;5;6.1%;39;47.56%;15;18.29%;7;8.54%;15;18.29%;82
SUL;43;RS;431179;MARATA;1;1.01%;1;1.01%;59;59.6%;18;18.18%;13;13.13%;7;7.07%;99
SUL;43;RS;431180;MARAU;2;0.28%;19;2.61%;418;57.5%;133;18.29%;87;11.97%;68;9.35%;727
SUL;43;RS;431190;MARCELINO RAMOS;0;-;1;0.94%;64;60.38%;15;14.15%;17;16.04%;9;8.49%;106
SUL;43;RS;431198;MARIANA PIMENTEL;0;-;2;1.2%;99;59.64%;24;14.46%;32;19.28%;9;5.42%;166
SUL;43;RS;431200;MARIANO MORO;2;2.44%;2;2.44%;51;62.2%;13;15.85%;11;13.41%;3;3.66%;82
SUL;43;RS;431205;MARQUES DE SOUZA;0;-;1;1.28%;35;44.87%;21;26.92%;17;21.79%;4;5.13%;78
SUL;43;RS;431210;MATA;0;-;2;3.7%;31;57.41%;10;18.52%;5;9.26%;6;11.11%;54
SUL;43;RS;431213;MATO CASTELHANO;1;1.92%;1;1.92%;27;51.92%;7;13.46%;9;17.31%;7;13.46%;52
SUL;43;RS;431215;MATO LEITAO;1;0.37%;6;2.2%;185;67.77%;47;17.22%;28;10.26%;6;2.2%;273
SUL;43;RS;431217;MATO QUEIMADO;0;-;1;1.03%;59;60.82%;21;21.65%;8;8.25%;8;8.25%;97
SUL;43;RS;431220;MAXIMILIANO DE ALMEIDA;1;0.56%;2;1.13%;114;64.41%;36;20.34%;15;8.47%;9;5.08%;177
SUL;43;RS;431225;MINAS DO LEAO;0;-;5;1.22%;210;51.22%;88;21.46%;60;14.63%;47;11.46%;410
SUL;43;RS;431230;MIRAGUAI;1;0.46%;0;-;118;54.38%;50;23.04%;28;12.9%;20;9.22%;217
SUL;43;RS;431235;MONTAURI;0;-;1;1.72%;38;65.52%;10;17.24%;7;12.07%;2;3.45%;58
SUL;43;RS;431237;MONTE ALEGRE DOS CAMPOS;1;1.56%;2;3.13%;48;75%;6;9.38%;4;6.25%;3;4.69%;64
SUL;43;RS;431238;MONTE BELO DO SUL;0;-;0;-;57;61.96%;23;25%;8;8.7%;4;4.35%;92
SUL;43;RS;431240;MONTENEGRO;5;0.43%;24;2.07%;701;60.54%;198;17.1%;124;10.71%;106;9.15%;1.158
SUL;43;RS;431242;MORMACO;0;-;4;3.54%;59;52.21%;29;25.66%;12;10.62%;9;7.96%;113
SUL;43;RS;431244;MORRINHOS DO SUL;0;-;0;-;28;62.22%;8;17.78%;6;13.33%;3;6.67%;45
SUL;43;RS;431245;MORRO REDONDO;0;-;0;-;76;56.3%;31;22.96%;11;8.15%;17;12.59%;135
SUL;43;RS;431247;MORRO REUTER;0;-;3;1.72%;104;59.77%;41;23.56%;19;10.92%;7;4.02%;174
SUL;43;RS;431250;MOSTARDAS;6;2.33%;2;0.78%;143;55.43%;52;20.16%;31;12.02%;24;9.3%;258
SUL;43;RS;431260;MUCUM;2;0.93%;3;1.4%;108;50.23%;42;19.53%;46;21.4%;14;6.51%;215
SUL;43;RS;431261;MUITOS CAPOES;2;1.67%;4;3.33%;82;68.33%;10;8.33%;16;13.33%;6;5%;120
SUL;43;RS;431262;MULITERNO;0;-;2;1.74%;58;50.43%;17;14.78%;11;9.57%;27;23.48%;115
SUL;43;RS;431265;NAO-ME-TOQUE;0;-;4;2.09%;105;54.97%;37;19.37%;24;12.57%;21;10.99%;191
SUL;43;RS;431267;NICOLAU VERGUEIRO;0;-;0;-;15;65.22%;5;21.74%;2;8.7%;1;4.35%;23
SUL;43;RS;431270;NONOAI;5;1.71%;4;1.37%;176;60.07%;44;15.02%;33;11.26%;31;10.58%;293
SUL;43;RS;431275;NOVA ALVORADA;0;-;1;1.72%;38;65.52%;12;20.69%;5;8.62%;2;3.45%;58
SUL;43;RS;431280;NOVA ARACA;1;0.39%;4;1.54%;163;62.93%;52;20.08%;31;11.97%;8;3.09%;259
SUL;43;RS;431290;NOVA BASSANO;2;0.53%;5;1.32%;247;65.34%;65;17.2%;42;11.11%;17;4.5%;378
SUL;43;RS;431295;NOVA BOA VISTA;0;-;1;0.78%;74;57.36%;23;17.83%;26;20.16%;5;3.88%;129
SUL;43;RS;431300;NOVA BRESCIA;0;-;0;-;32;57.14%;13;23.21%;7;12.5%;4;7.14%;56
SUL;43;RS;431301;NOVA CANDELARIA;0;-;1;1.32%;48;63.16%;13;17.11%;9;11.84%;5;6.58%;76
SUL;43;RS;431303;NOVA ESPERANCA DO SUL;0;-;1;1.92%;28;53.85%;13;25%;5;9.62%;5;9.62%;52
SUL;43;RS;431306;NOVA HARTZ;1;0.18%;11;1.93%;359;62.98%;100;17.54%;57;10%;42;7.37%;570
SUL;43;RS;431308;NOVA PADUA;0;-;2;6.45%;21;67.74%;4;12.9%;3;9.68%;1;3.23%;31
SUL;43;RS;431310;NOVA PALMA;0;-;1;1.72%;42;72.41%;9;15.52%;2;3.45%;4;6.9%;58
SUL;43;RS;431320;NOVA PETROPOLIS;1;0.1%;10;0.97%;657;63.85%;192;18.66%;117;11.37%;52;5.05%;1.029
