Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
SUL;43;RS;430635;DEZESSEIS DE NOVEMBRO;0;-;0;-;1;100%;0;-;0;-;0;-;1
SUL;43;RS;430637;DILERMANDO DE AGUIAR;0;-;0;-;4;66.67%;0;-;1;16.67%;1;16.67%;6
SUL;43;RS;430640;DOIS IRMAOS;1;0.7%;1;0.7%;85;59.86%;20;14.08%;22;15.49%;13;9.15%;142
SUL;43;RS;430642;DOIS IRMAOS DAS MISSOES;0;-;0;-;17;73.91%;4;17.39%;0;-;2;8.7%;23
SUL;43;RS;430645;DOIS LAJEADOS;0;-;0;-;5;71.43%;1;14.29%;1;14.29%;0;-;7
SUL;43;RS;430650;DOM FELICIANO;0;-;1;0.58%;113;65.32%;37;21.39%;15;8.67%;7;4.05%;173
SUL;43;RS;430660;DOM PEDRITO;0;-;1;1.96%;26;50.98%;10;19.61%;10;19.61%;4;7.84%;51
SUL;43;RS;430655;DOM PEDRO DE ALCANTARA;0;-;0;-;5;41.67%;4;33.33%;1;8.33%;2;16.67%;12
SUL;43;RS;430670;DONA FRANCISCA;0;-;0;-;21;55.26%;7;18.42%;6;15.79%;4;10.53%;38
SUL;43;RS;430673;DOUTOR MAURICIO CARDOSO;1;4.35%;1;4.35%;17;73.91%;4;17.39%;0;-;0;-;23
SUL;43;RS;430675;DOUTOR RICARDO;1;1.25%;3;3.75%;52;65%;8;10%;11;13.75%;5;6.25%;80
SUL;43;RS;430676;ELDORADO DO SUL;3;0.43%;9;1.28%;420;59.57%;135;19.15%;76;10.78%;62;8.79%;705
SUL;43;RS;430680;ENCANTADO;2;1.14%;2;1.14%;79;45.14%;36;20.57%;39;22.29%;17;9.71%;175
SUL;43;RS;430690;ENCRUZILHADA DO SUL;0;-;0;-;0;-;2;33.33%;0;-;4;66.67%;6
SUL;43;RS;430692;ENGENHO VELHO;0;-;0;-;10;45.45%;8;36.36%;2;9.09%;2;9.09%;22
SUL;43;RS;430695;ENTRE RIOS DO SUL;2;3.64%;2;3.64%;32;58.18%;8;14.55%;5;9.09%;6;10.91%;55
SUL;43;RS;430693;ENTRE-IJUIS;5;4.27%;4;3.42%;79;67.52%;14;11.97%;9;7.69%;6;5.13%;117
SUL;43;RS;430697;EREBANGO;1;1.64%;0;-;40;65.57%;12;19.67%;5;8.2%;3;4.92%;61
SUL;43;RS;430700;ERECHIM;1;0.46%;5;2.29%;146;66.97%;36;16.51%;22;10.09%;8;3.67%;218
SUL;43;RS;430705;ERNESTINA;1;20%;0;-;4;80%;0;-;0;-;0;-;5
SUL;43;RS;430720;ERVAL GRANDE;1;1.15%;4;4.6%;50;57.47%;17;19.54%;7;8.05%;8;9.2%;87
SUL;43;RS;430730;ERVAL SECO;0;-;1;1.37%;44;60.27%;14;19.18%;10;13.7%;4;5.48%;73
SUL;43;RS;430740;ESMERALDA;0;-;0;-;30;60%;8;16%;6;12%;6;12%;50
SUL;43;RS;430745;ESPERANCA DO SUL;0;-;1;5.56%;12;66.67%;4;22.22%;1;5.56%;0;-;18
SUL;43;RS;430750;ESPUMOSO;0;-;0;-;27;48.21%;13;23.21%;10;17.86%;6;10.71%;56
SUL;43;RS;430755;ESTACAO;0;-;2;2.44%;44;53.66%;14;17.07%;15;18.29%;7;8.54%;82
SUL;43;RS;430760;ESTANCIA VELHA;2;2.11%;3;3.16%;46;48.42%;15;15.79%;13;13.68%;16;16.84%;95
SUL;43;RS;430770;ESTEIO;2;0.64%;5;1.6%;172;54.95%;66;21.09%;39;12.46%;29;9.27%;313
SUL;43;RS;430780;ESTRELA;4;2.68%;1;0.67%;101;67.79%;16;10.74%;18;12.08%;9;6.04%;149
SUL;43;RS;430781;ESTRELA VELHA;0;-;1;2.94%;25;73.53%;5;14.71%;3;8.82%;0;-;34
SUL;43;RS;430783;EUGENIO DE CASTRO;0;-;3;23.08%;5;38.46%;3;23.08%;1;7.69%;1;7.69%;13
SUL;43;RS;430786;FAGUNDES VARELA;0;-;0;-;1;25%;3;75%;0;-;0;-;4
SUL;43;RS;430790;FARROUPILHA;4;0.54%;8;1.08%;448;60.3%;129;17.36%;84;11.31%;70;9.42%;743
SUL;43;RS;430800;FAXINAL DO SOTURNO;1;0.48%;3;1.43%;129;61.43%;43;20.48%;15;7.14%;19;9.05%;210
SUL;43;RS;430805;FAXINALZINHO;0;-;1;6.67%;7;46.67%;4;26.67%;0;-;3;20%;15
SUL;43;RS;430807;FAZENDA VILANOVA;0;-;0;-;41;50%;15;18.29%;12;14.63%;14;17.07%;82
SUL;43;RS;430810;FELIZ;0;-;0;-;16;61.54%;4;15.38%;4;15.38%;2;7.69%;26
SUL;43;RS;430820;FLORES DA CUNHA;0;-;4;1.75%;146;63.76%;33;14.41%;26;11.35%;20;8.73%;229
SUL;43;RS;430825;FLORIANO PEIXOTO;0;-;0;-;0;-;1;33.33%;1;33.33%;1;33.33%;3
SUL;43;RS;430830;FONTOURA XAVIER;0;-;0;-;3;100%;0;-;0;-;0;-;3
SUL;43;RS;430840;FORMIGUEIRO;0;-;1;1.64%;35;57.38%;12;19.67%;8;13.11%;5;8.2%;61
SUL;43;RS;430843;FORQUETINHA;0;-;0;-;7;38.89%;4;22.22%;4;22.22%;3;16.67%;18
SUL;43;RS;430845;FORTALEZA DOS VALOS;0;-;0;-;9;60%;1;6.67%;1;6.67%;4;26.67%;15
SUL;43;RS;430850;FREDERICO WESTPHALEN;0;-;0;-;44;63.77%;12;17.39%;6;8.7%;7;10.14%;69
SUL;43;RS;430860;GARIBALDI;0;-;0;-;28;47.46%;15;25.42%;7;11.86%;9;15.25%;59
SUL;43;RS;430865;GARRUCHOS;3;5.77%;2;3.85%;39;75%;2;3.85%;3;5.77%;3;5.77%;52
SUL;43;RS;430870;GAURAMA;0;-;0;-;6;75%;2;25%;0;-;0;-;8
SUL;43;RS;430880;GENERAL CAMARA;1;0.66%;1;0.66%;84;55.26%;23;15.13%;24;15.79%;19;12.5%;152
SUL;43;RS;430885;GENTIL;1;10%;1;10%;5;50%;1;10%;1;10%;1;10%;10
SUL;43;RS;430890;GETULIO VARGAS;0;-;1;1.04%;47;48.96%;18;18.75%;17;17.71%;13;13.54%;96
SUL;43;RS;430900;GIRUA;0;-;2;8%;12;48%;9;36%;1;4%;1;4%;25
SUL;43;RS;430905;GLORINHA;0;-;1;1.59%;41;65.08%;7;11.11%;7;11.11%;7;11.11%;63
SUL;43;RS;430910;GRAMADO;0;-;6;3.05%;99;50.25%;43;21.83%;29;14.72%;20;10.15%;197
SUL;43;RS;430912;GRAMADO DOS LOUREIROS;0;-;0;-;37;78.72%;6;12.77%;3;6.38%;1;2.13%;47
SUL;43;RS;430915;GRAMADO XAVIER;0;-;1;4.17%;18;75%;2;8.33%;2;8.33%;1;4.17%;24
SUL;43;RS;430920;GRAVATAI;12;0.83%;23;1.59%;805;55.48%;274;18.88%;194;13.37%;143;9.86%;1.451
SUL;43;RS;430925;GUABIJU;0;-;0;-;2;100%;0;-;0;-;0;-;2
SUL;43;RS;430930;GUAIBA;12;2.71%;18;4.07%;232;52.49%;72;16.29%;59;13.35%;49;11.09%;442
SUL;43;RS;430940;GUAPORE;3;1.73%;5;2.89%;89;51.45%;31;17.92%;25;14.45%;20;11.56%;173
SUL;43;RS;430950;GUARANI DAS MISSOES;0;-;0;-;45;69.23%;6;9.23%;2;3.08%;12;18.46%;65
SUL;43;RS;430955;HARMONIA;0;-;0;-;10;41.67%;4;16.67%;6;25%;4;16.67%;24
SUL;43;RS;430710;HERVAL;0;-;0;-;0;-;0;-;0;-;1;100%;1
SUL;43;RS;430957;HERVEIRAS;0;-;0;-;7;58.33%;2;16.67%;2;16.67%;1;8.33%;12
SUL;43;RS;430960;HORIZONTINA;0;-;0;-;70;57.85%;29;23.97%;14;11.57%;8;6.61%;121
SUL;43;RS;430965;HULHA NEGRA;0;-;0;-;5;31.25%;5;31.25%;2;12.5%;4;25%;16
SUL;43;RS;430970;HUMAITA;0;-;0;-;3;37.5%;3;37.5%;2;25%;0;-;8
SUL;43;RS;430975;IBARAMA;0;-;0;-;31;59.62%;13;25%;6;11.54%;2;3.85%;52
SUL;43;RS;430980;IBIACA;0;-;0;-;0;-;0;-;0;-;0;-;0
SUL;43;RS;430990;IBIRAIARAS;1;0.77%;0;-;76;58.46%;32;24.62%;16;12.31%;5;3.85%;130
SUL;43;RS;430995;IBIRAPUITA;0;-;1;50%;0;-;0;-;1;50%;0;-;2
SUL;43;RS;431000;IBIRUBA;0;-;2;1.09%;119;64.67%;34;18.48%;13;7.07%;16;8.7%;184
SUL;43;RS;431010;IGREJINHA;0;-;0;-;41;62.12%;15;22.73%;4;6.06%;6;9.09%;66
SUL;43;RS;431020;IJUI;6;0.89%;6;0.89%;399;59.38%;129;19.2%;93;13.84%;39;5.8%;672
SUL;43;RS;431030;ILOPOLIS;0;-;0;-;8;38.1%;8;38.1%;3;14.29%;2;9.52%;21
SUL;43;RS;431033;IMBE;4;1.93%;6;2.9%;120;57.97%;37;17.87%;28;13.53%;12;5.8%;207
SUL;43;RS;431036;IMIGRANTE;0;-;0;-;14;35%;11;27.5%;12;30%;3;7.5%;40
SUL;43;RS;431040;INDEPENDENCIA;1;2.27%;3;6.82%;28;63.64%;7;15.91%;2;4.55%;3;6.82%;44
SUL;43;RS;431041;INHACORA;0;-;0;-;2;66.67%;1;33.33%;0;-;0;-;3
SUL;43;RS;431043;IPE;0;-;0;-;26;70.27%;8;21.62%;1;2.7%;2;5.41%;37
SUL;43;RS;431046;IPIRANGA DO SUL;0;-;0;-;6;50%;3;25%;3;25%;0;-;12
SUL;43;RS;431050;IRAI;4;2.41%;4;2.41%;85;51.2%;36;21.69%;21;12.65%;16;9.64%;166
SUL;43;RS;431053;ITAARA;0;-;0;-;20;66.67%;7;23.33%;2;6.67%;1;3.33%;30
SUL;43;RS;431055;ITACURUBI;0;-;0;-;1;33.33%;1;33.33%;1;33.33%;0;-;3
SUL;43;RS;431057;ITAPUCA;1;4.35%;1;4.35%;8;34.78%;7;30.43%;3;13.04%;3;13.04%;23
SUL;43;RS;431060;ITAQUI;0;-;1;1.3%;47;61.04%;17;22.08%;8;10.39%;4;5.19%;77
SUL;43;RS;431065;ITATI;0;-;0;-;11;61.11%;3;16.67%;4;22.22%;0;-;18
SUL;43;RS;431070;ITATIBA DO SUL;1;3.7%;1;3.7%;18;66.67%;6;22.22%;1;3.7%;0;-;27
SUL;43;RS;431075;IVORA;0;-;0;-;26;35.62%;12;16.44%;21;28.77%;14;19.18%;73
SUL;43;RS;431080;IVOTI;0;-;1;0.68%;83;56.46%;23;15.65%;28;19.05%;12;8.16%;147
SUL;43;RS;431085;JABOTICABA;1;1.18%;1;1.18%;46;54.12%;12;14.12%;11;12.94%;14;16.47%;85
SUL;43;RS;431087;JACUIZINHO;0;-;0;-;41;64.06%;12;18.75%;7;10.94%;4;6.25%;64
SUL;43;RS;431090;JACUTINGA;0;-;0;-;1;25%;1;25%;2;50%;0;-;4
SUL;43;RS;431100;JAGUARAO;0;-;2;0.62%;157;48.61%;82;25.39%;51;15.79%;31;9.6%;323
SUL;43;RS;431110;JAGUARI;0;-;0;-;37;58.73%;12;19.05%;7;11.11%;7;11.11%;63
SUL;43;RS;431112;JAQUIRANA;0;-;0;-;34;50.75%;13;19.4%;15;22.39%;5;7.46%;67
SUL;43;RS;431113;JARI;0;-;1;1.52%;36;54.55%;22;33.33%;5;7.58%;2;3.03%;66
SUL;43;RS;431115;JOIA;1;1.64%;2;3.28%;33;54.1%;9;14.75%;9;14.75%;7;11.48%;61
SUL;43;RS;431120;JULIO DE CASTILHOS;7;1.23%;6;1.05%;327;57.37%;114;20%;71;12.46%;45;7.89%;570
SUL;43;RS;431123;LAGOA BONITA DO SUL;0;-;0;-;9;75%;1;8.33%;2;16.67%;0;-;12
SUL;43;RS;431127;LAGOA DOS TRES CANTOS;0;-;0;-;13;46.43%;7;25%;3;10.71%;5;17.86%;28
SUL;43;RS;431130;LAGOA VERMELHA;0;-;0;-;2;50%;0;-;0;-;2;50%;4
SUL;43;RS;431125;LAGOAO;0;-;0;-;6;31.58%;6;31.58%;5;26.32%;2;10.53%;19
SUL;43;RS;431140;LAJEADO;1;0.12%;12;1.43%;493;58.55%;164;19.48%;101;12%;71;8.43%;842
SUL;43;RS;431142;LAJEADO DO BUGRE;1;4%;0;-;16;64%;4;16%;1;4%;3;12%;25
SUL;43;RS;431150;LAVRAS DO SUL;0;-;1;1.22%;44;53.66%;17;20.73%;9;10.98%;11;13.41%;82
SUL;43;RS;431160;LIBERATO SALZANO;0;-;0;-;0;-;0;-;0;-;0;-;0
SUL;43;RS;431162;LINDOLFO COLLOR;0;-;2;1.53%;79;60.31%;20;15.27%;17;12.98%;13;9.92%;131
SUL;43;RS;431164;LINHA NOVA;0;-;0;-;9;69.23%;2;15.38%;2;15.38%;0;-;13
SUL;43;RS;431171;MACAMBARA;0;-;0;-;19;42.22%;9;20%;8;17.78%;9;20%;45
SUL;43;RS;431170;MACHADINHO;1;1.14%;3;3.41%;57;64.77%;10;11.36%;9;10.23%;8;9.09%;88
SUL;43;RS;431173;MAMPITUBA;0;-;1;4.17%;14;58.33%;6;25%;3;12.5%;0;-;24
SUL;43;RS;431175;MANOEL VIANA;0;-;1;12.5%;3;37.5%;0;-;1;12.5%;3;37.5%;8
SUL;43;RS;431177;MAQUINE;2;2.06%;3;3.09%;43;44.33%;18;18.56%;13;13.4%;18;18.56%;97
SUL;43;RS;431179;MARATA;0;-;0;-;4;57.14%;0;-;0;-;3;42.86%;7
SUL;43;RS;431180;MARAU;0;-;1;0.75%;96;71.64%;14;10.45%;11;8.21%;12;8.96%;134
SUL;43;RS;431190;MARCELINO RAMOS;0;-;0;-;7;38.89%;4;22.22%;6;33.33%;1;5.56%;18
SUL;43;RS;431198;MARIANA PIMENTEL;0;-;0;-;8;40%;6;30%;4;20%;2;10%;20
SUL;43;RS;431200;MARIANO MORO;0;-;1;4.17%;10;41.67%;5;20.83%;7;29.17%;1;4.17%;24
SUL;43;RS;431205;MARQUES DE SOUZA;0;-;0;-;1;50%;1;50%;0;-;0;-;2
SUL;43;RS;431210;MATA;0;-;0;-;1;33.33%;1;33.33%;0;-;1;33.33%;3
SUL;43;RS;431213;MATO CASTELHANO;2;5.13%;1;2.56%;15;38.46%;9;23.08%;7;17.95%;5;12.82%;39
SUL;43;RS;431215;MATO LEITAO;0;-;0;-;19;55.88%;7;20.59%;7;20.59%;1;2.94%;34
SUL;43;RS;431217;MATO QUEIMADO;0;-;1;2%;27;54%;12;24%;3;6%;7;14%;50
SUL;43;RS;431220;MAXIMILIANO DE ALMEIDA;0;-;0;-;23;51.11%;11;24.44%;7;15.56%;4;8.89%;45
SUL;43;RS;431225;MINAS DO LEAO;0;-;2;1.07%;110;58.82%;30;16.04%;27;14.44%;18;9.63%;187
SUL;43;RS;431230;MIRAGUAI;0;-;0;-;87;55.41%;32;20.38%;21;13.38%;17;10.83%;157
SUL;43;RS;431235;MONTAURI;0;-;0;-;9;40.91%;8;36.36%;5;22.73%;0;-;22
SUL;43;RS;431237;MONTE ALEGRE DOS CAMPOS;0;-;0;-;0;-;0;-;0;-;0;-;0
SUL;43;RS;431238;MONTE BELO DO SUL;0;-;0;-;8;72.73%;1;9.09%;2;18.18%;0;-;11
SUL;43;RS;431240;MONTENEGRO;0;-;7;1.33%;281;53.42%;110;20.91%;84;15.97%;44;8.37%;526
SUL;43;RS;431242;MORMACO;0;-;0;-;24;50%;11;22.92%;7;14.58%;6;12.5%;48
SUL;43;RS;431244;MORRINHOS DO SUL;0;-;0;-;10;55.56%;3;16.67%;3;16.67%;2;11.11%;18
SUL;43;RS;431245;MORRO REDONDO;0;-;0;-;4;66.67%;0;-;1;16.67%;1;16.67%;6
SUL;43;RS;431247;MORRO REUTER;0;-;1;1.27%;57;72.15%;14;17.72%;6;7.59%;1;1.27%;79
SUL;43;RS;431250;MOSTARDAS;1;5.26%;0;-;9;47.37%;4;21.05%;2;10.53%;3;15.79%;19
SUL;43;RS;431260;MUCUM;2;1.4%;3;2.1%;75;52.45%;31;21.68%;26;18.18%;6;4.2%;143
SUL;43;RS;431261;MUITOS CAPOES;0;-;0;-;20;62.5%;5;15.63%;4;12.5%;3;9.38%;32
SUL;43;RS;431262;MULITERNO;1;2.5%;1;2.5%;22;55%;4;10%;7;17.5%;5;12.5%;40
SUL;43;RS;431265;NAO-ME-TOQUE;0;-;0;-;41;53.95%;12;15.79%;9;11.84%;14;18.42%;76
SUL;43;RS;431267;NICOLAU VERGUEIRO;0;-;0;-;1;100%;0;-;0;-;0;-;1
SUL;43;RS;431270;NONOAI;2;2.08%;2;2.08%;55;57.29%;14;14.58%;12;12.5%;11;11.46%;96
SUL;43;RS;431275;NOVA ALVORADA;0;-;0;-;9;60%;5;33.33%;1;6.67%;0;-;15
SUL;43;RS;431280;NOVA ARACA;0;-;1;1.1%;53;58.24%;23;25.27%;7;7.69%;7;7.69%;91
SUL;43;RS;431290;NOVA BASSANO;0;-;0;-;45;54.88%;17;20.73%;13;15.85%;7;8.54%;82
SUL;43;RS;431295;NOVA BOA VISTA;0;-;0;-;15;50%;6;20%;1;3.33%;8;26.67%;30
SUL;43;RS;431300;NOVA BRESCIA;1;7.14%;0;-;5;35.71%;5;35.71%;3;21.43%;0;-;14
SUL;43;RS;431301;NOVA CANDELARIA;0;-;1;9.09%;7;63.64%;0;-;2;18.18%;1;9.09%;11
SUL;43;RS;431303;NOVA ESPERANCA DO SUL;0;-;0;-;0;-;0;-;0;-;0;-;0
SUL;43;RS;431306;NOVA HARTZ;0;-;1;1.85%;23;42.59%;13;24.07%;12;22.22%;5;9.26%;54
SUL;43;RS;431308;NOVA PADUA;0;-;0;-;16;76.19%;3;14.29%;2;9.52%;0;-;21
SUL;43;RS;431310;NOVA PALMA;0;-;4;8.51%;23;48.94%;11;23.4%;3;6.38%;6;12.77%;47
SUL;43;RS;431320;NOVA PETROPOLIS;2;0.4%;5;1.01%;292;58.99%;106;21.41%;57;11.52%;33;6.67%;495
SUL;43;RS;431330;NOVA PRATA;1;0.49%;8;3.88%;115;55.83%;34;16.5%;33;16.02%;15;7.28%;206
SUL;43;RS;431333;NOVA RAMADA;0;-;0;-;4;50%;3;37.5%;0;-;1;12.5%;8
SUL;43;RS;431335;NOVA ROMA DO SUL;0;-;0;-;8;57.14%;3;21.43%;3;21.43%;0;-;14
SUL;43;RS;431337;NOVA SANTA RITA;0;-;0;-;6;85.71%;0;-;0;-;1;14.29%;7
SUL;43;RS;431349;NOVO BARREIRO;1;2.38%;0;-;21;50%;11;26.19%;6;14.29%;3;7.14%;42
SUL;43;RS;431339;NOVO CABRAIS;0;-;2;5.71%;19;54.29%;8;22.86%;5;14.29%;1;2.86%;35
SUL;43;RS;431340;NOVO HAMBURGO;6;0.76%;19;2.41%;464;58.73%;122;15.44%;80;10.13%;99;12.53%;790
SUL;43;RS;431342;NOVO MACHADO;0;-;0;-;6;85.71%;0;-;0;-;1;14.29%;7
SUL;43;RS;431344;NOVO TIRADENTES;1;1.41%;0;-;45;63.38%;15;21.13%;5;7.04%;5;7.04%;71
SUL;43;RS;431346;NOVO XINGU;1;5.26%;0;-;11;57.89%;4;21.05%;3;15.79%;0;-;19
SUL;43;RS;431350;OSORIO;1;0.48%;2;0.96%;105;50.48%;45;21.63%;31;14.9%;24;11.54%;208
SUL;43;RS;431360;PAIM FILHO;0;-;0;-;20;68.97%;7;24.14%;2;6.9%;0;-;29
SUL;43;RS;431365;PALMARES DO SUL;1;0.71%;2;1.42%;76;53.9%;23;16.31%;24;17.02%;15;10.64%;141
SUL;43;RS;431370;PALMEIRA DAS MISSOES;4;1.06%;5;1.33%;239;63.56%;47;12.5%;42;11.17%;39;10.37%;376
SUL;43;RS;431380;PALMITINHO;0;-;0;-;1;100%;0;-;0;-;0;-;1
SUL;43;RS;431390;PANAMBI;1;12.5%;0;-;3;37.5%;0;-;3;37.5%;1;12.5%;8
SUL;43;RS;431395;PANTANO GRANDE;0;-;0;-;30;68.18%;10;22.73%;2;4.55%;2;4.55%;44
SUL;43;RS;431400;PARAI;2;1.79%;7;6.25%;50;44.64%;35;31.25%;9;8.04%;9;8.04%;112
SUL;43;RS;431402;PARAISO DO SUL;0;-;3;5.36%;33;58.93%;12;21.43%;6;10.71%;2;3.57%;56
SUL;43;RS;431403;PARECI NOVO;0;-;0;-;81;62.79%;23;17.83%;13;10.08%;12;9.3%;129
SUL;43;RS;431405;PAROBE;0;-;1;1.75%;37;64.91%;13;22.81%;4;7.02%;2;3.51%;57
SUL;43;RS;431406;PASSA SETE;0;-;0;-;39;67.24%;8;13.79%;8;13.79%;3;5.17%;58
SUL;43;RS;431407;PASSO DO SOBRADO;0;-;2;10.53%;9;47.37%;3;15.79%;2;10.53%;3;15.79%;19
SUL;43;RS;431410;PASSO FUNDO;8;1.03%;16;2.05%;427;54.81%;167;21.44%;98;12.58%;63;8.09%;779
SUL;43;RS;431413;PAULO BENTO;1;7.14%;0;-;5;35.71%;1;7.14%;5;35.71%;2;14.29%;14
SUL;43;RS;431415;PAVERAMA;1;1.18%;3;3.53%;44;51.76%;14;16.47%;13;15.29%;10;11.76%;85
SUL;43;RS;431417;PEDRAS ALTAS;1;4.17%;1;4.17%;11;45.83%;6;25%;3;12.5%;2;8.33%;24
SUL;43;RS;431420;PEDRO OSORIO;0;-;1;1.16%;48;55.81%;19;22.09%;11;12.79%;7;8.14%;86
SUL;43;RS;431430;PEJUCARA;1;1.61%;1;1.61%;33;53.23%;10;16.13%;10;16.13%;7;11.29%;62
SUL;43;RS;431440;PELOTAS;6;1.26%;6;1.26%;257;53.77%;92;19.25%;69;14.44%;48;10.04%;478
SUL;43;RS;431442;PICADA CAFE;0;-;1;2.78%;18;50%;5;13.89%;6;16.67%;6;16.67%;36
SUL;43;RS;431445;PINHAL;0;-;0;-;3;27.27%;4;36.36%;3;27.27%;1;9.09%;11
SUL;43;RS;431446;PINHAL DA SERRA;0;-;0;-;0;-;0;-;0;-;0;-;0
SUL;43;RS;431447;PINHAL GRANDE;0;-;0;-;1;33.33%;2;66.67%;0;-;0;-;3
SUL;43;RS;431449;PINHEIRINHO DO VALE;0;-;1;5.56%;10;55.56%;4;22.22%;2;11.11%;1;5.56%;18
SUL;43;RS;431450;PINHEIRO MACHADO;0;-;0;-;4;57.14%;0;-;1;14.29%;2;28.57%;7
SUL;43;RS;431454;PINTO BANDEIRA;0;-;0;-;8;72.73%;2;18.18%;1;9.09%;0;-;11
SUL;43;RS;431455;PIRAPO;0;-;2;5.41%;18;48.65%;11;29.73%;3;8.11%;3;8.11%;37
SUL;43;RS;431460;PIRATINI;2;2.56%;1;1.28%;36;46.15%;16;20.51%;12;15.38%;11;14.1%;78
SUL;43;RS;431470;PLANALTO;1;2.33%;2;4.65%;24;55.81%;6;13.95%;4;9.3%;6;13.95%;43
SUL;43;RS;431475;POCO DAS ANTAS;0;-;0;-;1;50%;0;-;1;50%;0;-;2
SUL;43;RS;431477;PONTAO;3;10%;1;3.33%;10;33.33%;3;10%;5;16.67%;8;26.67%;30
SUL;43;RS;431478;PONTE PRETA;0;-;0;-;1;20%;3;60%;1;20%;0;-;5
SUL;43;RS;431480;PORTAO;1;0.97%;1;0.97%;69;66.99%;10;9.71%;14;13.59%;8;7.77%;103
SUL;43;RS;431490;PORTO ALEGRE;78;1.28%;117;1.92%;3.292;54.09%;1.165;19.14%;752;12.36%;682;11.21%;6.086
SUL;43;RS;431500;PORTO LUCENA;1;20%;0;-;2;40%;0;-;2;40%;0;-;5
SUL;43;RS;431505;PORTO MAUA;1;1.33%;0;-;43;57.33%;14;18.67%;10;13.33%;7;9.33%;75
SUL;43;RS;431507;PORTO VERA CRUZ;0;-;0;-;0;-;1;100%;0;-;0;-;1
SUL;43;RS;431510;PORTO XAVIER;0;-;0;-;0;-;1;100%;0;-;0;-;1
SUL;43;RS;431513;POUSO NOVO;1;2%;6;12%;23;46%;9;18%;5;10%;6;12%;50
SUL;43;RS;431514;PRESIDENTE LUCENA;0;-;0;-;17;70.83%;2;8.33%;3;12.5%;2;8.33%;24
SUL;43;RS;431515;PROGRESSO;0;-;2;2.35%;47;55.29%;21;24.71%;12;14.12%;3;3.53%;85
SUL;43;RS;431517;PROTASIO ALVES;0;-;0;-;10;71.43%;3;21.43%;1;7.14%;0;-;14
SUL;43;RS;431520;PUTINGA;0;-;0;-;9;56.25%;1;6.25%;2;12.5%;4;25%;16
SUL;43;RS;431530;QUARAI;0;-;0;-;34;66.67%;5;9.8%;5;9.8%;7;13.73%;51
SUL;43;RS;431531;QUATRO IRMAOS;0;-;1;10%;4;40%;1;10%;0;-;4;40%;10
SUL;43;RS;431532;QUEVEDOS;0;-;2;3.13%;42;65.63%;13;20.31%;5;7.81%;2;3.13%;64
SUL;43;RS;431535;QUINZE DE NOVEMBRO;1;2.08%;0;-;26;54.17%;13;27.08%;8;16.67%;0;-;48
SUL;43;RS;431540;REDENTORA;0;-;0;-;0;-;0;-;0;-;0;-;0
SUL;43;RS;431545;RELVADO;1;10%;0;-;4;40%;1;10%;4;40%;0;-;10
SUL;43;RS;431550;RESTINGA SECA;0;-;5;2.17%;120;52.17%;53;23.04%;28;12.17%;24;10.43%;230
SUL;43;RS;431555;RIO DOS INDIOS;0;-;0;-;18;72%;3;12%;1;4%;3;12%;25
SUL;43;RS;431560;RIO GRANDE;0;-;2;2.2%;39;42.86%;11;12.09%;7;7.69%;32;35.16%;91
SUL;43;RS;431570;RIO PARDO;0;-;2;1.31%;74;48.37%;38;24.84%;25;16.34%;14;9.15%;153
SUL;43;RS;431575;RIOZINHO;0;-;0;-;1;25%;1;25%;0;-;2;50%;4
SUL;43;RS;431580;ROCA SALES;2;1.61%;1;0.81%;65;52.42%;27;21.77%;16;12.9%;13;10.48%;124
SUL;43;RS;431590;RODEIO BONITO;0;-;1;3.85%;13;50%;7;26.92%;5;19.23%;0;-;26
SUL;43;RS;431595;ROLADOR;0;-;0;-;0;-;1;100%;0;-;0;-;1
SUL;43;RS;431600;ROLANTE;3;3.09%;0;-;54;55.67%;22;22.68%;11;11.34%;7;7.22%;97
SUL;43;RS;431610;RONDA ALTA;2;1.89%;1;0.94%;44;41.51%;28;26.42%;23;21.7%;8;7.55%;106
SUL;43;RS;431620;RONDINHA;2;1.3%;3;1.95%;80;51.95%;41;26.62%;17;11.04%;11;7.14%;154
SUL;43;RS;431630;ROQUE GONZALES;1;2.27%;0;-;22;50%;9;20.45%;9;20.45%;3;6.82%;44
SUL;43;RS;431640;ROSARIO DO SUL;2;1.85%;1;0.93%;56;51.85%;23;21.3%;16;14.81%;10;9.26%;108
SUL;43;RS;431642;SAGRADA FAMILIA;2;5%;1;2.5%;17;42.5%;9;22.5%;7;17.5%;4;10%;40
SUL;43;RS;431643;SALDANHA MARINHO;0;-;0;-;18;81.82%;2;9.09%;2;9.09%;0;-;22
SUL;43;RS;431645;SALTO DO JACUI;7;3.24%;0;-;126;58.33%;38;17.59%;27;12.5%;18;8.33%;216
SUL;43;RS;431647;SALVADOR DAS MISSOES;0;-;2;6.67%;16;53.33%;4;13.33%;4;13.33%;4;13.33%;30
SUL;43;RS;431650;SALVADOR DO SUL;0;-;0;-;22;61.11%;5;13.89%;5;13.89%;4;11.11%;36
SUL;43;RS;431660;SANANDUVA;0;-;0;-;1;33.33%;0;-;0;-;2;66.67%;3
SUL;43;RS;431710;SANT'ANA DO LIVRAMENTO;1;0.38%;11;4.15%;159;60%;43;16.23%;35;13.21%;16;6.04%;265
