Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
SUL;41;PR;410680;CRUZ MACHADO;5;1.39%;8;2.22%;259;71.94%;56;15.56%;23;6.39%;9;2.5%;360
SUL;41;PR;410657;CRUZEIRO DO IGUACU;2;1.61%;1;0.81%;88;70.97%;13;10.48%;13;10.48%;7;5.65%;124
SUL;41;PR;410660;CRUZEIRO DO OESTE;5;0.86%;15;2.57%;388;66.44%;96;16.44%;54;9.25%;26;4.45%;584
SUL;41;PR;410670;CRUZEIRO DO SUL;1;1.33%;2;2.67%;45;60%;11;14.67%;12;16%;4;5.33%;75
SUL;41;PR;410685;CRUZMALTINA;0;-;4;4.55%;50;56.82%;19;21.59%;9;10.23%;6;6.82%;88
SUL;41;PR;410690;CURITIBA;237;3.81%;125;2.01%;3.134;50.4%;1.110;17.85%;680;10.94%;932;14.99%;6.218
SUL;41;PR;410700;CURIUVA;3;1.03%;4;1.37%;165;56.51%;58;19.86%;37;12.67%;25;8.56%;292
SUL;41;PR;410715;DIAMANTE D'OESTE;1;0.5%;7;3.5%;138;69%;36;18%;10;5%;8;4%;200
SUL;41;PR;410710;DIAMANTE DO NORTE;2;1.3%;1;0.65%;88;57.14%;27;17.53%;27;17.53%;9;5.84%;154
SUL;41;PR;410712;DIAMANTE DO SUL;0;-;1;1.56%;48;75%;9;14.06%;6;9.38%;0;-;64
SUL;41;PR;410720;DOIS VIZINHOS;5;0.58%;10;1.17%;614;71.65%;133;15.52%;67;7.82%;28;3.27%;857
SUL;41;PR;410725;DOURADINA;0;-;0;-;27;45.76%;21;35.59%;9;15.25%;2;3.39%;59
SUL;41;PR;410730;DOUTOR CAMARGO;2;4.65%;0;-;27;62.79%;5;11.63%;8;18.6%;1;2.33%;43
SUL;41;PR;412863;DOUTOR ULYSSES;3;0.76%;10;2.54%;249;63.36%;81;20.61%;36;9.16%;14;3.56%;393
SUL;41;PR;410740;ENEAS MARQUES;1;1.25%;3;3.75%;57;71.25%;12;15%;5;6.25%;2;2.5%;80
SUL;41;PR;410750;ENGENHEIRO BELTRAO;2;0.85%;5;2.14%;115;49.15%;47;20.09%;48;20.51%;17;7.26%;234
SUL;41;PR;410753;ENTRE RIOS DO OESTE;0;-;0;-;91;79.82%;14;12.28%;4;3.51%;5;4.39%;114
SUL;41;PR;410752;ESPERANCA NOVA;0;-;0;-;13;68.42%;3;15.79%;3;15.79%;0;-;19
SUL;41;PR;410754;ESPIGAO ALTO DO IGUACU;1;0.33%;4;1.31%;210;68.85%;61;20%;19;6.23%;10;3.28%;305
SUL;41;PR;410755;FAROL;1;2%;2;4%;35;70%;7;14%;5;10%;0;-;50
SUL;41;PR;410760;FAXINAL;8;1.42%;20;3.55%;353;62.59%;101;17.91%;52;9.22%;30;5.32%;564
SUL;41;PR;410765;FAZENDA RIO GRANDE;14;1.17%;16;1.34%;734;61.53%;232;19.45%;121;10.14%;76;6.37%;1.193
SUL;41;PR;410770;FENIX;1;1.61%;1;1.61%;31;50%;19;30.65%;4;6.45%;6;9.68%;62
SUL;41;PR;410773;FERNANDES PINHEIRO;1;0.2%;2;0.4%;322;64.27%;105;20.96%;48;9.58%;23;4.59%;501
SUL;41;PR;410775;FIGUEIRA;5;1.26%;9;2.27%;267;67.25%;64;16.12%;33;8.31%;19;4.79%;397
SUL;41;PR;410785;FLOR DA SERRA DO SUL;1;1.18%;1;1.18%;29;34.12%;22;25.88%;18;21.18%;14;16.47%;85
SUL;41;PR;410780;FLORAI;0;-;2;2.11%;55;57.89%;17;17.89%;15;15.79%;6;6.32%;95
SUL;41;PR;410790;FLORESTA;0;-;0;-;98;66.67%;28;19.05%;14;9.52%;7;4.76%;147
SUL;41;PR;410800;FLORESTOPOLIS;1;0.58%;5;2.91%;94;54.65%;39;22.67%;22;12.79%;11;6.4%;172
SUL;41;PR;410810;FLORIDA;0;-;2;2.44%;51;62.2%;10;12.2%;13;15.85%;6;7.32%;82
SUL;41;PR;410820;FORMOSA DO OESTE;0;-;0;-;38;63.33%;9;15%;11;18.33%;2;3.33%;60
SUL;41;PR;410830;FOZ DO IGUACU;30;1.29%;37;1.59%;1.465;63.01%;438;18.84%;231;9.94%;124;5.33%;2.325
SUL;41;PR;410845;FOZ DO JORDAO;2;0.84%;6;2.52%;156;65.55%;47;19.75%;19;7.98%;8;3.36%;238
SUL;41;PR;410832;FRANCISCO ALVES;1;1.3%;2;2.6%;43;55.84%;21;27.27%;8;10.39%;2;2.6%;77
SUL;41;PR;410840;FRANCISCO BELTRAO;25;0.82%;56;1.85%;2.034;67.04%;516;17.01%;267;8.8%;136;4.48%;3.034
SUL;41;PR;410850;GENERAL CARNEIRO;4;1.13%;5;1.41%;245;69.21%;65;18.36%;23;6.5%;12;3.39%;354
SUL;41;PR;410855;GODOY MOREIRA;2;1.69%;5;4.24%;78;66.1%;20;16.95%;10;8.47%;3;2.54%;118
SUL;41;PR;410860;GOIOERE;9;1.01%;24;2.7%;537;60.4%;161;18.11%;101;11.36%;57;6.41%;889
SUL;41;PR;410865;GOIOXIM;2;0.78%;10;3.89%;164;63.81%;41;15.95%;23;8.95%;17;6.61%;257
SUL;41;PR;410870;GRANDES RIOS;3;2.44%;2;1.63%;72;58.54%;26;21.14%;11;8.94%;9;7.32%;123
SUL;41;PR;410880;GUAIRA;5;0.6%;6;0.72%;477;57.61%;149;18%;143;17.27%;48;5.8%;828
SUL;41;PR;410890;GUAIRACA;1;0.52%;6;3.09%;120;61.86%;35;18.04%;12;6.19%;20;10.31%;194
SUL;41;PR;410895;GUAMIRANGA;7;4.46%;2;1.27%;115;73.25%;14;8.92%;14;8.92%;5;3.18%;157
SUL;41;PR;410900;GUAPIRAMA;2;2.47%;1;1.23%;55;67.9%;15;18.52%;4;4.94%;4;4.94%;81
SUL;41;PR;410910;GUAPOREMA;0;-;0;-;19;70.37%;4;14.81%;3;11.11%;1;3.7%;27
SUL;41;PR;410920;GUARACI;0;-;2;2.3%;52;59.77%;14;16.09%;10;11.49%;9;10.34%;87
SUL;41;PR;410930;GUARANIACU;1;0.51%;2;1.02%;142;72.08%;37;18.78%;12;6.09%;3;1.52%;197
SUL;41;PR;410940;GUARAPUAVA;81;2.31%;79;2.26%;2.237;63.91%;557;15.91%;328;9.37%;218;6.23%;3.500
SUL;41;PR;410950;GUARAQUECABA;5;1.25%;5;1.25%;257;64.41%;84;21.05%;37;9.27%;11;2.76%;399
SUL;41;PR;410960;GUARATUBA;7;1.56%;4;0.89%;294;65.48%;81;18.04%;45;10.02%;18;4.01%;449
SUL;41;PR;410965;HONORIO SERPA;2;0.73%;2;0.73%;188;68.86%;47;17.22%;21;7.69%;13;4.76%;273
SUL;41;PR;410970;IBAITI;2;0.54%;5;1.36%;197;53.53%;92;25%;49;13.32%;23;6.25%;368
SUL;41;PR;410975;IBEMA;1;0.35%;0;-;174;61.48%;70;24.73%;28;9.89%;10;3.53%;283
SUL;41;PR;410980;IBIPORA;29;1.56%;50;2.69%;1.155;62.2%;299;16.1%;205;11.04%;119;6.41%;1.857
SUL;41;PR;410990;ICARAIMA;0;-;1;0.88%;73;64.04%;17;14.91%;13;11.4%;10;8.77%;114
SUL;41;PR;411000;IGUARACU;2;3.64%;1;1.82%;36;65.45%;6;10.91%;5;9.09%;5;9.09%;55
SUL;41;PR;411005;IGUATU;0;-;1;0.8%;80;64%;27;21.6%;10;8%;7;5.6%;125
SUL;41;PR;411007;IMBAU;2;1.28%;1;0.64%;101;64.74%;31;19.87%;10;6.41%;11;7.05%;156
SUL;41;PR;411010;IMBITUVA;13;2.17%;10;1.67%;338;56.52%;122;20.4%;71;11.87%;44;7.36%;598
SUL;41;PR;411020;INACIO MARTINS;9;1.91%;10;2.12%;339;71.97%;58;12.31%;37;7.86%;18;3.82%;471
SUL;41;PR;411030;INAJA;1;1.23%;0;-;49;60.49%;17;20.99%;12;14.81%;2;2.47%;81
SUL;41;PR;411040;INDIANOPOLIS;0;-;2;1.72%;68;58.62%;21;18.1%;13;11.21%;12;10.34%;116
SUL;41;PR;411050;IPIRANGA;5;2.16%;6;2.6%;158;68.4%;36;15.58%;21;9.09%;5;2.16%;231
SUL;41;PR;411060;IPORA;3;3.9%;1;1.3%;44;57.14%;17;22.08%;4;5.19%;8;10.39%;77
SUL;41;PR;411065;IRACEMA DO OESTE;1;1.32%;2;2.63%;53;69.74%;13;17.11%;5;6.58%;2;2.63%;76
SUL;41;PR;411070;IRATI;3;0.36%;11;1.32%;593;71.27%;133;15.99%;62;7.45%;30;3.61%;832
SUL;41;PR;411080;IRETAMA;8;1.69%;10;2.11%;248;52.43%;76;16.07%;82;17.34%;49;10.36%;473
SUL;41;PR;411090;ITAGUAJE;0;-;1;1.15%;48;55.17%;24;27.59%;8;9.2%;6;6.9%;87
SUL;41;PR;411095;ITAIPULANDIA;5;0.69%;3;0.41%;493;68.09%;143;19.75%;66;9.12%;14;1.93%;724
SUL;41;PR;411100;ITAMBARACA;0;-;0;-;41;70.69%;8;13.79%;5;8.62%;4;6.9%;58
SUL;41;PR;411110;ITAMBE;1;10%;0;-;8;80%;1;10%;0;-;0;-;10
SUL;41;PR;411120;ITAPEJARA D'OESTE;2;1.2%;4;2.4%;113;67.66%;25;14.97%;14;8.38%;9;5.39%;167
SUL;41;PR;411125;ITAPERUCU;19;3.43%;11;1.99%;308;55.6%;93;16.79%;60;10.83%;63;11.37%;554
SUL;41;PR;411130;ITAUNA DO SUL;1;0.83%;3;2.5%;83;69.17%;18;15%;8;6.67%;7;5.83%;120
SUL;41;PR;411140;IVAI;4;1.12%;2;0.56%;256;71.51%;66;18.44%;18;5.03%;12;3.35%;358
SUL;41;PR;411150;IVAIPORA;3;1.33%;8;3.54%;154;68.14%;29;12.83%;19;8.41%;13;5.75%;226
SUL;41;PR;411155;IVATE;2;2%;3;3%;67;67%;19;19%;5;5%;4;4%;100
SUL;41;PR;411160;IVATUBA;0;-;0;-;40;74.07%;6;11.11%;4;7.41%;4;7.41%;54
SUL;41;PR;411170;JABOTI;0;-;1;0.82%;75;61.48%;38;31.15%;6;4.92%;2;1.64%;122
SUL;41;PR;411180;JACAREZINHO;16;2.69%;11;1.85%;426;71.72%;68;11.45%;47;7.91%;26;4.38%;594
SUL;41;PR;411190;JAGUAPITA;2;1.13%;2;1.13%;145;81.92%;15;8.47%;6;3.39%;7;3.95%;177
SUL;41;PR;411200;JAGUARIAIVA;4;0.65%;9;1.45%;420;67.85%;117;18.9%;50;8.08%;19;3.07%;619
SUL;41;PR;411210;JANDAIA DO SUL;2;1.75%;3;2.63%;65;57.02%;19;16.67%;14;12.28%;11;9.65%;114
SUL;41;PR;411220;JANIOPOLIS;0;-;3;2.19%;87;63.5%;17;12.41%;22;16.06%;8;5.84%;137
SUL;41;PR;411230;JAPIRA;3;1.03%;2;0.69%;179;61.51%;53;18.21%;40;13.75%;14;4.81%;291
SUL;41;PR;411240;JAPURA;8;5.23%;4;2.61%;93;60.78%;25;16.34%;13;8.5%;10;6.54%;153
SUL;41;PR;411250;JARDIM ALEGRE;5;2.16%;5;2.16%;166;71.86%;29;12.55%;14;6.06%;12;5.19%;231
SUL;41;PR;411260;JARDIM OLINDA;0;-;0;-;4;11.43%;15;42.86%;16;45.71%;0;-;35
SUL;41;PR;411270;JATAIZINHO;3;0.75%;7;1.75%;272;68%;49;12.25%;41;10.25%;28;7%;400
SUL;41;PR;411275;JESUITAS;1;0.93%;3;2.78%;53;49.07%;24;22.22%;18;16.67%;9;8.33%;108
SUL;41;PR;411280;JOAQUIM TAVORA;0;-;2;5.41%;25;67.57%;4;10.81%;3;8.11%;3;8.11%;37
SUL;41;PR;411290;JUNDIAI DO SUL;1;1.64%;3;4.92%;29;47.54%;11;18.03%;9;14.75%;8;13.11%;61
SUL;41;PR;411295;JURANDA;5;1.73%;9;3.11%;169;58.48%;65;22.49%;28;9.69%;13;4.5%;289
SUL;41;PR;411300;JUSSARA;0;-;0;-;47;62.67%;11;14.67%;11;14.67%;6;8%;75
SUL;41;PR;411310;KALORE;1;1.14%;4;4.55%;42;47.73%;25;28.41%;13;14.77%;3;3.41%;88
SUL;41;PR;411320;LAPA;10;1.1%;14;1.54%;520;57.27%;195;21.48%;114;12.56%;55;6.06%;908
SUL;41;PR;411325;LARANJAL;2;0.5%;2;0.5%;237;58.96%;73;18.16%;48;11.94%;40;9.95%;402
SUL;41;PR;411330;LARANJEIRAS DO SUL;10;0.6%;29;1.74%;1.122;67.47%;315;18.94%;135;8.12%;52;3.13%;1.663
SUL;41;PR;411340;LEOPOLIS;0;-;1;1.54%;33;50.77%;14;21.54%;7;10.77%;10;15.38%;65
SUL;41;PR;411342;LIDIANOPOLIS;2;2.06%;3;3.09%;48;49.48%;23;23.71%;13;13.4%;8;8.25%;97
SUL;41;PR;411345;LINDOESTE;0;-;0;-;64;70.33%;12;13.19%;8;8.79%;7;7.69%;91
SUL;41;PR;411350;LOANDA;3;1.23%;7;2.87%;150;61.48%;42;17.21%;25;10.25%;17;6.97%;244
SUL;41;PR;411360;LOBATO;1;0.47%;5;2.37%;132;62.56%;36;17.06%;24;11.37%;13;6.16%;211
SUL;41;PR;411370;LONDRINA;90;1.67%;124;2.3%;3.444;63.92%;966;17.93%;477;8.85%;287;5.33%;5.388
SUL;41;PR;411373;LUIZIANA;9;3.03%;6;2.02%;192;64.65%;46;15.49%;30;10.1%;14;4.71%;297
SUL;41;PR;411375;LUNARDELLI;1;0.63%;3;1.89%;102;64.15%;33;20.75%;12;7.55%;8;5.03%;159
SUL;41;PR;411380;LUPIONOPOLIS;1;0.43%;3;1.3%;142;61.74%;38;16.52%;36;15.65%;10;4.35%;230
SUL;41;PR;411390;MALLET;0;-;4;1.92%;137;65.87%;37;17.79%;22;10.58%;8;3.85%;208
SUL;41;PR;411400;MAMBORE;6;0.91%;5;0.76%;416;63.13%;141;21.4%;70;10.62%;21;3.19%;659
SUL;41;PR;411410;MANDAGUACU;3;1.29%;5;2.15%;143;61.37%;46;19.74%;22;9.44%;14;6.01%;233
SUL;41;PR;411420;MANDAGUARI;1;0.34%;6;2.04%;187;63.61%;53;18.03%;31;10.54%;16;5.44%;294
SUL;41;PR;411430;MANDIRITUBA;1;0.32%;5;1.6%;221;70.83%;54;17.31%;21;6.73%;10;3.21%;312
SUL;41;PR;411435;MANFRINOPOLIS;1;0.74%;1;0.74%;88;65.19%;19;14.07%;20;14.81%;6;4.44%;135
SUL;41;PR;411440;MANGUEIRINHA;1;0.31%;3;0.93%;213;65.94%;66;20.43%;21;6.5%;19;5.88%;323
SUL;41;PR;411450;MANOEL RIBAS;5;1.53%;3;0.92%;167;51.23%;97;29.75%;33;10.12%;21;6.44%;326
SUL;41;PR;411460;MARECHAL CANDIDO RONDON;3;1.06%;6;2.11%;199;70.07%;46;16.2%;20;7.04%;10;3.52%;284
SUL;41;PR;411470;MARIA HELENA;2;3.57%;0;-;39;69.64%;11;19.64%;3;5.36%;1;1.79%;56
SUL;41;PR;411480;MARIALVA;5;0.97%;14;2.73%;310;60.43%;100;19.49%;49;9.55%;35;6.82%;513
SUL;41;PR;411490;MARILANDIA DO SUL;4;2.33%;5;2.91%;106;61.63%;35;20.35%;17;9.88%;5;2.91%;172
SUL;41;PR;411500;MARILENA;11;2.23%;7;1.42%;292;59.23%;83;16.84%;61;12.37%;39;7.91%;493
SUL;41;PR;411510;MARILUZ;4;1.46%;3;1.09%;163;59.49%;59;21.53%;31;11.31%;14;5.11%;274
SUL;41;PR;411520;MARINGA;40;1.39%;58;2.01%;1.803;62.6%;528;18.33%;277;9.62%;174;6.04%;2.880
SUL;41;PR;411530;MARIOPOLIS;4;2.5%;2;1.25%;98;61.25%;37;23.13%;13;8.13%;6;3.75%;160
SUL;41;PR;411535;MARIPA;1;0.38%;2;0.75%;175;65.79%;64;24.06%;18;6.77%;6;2.26%;266
SUL;41;PR;411540;MARMELEIRO;5;1.9%;18;6.84%;165;62.74%;37;14.07%;23;8.75%;15;5.7%;263
SUL;41;PR;411545;MARQUINHO;0;-;2;1.15%;47;27.01%;37;21.26%;71;40.8%;17;9.77%;174
SUL;41;PR;411550;MARUMBI;0;-;0;-;33;47.14%;32;45.71%;1;1.43%;4;5.71%;70
SUL;41;PR;411560;MATELANDIA;1;0.14%;14;1.99%;479;68.23%;121;17.24%;58;8.26%;29;4.13%;702
SUL;41;PR;411570;MATINHOS;11;2.42%;10;2.2%;266;58.59%;95;20.93%;44;9.69%;28;6.17%;454
SUL;41;PR;411573;MATO RICO;1;0.99%;2;1.98%;58;57.43%;21;20.79%;16;15.84%;3;2.97%;101
SUL;41;PR;411575;MAUA DA SERRA;3;0.78%;7;1.81%;277;71.58%;51;13.18%;29;7.49%;20;5.17%;387
SUL;41;PR;411580;MEDIANEIRA;7;0.81%;16;1.86%;580;67.36%;143;16.61%;75;8.71%;40;4.65%;861
SUL;41;PR;411585;MERCEDES;2;0.61%;4;1.22%;220;67.07%;63;19.21%;27;8.23%;12;3.66%;328
SUL;41;PR;411590;MIRADOR;0;-;1;2.44%;15;36.59%;14;34.15%;8;19.51%;3;7.32%;41
SUL;41;PR;411600;MIRASELVA;1;1.82%;0;-;21;38.18%;12;21.82%;12;21.82%;9;16.36%;55
SUL;41;PR;411605;MISSAL;2;0.6%;1;0.3%;222;66.27%;80;23.88%;15;4.48%;15;4.48%;335
SUL;41;PR;411610;MOREIRA SALES;4;0.95%;6;1.43%;287;68.33%;72;17.14%;36;8.57%;15;3.57%;420
SUL;41;PR;411620;MORRETES;9;2.08%;11;2.55%;278;64.35%;67;15.51%;36;8.33%;31;7.18%;432
SUL;41;PR;411630;MUNHOZ DE MELO;0;-;2;1.2%;104;62.65%;31;18.67%;18;10.84%;11;6.63%;166
SUL;41;PR;411640;NOSSA SENHORA DAS GRACAS;0;-;0;-;9;30%;9;30%;9;30%;3;10%;30
SUL;41;PR;411650;NOVA ALIANCA DO IVAI;0;-;1;2.13%;33;70.21%;8;17.02%;4;8.51%;1;2.13%;47
SUL;41;PR;411660;NOVA AMERICA DA COLINA;1;1.56%;1;1.56%;49;76.56%;6;9.38%;5;7.81%;2;3.13%;64
SUL;41;PR;411670;NOVA AURORA;4;0.78%;8;1.56%;314;61.09%;99;19.26%;57;11.09%;32;6.23%;514
SUL;41;PR;411680;NOVA CANTU;0;-;0;-;118;55.14%;51;23.83%;32;14.95%;13;6.07%;214
SUL;41;PR;411690;NOVA ESPERANCA;2;0.47%;10;2.36%;309;72.88%;51;12.03%;33;7.78%;19;4.48%;424
SUL;41;PR;411695;NOVA ESPERANCA DO SUDOESTE;0;-;1;1.45%;47;68.12%;14;20.29%;5;7.25%;2;2.9%;69
SUL;41;PR;411700;NOVA FATIMA;0;-;0;-;63;62.38%;16;15.84%;11;10.89%;11;10.89%;101
SUL;41;PR;411705;NOVA LARANJEIRAS;9;1.52%;13;2.2%;362;61.25%;128;21.66%;55;9.31%;24;4.06%;591
SUL;41;PR;411710;NOVA LONDRINA;0;-;2;1.11%;65;36.11%;49;27.22%;41;22.78%;23;12.78%;180
SUL;41;PR;411720;NOVA OLIMPIA;1;1.47%;0;-;45;66.18%;11;16.18%;7;10.29%;4;5.88%;68
SUL;41;PR;411725;NOVA PRATA DO IGUACU;1;0.4%;3;1.19%;152;60.32%;57;22.62%;28;11.11%;11;4.37%;252
SUL;41;PR;411721;NOVA SANTA BARBARA;0;-;0;-;93;60%;38;24.52%;16;10.32%;8;5.16%;155
SUL;41;PR;411722;NOVA SANTA ROSA;0;-;3;5.45%;36;65.45%;10;18.18%;5;9.09%;1;1.82%;55
SUL;41;PR;411727;NOVA TEBAS;6;1.57%;11;2.88%;239;62.57%;69;18.06%;39;10.21%;18;4.71%;382
SUL;41;PR;411729;NOVO ITACOLOMI;0;-;6;3.39%;94;53.11%;32;18.08%;28;15.82%;17;9.6%;177
SUL;41;PR;411730;ORTIGUEIRA;7;0.71%;9;0.92%;609;61.95%;182;18.51%;115;11.7%;61;6.21%;983
SUL;41;PR;411740;OURIZONA;0;-;0;-;26;47.27%;16;29.09%;8;14.55%;5;9.09%;55
SUL;41;PR;411745;OURO VERDE DO OESTE;1;0.3%;1;0.3%;209;62.95%;61;18.37%;44;13.25%;16;4.82%;332
SUL;41;PR;411750;PAICANDU;2;0.5%;4;1.01%;254;63.98%;76;19.14%;35;8.82%;26;6.55%;397
SUL;41;PR;411760;PALMAS;14;2.23%;12;1.91%;396;62.96%;100;15.9%;69;10.97%;38;6.04%;629
SUL;41;PR;411770;PALMEIRA;8;2.23%;9;2.51%;247;68.99%;59;16.48%;27;7.54%;8;2.23%;358
SUL;41;PR;411780;PALMITAL;12;2.29%;16;3.05%;322;61.45%;101;19.27%;41;7.82%;32;6.11%;524
SUL;41;PR;411790;PALOTINA;7;0.6%;13;1.12%;766;65.98%;220;18.95%;91;7.84%;64;5.51%;1.161
SUL;41;PR;411800;PARAISO DO NORTE;0;-;4;3.81%;68;64.76%;17;16.19%;9;8.57%;7;6.67%;105
SUL;41;PR;411810;PARANACITY;0;-;2;1.59%;76;60.32%;26;20.63%;13;10.32%;9;7.14%;126
SUL;41;PR;411820;PARANAGUA;7;1.09%;18;2.8%;445;69.21%;97;15.09%;43;6.69%;33;5.13%;643
SUL;41;PR;411830;PARANAPOEMA;5;5.32%;0;-;49;52.13%;20;21.28%;12;12.77%;8;8.51%;94
SUL;41;PR;411840;PARANAVAI;16;0.6%;56;2.11%;1.700;63.91%;429;16.13%;294;11.05%;165;6.2%;2.660
SUL;41;PR;411845;PATO BRAGADO;1;0.97%;2;1.94%;69;66.99%;18;17.48%;12;11.65%;1;0.97%;103
SUL;41;PR;411850;PATO BRANCO;15;0.92%;22;1.34%;1.119;68.36%;279;17.04%;135;8.25%;67;4.09%;1.637
SUL;41;PR;411860;PAULA FREITAS;2;0.88%;7;3.1%;136;60.18%;45;19.91%;25;11.06%;11;4.87%;226
SUL;41;PR;411870;PAULO FRONTIN;0;-;0;-;55;74.32%;15;20.27%;3;4.05%;1;1.35%;74
SUL;41;PR;411880;PEABIRU;1;0.51%;4;2.03%;157;79.7%;21;10.66%;9;4.57%;5;2.54%;197
SUL;41;PR;411885;PEROBAL;2;0.95%;3;1.42%;135;63.98%;35;16.59%;25;11.85%;11;5.21%;211
SUL;41;PR;411890;PEROLA;1;0.86%;1;0.86%;76;65.52%;25;21.55%;11;9.48%;2;1.72%;116
SUL;41;PR;411900;PEROLA D'OESTE;0;-;0;-;12;41.38%;10;34.48%;5;17.24%;2;6.9%;29
SUL;41;PR;411910;PIEN;4;0.44%;4;0.44%;634;69.75%;143;15.73%;83;9.13%;41;4.51%;909
SUL;41;PR;411915;PINHAIS;26;0.51%;62;1.23%;3.215;63.59%;998;19.74%;537;10.62%;218;4.31%;5.056
SUL;41;PR;411925;PINHAL DE SAO BENTO;2;2.38%;4;4.76%;50;59.52%;15;17.86%;6;7.14%;7;8.33%;84
SUL;41;PR;411920;PINHALAO;2;0.98%;3;1.46%;135;65.85%;28;13.66%;26;12.68%;11;5.37%;205
SUL;41;PR;411930;PINHAO;13;1.69%;18;2.35%;495;64.54%;142;18.51%;62;8.08%;37;4.82%;767
SUL;41;PR;411940;PIRAI DO SUL;0;-;0;-;266;90.78%;15;5.12%;8;2.73%;4;1.37%;293
SUL;41;PR;411950;PIRAQUARA;30;1.47%;23;1.13%;1.359;66.81%;353;17.35%;161;7.92%;108;5.31%;2.034
SUL;41;PR;411960;PITANGA;7;1.51%;18;3.89%;299;64.58%;84;18.14%;33;7.13%;22;4.75%;463
SUL;41;PR;411965;PITANGUEIRAS;0;-;1;1.61%;24;38.71%;16;25.81%;12;19.35%;9;14.52%;62
SUL;41;PR;411970;PLANALTINA DO PARANA;3;1.78%;3;1.78%;100;59.17%;31;18.34%;22;13.02%;10;5.92%;169
SUL;41;PR;411980;PLANALTO;3;0.64%;4;0.85%;296;63.11%;97;20.68%;50;10.66%;19;4.05%;469
SUL;41;PR;411990;PONTA GROSSA;58;1.37%;113;2.67%;2.816;66.62%;687;16.25%;382;9.04%;171;4.05%;4.227
SUL;41;PR;411995;PONTAL DO PARANA;3;1.38%;5;2.29%;131;60.09%;43;19.72%;22;10.09%;14;6.42%;218
SUL;41;PR;412000;PORECATU;5;5.62%;2;2.25%;46;51.69%;16;17.98%;10;11.24%;10;11.24%;89
SUL;41;PR;412010;PORTO AMAZONAS;3;0.95%;2;0.63%;192;60.76%;57;18.04%;40;12.66%;22;6.96%;316
SUL;41;PR;412015;PORTO BARREIRO;1;0.85%;1;0.85%;75;63.56%;27;22.88%;9;7.63%;5;4.24%;118
SUL;41;PR;412020;PORTO RICO;1;2.5%;1;2.5%;23;57.5%;10;25%;2;5%;3;7.5%;40
SUL;41;PR;412030;PORTO VITORIA;0;-;1;0.45%;156;69.96%;38;17.04%;15;6.73%;13;5.83%;223
SUL;41;PR;412033;PRADO FERREIRA;2;1.09%;6;3.28%;101;55.19%;37;20.22%;25;13.66%;12;6.56%;183
SUL;41;PR;412035;PRANCHITA;1;0.48%;5;2.39%;106;50.72%;49;23.44%;32;15.31%;16;7.66%;209
SUL;41;PR;412040;PRESIDENTE CASTELO BRANCO;0;-;0;-;19;57.58%;7;21.21%;3;9.09%;4;12.12%;33
SUL;41;PR;412050;PRIMEIRO DE MAIO;0;-;6;4.76%;86;68.25%;18;14.29%;11;8.73%;5;3.97%;126
SUL;41;PR;412060;PRUDENTOPOLIS;5;0.49%;14;1.37%;687;67.22%;199;19.47%;80;7.83%;37;3.62%;1.022
SUL;41;PR;412065;QUARTO CENTENARIO;0;-;1;1.96%;31;60.78%;13;25.49%;3;5.88%;3;5.88%;51
SUL;41;PR;412070;QUATIGUA;1;0.42%;5;2.09%;137;57.32%;44;18.41%;32;13.39%;20;8.37%;239
SUL;41;PR;412080;QUATRO BARRAS;5;0.59%;17;2.01%;549;64.97%;175;20.71%;73;8.64%;26;3.08%;845
SUL;41;PR;412085;QUATRO PONTES;1;0.6%;1;0.6%;103;62.05%;41;24.7%;13;7.83%;7;4.22%;166
SUL;41;PR;412090;QUEDAS DO IGUACU;12;0.93%;12;0.93%;840;65.37%;237;18.44%;123;9.57%;61;4.75%;1.285
SUL;41;PR;412100;QUERENCIA DO NORTE;0;-;4;1.06%;253;66.75%;74;19.53%;39;10.29%;9;2.37%;379
SUL;41;PR;412110;QUINTA DO SOL;0;-;1;5.56%;12;66.67%;3;16.67%;1;5.56%;1;5.56%;18
SUL;41;PR;412120;QUITANDINHA;6;1.09%;11;2.01%;355;64.78%;106;19.34%;42;7.66%;28;5.11%;548
SUL;41;PR;412125;RAMILANDIA;1;3.13%;1;3.13%;25;78.13%;4;12.5%;1;3.13%;0;-;32
SUL;41;PR;412130;RANCHO ALEGRE;1;0.52%;13;6.7%;122;62.89%;34;17.53%;17;8.76%;7;3.61%;194
SUL;41;PR;412135;RANCHO ALEGRE D'OESTE;3;2.24%;1;0.75%;85;63.43%;20;14.93%;16;11.94%;9;6.72%;134
SUL;41;PR;412140;REALEZA;7;2.87%;5;2.05%;149;61.07%;48;19.67%;26;10.66%;9;3.69%;244
SUL;41;PR;412150;REBOUCAS;3;0.46%;11;1.68%;462;70.53%;104;15.88%;56;8.55%;19;2.9%;655
SUL;41;PR;412160;RENASCENCA;2;2.44%;1;1.22%;46;56.1%;21;25.61%;8;9.76%;4;4.88%;82
SUL;41;PR;412170;RESERVA;7;1.2%;11;1.88%;408;69.74%;94;16.07%;47;8.03%;18;3.08%;585
SUL;41;PR;412175;RESERVA DO IGUACU;1;0.53%;4;2.12%;127;67.2%;38;20.11%;14;7.41%;5;2.65%;189
