Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;35;SP;354550;SANDOVALINA;3;0.75%;7;1.75%;274;68.67%;87;21.8%;20;5.01%;8;2.01%;399
SUDESTE;35;SP;354560;SANTA ADELIA;13;3.3%;9;2.28%;190;48.22%;103;26.14%;40;10.15%;39;9.9%;394
SUDESTE;35;SP;354570;SANTA ALBERTINA;0;-;0;-;22;68.75%;1;3.13%;3;9.38%;6;18.75%;32
SUDESTE;35;SP;354580;SANTA BARBARA D'OESTE;50;1.42%;63;1.8%;2.191;62.44%;727;20.72%;302;8.61%;176;5.02%;3.509
SUDESTE;35;SP;354600;SANTA BRANCA;7;2.79%;5;1.99%;153;60.96%;38;15.14%;29;11.55%;19;7.57%;251
SUDESTE;35;SP;354610;SANTA CLARA D'OESTE;0;-;4;3.03%;83;62.88%;24;18.18%;10;7.58%;11;8.33%;132
SUDESTE;35;SP;354620;SANTA CRUZ DA CONCEICAO;0;-;0;-;10;83.33%;1;8.33%;0;-;1;8.33%;12
SUDESTE;35;SP;354625;SANTA CRUZ DA ESPERANCA;0;-;1;5.26%;14;73.68%;2;10.53%;1;5.26%;1;5.26%;19
SUDESTE;35;SP;354630;SANTA CRUZ DAS PALMEIRAS;13;1.28%;12;1.18%;631;62.23%;220;21.7%;79;7.79%;59;5.82%;1.014
SUDESTE;35;SP;354640;SANTA CRUZ DO RIO PARDO;6;1.3%;10;2.16%;298;64.5%;87;18.83%;36;7.79%;25;5.41%;462
SUDESTE;35;SP;354650;SANTA ERNESTINA;3;1.23%;5;2.06%;136;55.97%;61;25.1%;23;9.47%;15;6.17%;243
SUDESTE;35;SP;354660;SANTA FE DO SUL;6;0.56%;25;2.35%;673;63.25%;257;24.15%;70;6.58%;33;3.1%;1.064
SUDESTE;35;SP;354670;SANTA GERTRUDES;5;1.31%;6;1.57%;255;66.58%;73;19.06%;29;7.57%;15;3.92%;383
SUDESTE;35;SP;354680;SANTA ISABEL;27;2.19%;34;2.76%;765;62.14%;248;20.15%;93;7.55%;64;5.2%;1.231
SUDESTE;35;SP;354690;SANTA LUCIA;1;0.95%;1;0.95%;62;59.05%;17;16.19%;8;7.62%;16;15.24%;105
SUDESTE;35;SP;354700;SANTA MARIA DA SERRA;2;1.4%;1;0.7%;90;62.94%;33;23.08%;10;6.99%;7;4.9%;143
SUDESTE;35;SP;354710;SANTA MERCEDES;1;0.72%;2;1.45%;90;65.22%;29;21.01%;7;5.07%;9;6.52%;138
SUDESTE;35;SP;354740;SANTA RITA D'OESTE;2;3.23%;1;1.61%;38;61.29%;10;16.13%;2;3.23%;9;14.52%;62
SUDESTE;35;SP;354750;SANTA RITA DO PASSA QUATRO;0;-;2;0.48%;267;64.49%;89;21.5%;37;8.94%;19;4.59%;414
SUDESTE;35;SP;354760;SANTA ROSA DE VITERBO;6;1.6%;8;2.14%;241;64.44%;67;17.91%;29;7.75%;23;6.15%;374
SUDESTE;35;SP;354765;SANTA SALETE;0;-;0;-;51;63.75%;18;22.5%;9;11.25%;2;2.5%;80
SUDESTE;35;SP;354720;SANTANA DA PONTE PENSA;1;1.47%;0;-;41;60.29%;15;22.06%;6;8.82%;5;7.35%;68
SUDESTE;35;SP;354730;SANTANA DE PARNAIBA;23;0.64%;54;1.51%;2.407;67.2%;717;20.02%;244;6.81%;137;3.82%;3.582
SUDESTE;35;SP;354770;SANTO ANASTACIO;2;0.29%;9;1.33%;444;65.39%;136;20.03%;52;7.66%;36;5.3%;679
SUDESTE;35;SP;354780;SANTO ANDRE;105;1.91%;134;2.44%;3.070;55.87%;1.202;21.87%;554;10.08%;430;7.83%;5.495
SUDESTE;35;SP;354790;SANTO ANTONIO DA ALEGRIA;6;3.82%;1;0.64%;90;57.32%;34;21.66%;15;9.55%;11;7.01%;157
SUDESTE;35;SP;354800;SANTO ANTONIO DE POSSE;9;1.8%;13;2.61%;248;49.7%;104;20.84%;51;10.22%;74;14.83%;499
SUDESTE;35;SP;354805;SANTO ANTONIO DO ARACANGUA;7;4.64%;7;4.64%;77;50.99%;29;19.21%;18;11.92%;13;8.61%;151
SUDESTE;35;SP;354810;SANTO ANTONIO DO JARDIM;2;1.59%;0;-;87;69.05%;26;20.63%;5;3.97%;6;4.76%;126
SUDESTE;35;SP;354820;SANTO ANTONIO DO PINHAL;3;3.16%;2;2.11%;67;70.53%;17;17.89%;2;2.11%;4;4.21%;95
SUDESTE;35;SP;354830;SANTO EXPEDITO;0;-;1;0.76%;90;68.18%;23;17.42%;14;10.61%;4;3.03%;132
SUDESTE;35;SP;354840;SANTOPOLIS DO AGUAPEI;4;6.78%;3;5.08%;24;40.68%;12;20.34%;8;13.56%;8;13.56%;59
SUDESTE;35;SP;354850;SANTOS;112;5.23%;69;3.22%;1.100;51.33%;400;18.67%;225;10.5%;237;11.06%;2.143
SUDESTE;35;SP;354860;SAO BENTO DO SAPUCAI;2;1.02%;9;4.57%;125;63.45%;46;23.35%;8;4.06%;7;3.55%;197
SUDESTE;35;SP;354870;SAO BERNARDO DO CAMPO;367;1.92%;426;2.23%;11.514;60.26%;3.803;19.9%;1.705;8.92%;1.291;6.76%;19.106
SUDESTE;35;SP;354880;SAO CAETANO DO SUL;9;2.63%;3;0.88%;188;54.97%;77;22.51%;41;11.99%;24;7.02%;342
SUDESTE;35;SP;354890;SAO CARLOS;43;2.6%;44;2.66%;997;60.28%;330;19.95%;132;7.98%;108;6.53%;1.654
SUDESTE;35;SP;354900;SAO FRANCISCO;2;2.44%;1;1.22%;56;68.29%;13;15.85%;5;6.1%;5;6.1%;82
SUDESTE;35;SP;354910;SAO JOAO DA BOA VISTA;13;1.93%;16;2.38%;441;65.53%;123;18.28%;45;6.69%;35;5.2%;673
SUDESTE;35;SP;354920;SAO JOAO DAS DUAS PONTES;0;-;1;1.69%;43;72.88%;7;11.86%;2;3.39%;6;10.17%;59
SUDESTE;35;SP;354925;SAO JOAO DE IRACEMA;0;-;1;1.43%;47;67.14%;12;17.14%;7;10%;3;4.29%;70
SUDESTE;35;SP;354930;SAO JOAO DO PAU D'ALHO;2;2.17%;0;-;62;67.39%;20;21.74%;3;3.26%;5;5.43%;92
SUDESTE;35;SP;354940;SAO JOAQUIM DA BARRA;2;0.62%;14;4.32%;205;63.27%;66;20.37%;21;6.48%;16;4.94%;324
SUDESTE;35;SP;354950;SAO JOSE DA BELA VISTA;10;1.72%;17;2.93%;361;62.13%;132;22.72%;47;8.09%;14;2.41%;581
SUDESTE;35;SP;354960;SAO JOSE DO BARREIRO;1;1.23%;3;3.7%;40;49.38%;21;25.93%;8;9.88%;8;9.88%;81
SUDESTE;35;SP;354970;SAO JOSE DO RIO PARDO;13;1%;18;1.39%;870;66.97%;251;19.32%;84;6.47%;63;4.85%;1.299
SUDESTE;35;SP;354980;SAO JOSE DO RIO PRETO;112;1.11%;202;1.99%;6.527;64.44%;1.984;19.59%;712;7.03%;592;5.84%;10.129
SUDESTE;35;SP;354990;SAO JOSE DOS CAMPOS;203;2.52%;181;2.24%;4.997;61.94%;1.523;18.88%;629;7.8%;534;6.62%;8.067
SUDESTE;35;SP;354995;SAO LOURENCO DA SERRA;11;3.55%;13;4.19%;163;52.58%;47;15.16%;34;10.97%;42;13.55%;310
SUDESTE;35;SP;355000;SAO LUIS DO PARAITINGA;6;3.19%;2;1.06%;109;57.98%;37;19.68%;13;6.91%;21;11.17%;188
SUDESTE;35;SP;355010;SAO MANUEL;9;1.2%;17;2.26%;475;63.08%;147;19.52%;68;9.03%;37;4.91%;753
SUDESTE;35;SP;355020;SAO MIGUEL ARCANJO;10;0.92%;16;1.47%;722;66.42%;219;20.15%;78;7.18%;42;3.86%;1.087
SUDESTE;35;SP;355030;SAO PAULO;728;1.7%;898;2.1%;25.682;60.13%;9.339;21.87%;3.894;9.12%;2.170;5.08%;42.711
SUDESTE;35;SP;355040;SAO PEDRO;2;0.49%;5;1.23%;214;52.45%;110;26.96%;46;11.27%;31;7.6%;408
SUDESTE;35;SP;355050;SAO PEDRO DO TURVO;2;1.04%;6;3.13%;110;57.29%;45;23.44%;17;8.85%;12;6.25%;192
SUDESTE;35;SP;355060;SAO ROQUE;18;1.06%;39;2.3%;1.169;69.05%;316;18.67%;102;6.02%;49;2.89%;1.693
SUDESTE;35;SP;355070;SAO SEBASTIAO;42;1.83%;44;1.92%;1.418;61.89%;484;21.13%;194;8.47%;109;4.76%;2.291
SUDESTE;35;SP;355080;SAO SEBASTIAO DA GRAMA;5;1.47%;4;1.17%;242;70.97%;55;16.13%;20;5.87%;15;4.4%;341
SUDESTE;35;SP;355090;SAO SIMAO;1;0.29%;6;1.73%;218;62.82%;68;19.6%;29;8.36%;25;7.2%;347
SUDESTE;35;SP;355100;SAO VICENTE;98;5.1%;61;3.18%;1.039;54.11%;336;17.5%;199;10.36%;187;9.74%;1.920
SUDESTE;35;SP;355110;SARAPUI;1;1.08%;4;4.3%;55;59.14%;14;15.05%;10;10.75%;9;9.68%;93
SUDESTE;35;SP;355120;SARUTAIA;0;-;0;-;34;40%;16;18.82%;20;23.53%;15;17.65%;85
SUDESTE;35;SP;355130;SEBASTIANOPOLIS DO SUL;0;-;1;1.49%;42;62.69%;10;14.93%;10;14.93%;4;5.97%;67
SUDESTE;35;SP;355140;SERRA AZUL;3;2.24%;2;1.49%;98;73.13%;13;9.7%;13;9.7%;5;3.73%;134
SUDESTE;35;SP;355160;SERRA NEGRA;14;7.78%;6;3.33%;105;58.33%;29;16.11%;16;8.89%;10;5.56%;180
SUDESTE;35;SP;355150;SERRANA;4;0.56%;22;3.1%;445;62.68%;150;21.13%;48;6.76%;41;5.77%;710
SUDESTE;35;SP;355170;SERTAOZINHO;18;1.17%;21;1.36%;1.060;68.61%;285;18.45%;95;6.15%;66;4.27%;1.545
SUDESTE;35;SP;355180;SETE BARRAS;20;2.57%;10;1.28%;506;64.96%;167;21.44%;46;5.91%;30;3.85%;779
SUDESTE;35;SP;355190;SEVERINIA;9;6.77%;3;2.26%;78;58.65%;28;21.05%;8;6.02%;7;5.26%;133
SUDESTE;35;SP;355200;SILVEIRAS;3;1.42%;0;-;135;63.98%;40;18.96%;22;10.43%;11;5.21%;211
SUDESTE;35;SP;355210;SOCORRO;7;1.23%;9;1.58%;380;66.67%;106;18.6%;42;7.37%;26;4.56%;570
SUDESTE;35;SP;355220;SOROCABA;45;1.31%;73;2.13%;2.340;68.22%;647;18.86%;179;5.22%;146;4.26%;3.430
SUDESTE;35;SP;355230;SUD MENNUCCI;2;0.51%;7;1.77%;252;63.64%;82;20.71%;36;9.09%;17;4.29%;396
SUDESTE;35;SP;355240;SUMARE;63;2.29%;443;16.07%;1.642;59.58%;401;14.55%;130;4.72%;77;2.79%;2.756
SUDESTE;35;SP;355255;SUZANAPOLIS;1;0.53%;3;1.58%;107;56.32%;44;23.16%;16;8.42%;19;10%;190
SUDESTE;35;SP;355250;SUZANO;114;4.42%;65;2.52%;1.366;52.99%;489;18.97%;265;10.28%;279;10.82%;2.578
SUDESTE;35;SP;355260;TABAPUA;2;2.67%;5;6.67%;52;69.33%;8;10.67%;5;6.67%;3;4%;75
SUDESTE;35;SP;355270;TABATINGA;1;0.63%;6;3.77%;104;65.41%;25;15.72%;13;8.18%;10;6.29%;159
SUDESTE;35;SP;355280;TABOAO DA SERRA;120;5.9%;89;4.38%;1.013;49.83%;326;16.04%;205;10.08%;280;13.77%;2.033
SUDESTE;35;SP;355290;TACIBA;4;1.22%;6;1.83%;197;60.24%;68;20.8%;36;11.01%;16;4.89%;327
SUDESTE;35;SP;355300;TAGUAI;9;1%;11;1.22%;572;63.49%;180;19.98%;82;9.1%;47;5.22%;901
SUDESTE;35;SP;355310;TAIACU;3;3.57%;2;2.38%;46;54.76%;17;20.24%;9;10.71%;7;8.33%;84
SUDESTE;35;SP;355320;TAIUVA;1;1.15%;0;-;51;58.62%;22;25.29%;9;10.34%;4;4.6%;87
SUDESTE;35;SP;355330;TAMBAU;12;1.06%;14;1.23%;579;50.92%;306;26.91%;141;12.4%;85;7.48%;1.137
SUDESTE;35;SP;355340;TANABI;6;2.88%;2;0.96%;118;56.73%;39;18.75%;15;7.21%;28;13.46%;208
SUDESTE;35;SP;355350;TAPIRAI;1;0.71%;1;0.71%;85;60.28%;37;26.24%;10;7.09%;7;4.96%;141
SUDESTE;35;SP;355360;TAPIRATIBA;1;0.36%;2;0.72%;172;62.09%;65;23.47%;30;10.83%;7;2.53%;277
SUDESTE;35;SP;355365;TAQUARAL;2;2.5%;0;-;45;56.25%;7;8.75%;0;-;26;32.5%;80
SUDESTE;35;SP;355370;TAQUARITINGA;24;4.3%;7;1.25%;299;53.58%;97;17.38%;69;12.37%;62;11.11%;558
SUDESTE;35;SP;355380;TAQUARITUBA;10;1.61%;7;1.13%;364;58.62%;138;22.22%;63;10.14%;39;6.28%;621
SUDESTE;35;SP;355385;TAQUARIVAI;1;0.56%;9;5.08%;120;67.8%;34;19.21%;12;6.78%;1;0.56%;177
SUDESTE;35;SP;355390;TARABAI;1;2.56%;4;10.26%;27;69.23%;6;15.38%;0;-;1;2.56%;39
SUDESTE;35;SP;355395;TARUMA;5;1.31%;9;2.36%;223;58.53%;89;23.36%;36;9.45%;19;4.99%;381
SUDESTE;35;SP;355400;TATUI;16;1.17%;17;1.24%;893;65.09%;269;19.61%;109;7.94%;68;4.96%;1.372
SUDESTE;35;SP;355410;TAUBATE;49;1.78%;45;1.63%;1.742;63.16%;551;19.98%;222;8.05%;149;5.4%;2.758
SUDESTE;35;SP;355420;TEJUPA;2;2.22%;1;1.11%;52;57.78%;23;25.56%;10;11.11%;2;2.22%;90
SUDESTE;35;SP;355430;TEODORO SAMPAIO;9;1.24%;11;1.52%;461;63.67%;159;21.96%;51;7.04%;33;4.56%;724
SUDESTE;35;SP;355440;TERRA ROXA;15;17.65%;1;1.18%;44;51.76%;11;12.94%;9;10.59%;5;5.88%;85
SUDESTE;35;SP;355450;TIETE;7;0.58%;16;1.32%;765;63.22%;237;19.59%;111;9.17%;74;6.12%;1.210
SUDESTE;35;SP;355460;TIMBURI;2;4.44%;2;4.44%;26;57.78%;13;28.89%;1;2.22%;1;2.22%;45
SUDESTE;35;SP;355465;TORRE DE PEDRA;2;1.28%;2;1.28%;92;58.97%;34;21.79%;10;6.41%;16;10.26%;156
SUDESTE;35;SP;355470;TORRINHA;1;0.57%;0;-;100;57.47%;49;28.16%;14;8.05%;10;5.75%;174
SUDESTE;35;SP;355475;TRABIJU;0;-;1;2.33%;27;62.79%;11;25.58%;4;9.3%;0;-;43
SUDESTE;35;SP;355480;TREMEMBE;12;2.44%;9;1.83%;284;57.72%;98;19.92%;40;8.13%;49;9.96%;492
SUDESTE;35;SP;355490;TRES FRONTEIRAS;0;-;0;-;10;66.67%;2;13.33%;1;6.67%;2;13.33%;15
SUDESTE;35;SP;355495;TUIUTI;2;1.32%;3;1.99%;105;69.54%;27;17.88%;7;4.64%;7;4.64%;151
SUDESTE;35;SP;355500;TUPA;14;2.44%;12;2.09%;364;63.41%;109;18.99%;41;7.14%;34;5.92%;574
SUDESTE;35;SP;355510;TUPI PAULISTA;3;1.36%;6;2.71%;144;65.16%;39;17.65%;17;7.69%;12;5.43%;221
SUDESTE;35;SP;355520;TURIUBA;0;-;0;-;33;63.46%;8;15.38%;6;11.54%;5;9.62%;52
SUDESTE;35;SP;355530;TURMALINA;1;1.82%;1;1.82%;38;69.09%;9;16.36%;4;7.27%;2;3.64%;55
SUDESTE;35;SP;355535;UBARANA;2;2%;2;2%;49;49%;23;23%;15;15%;9;9%;100
SUDESTE;35;SP;355540;UBATUBA;40;3.39%;33;2.79%;691;58.51%;205;17.36%;110;9.31%;102;8.64%;1.181
SUDESTE;35;SP;355550;UBIRAJARA;1;0.47%;5;2.35%;133;62.44%;43;20.19%;19;8.92%;12;5.63%;213
SUDESTE;35;SP;355560;UCHOA;3;3.16%;3;3.16%;48;50.53%;22;23.16%;12;12.63%;7;7.37%;95
SUDESTE;35;SP;355570;UNIAO PAULISTA;2;4.65%;0;-;21;48.84%;10;23.26%;4;9.3%;6;13.95%;43
SUDESTE;35;SP;355580;URANIA;2;0.5%;5;1.26%;272;68.51%;74;18.64%;25;6.3%;19;4.79%;397
SUDESTE;35;SP;355590;URU;0;-;0;-;20;62.5%;9;28.13%;2;6.25%;1;3.13%;32
SUDESTE;35;SP;355600;URUPES;2;0.47%;6;1.42%;258;61.14%;97;22.99%;39;9.24%;20;4.74%;422
SUDESTE;35;SP;355610;VALENTIM GENTIL;0;-;2;0.51%;193;48.74%;107;27.02%;61;15.4%;33;8.33%;396
SUDESTE;35;SP;355620;VALINHOS;8;1.64%;6;1.23%;283;57.99%;109;22.34%;37;7.58%;45;9.22%;488
SUDESTE;35;SP;355630;VALPARAISO;17;2.35%;6;0.83%;454;62.88%;156;21.61%;56;7.76%;33;4.57%;722
SUDESTE;35;SP;355635;VARGEM;5;3.38%;6;4.05%;69;46.62%;39;26.35%;17;11.49%;12;8.11%;148
SUDESTE;35;SP;355640;VARGEM GRANDE DO SUL;9;1.66%;12;2.22%;344;63.59%;95;17.56%;39;7.21%;42;7.76%;541
SUDESTE;35;SP;355645;VARGEM GRANDE PAULISTA;27;2.69%;30;2.99%;596;59.36%;188;18.73%;89;8.86%;74;7.37%;1.004
SUDESTE;35;SP;355650;VARZEA PAULISTA;19;2.46%;13;1.69%;436;56.55%;149;19.33%;73;9.47%;81;10.51%;771
SUDESTE;35;SP;355660;VERA CRUZ;5;2.17%;4;1.74%;144;62.61%;43;18.7%;13;5.65%;21;9.13%;230
SUDESTE;35;SP;355670;VINHEDO;5;1.56%;6;1.88%;199;62.19%;62;19.38%;29;9.06%;19;5.94%;320
SUDESTE;35;SP;355680;VIRADOURO;6;5.36%;1;0.89%;61;54.46%;23;20.54%;7;6.25%;14;12.5%;112
SUDESTE;35;SP;355690;VISTA ALEGRE DO ALTO;1;2.86%;1;2.86%;16;45.71%;7;20%;3;8.57%;7;20%;35
SUDESTE;35;SP;355695;VITORIA BRASIL;0;-;0;-;22;81.48%;4;14.81%;1;3.7%;0;-;27
SUDESTE;35;SP;355700;VOTORANTIM;14;2.23%;8;1.27%;392;62.42%;131;20.86%;49;7.8%;34;5.41%;628
SUDESTE;35;SP;355710;VOTUPORANGA;19;0.81%;35;1.49%;1.327;56.66%;567;24.21%;275;11.74%;119;5.08%;2.342
SUDESTE;35;SP;355715;ZACARIAS;0;-;0;-;41;58.57%;16;22.86%;9;12.86%;4;5.71%;70
TOTAL ESTADO SÃO PAULO;;;;;9.578;1.84%;11.051;2.13%;318.097;61.26%;105.228;20.27%;42.787;8.24%;32.478;6.26%;519.219
TOTAL REGIÃO SUDESTE;;;;;41.510;2.87%;39.837;2.75%;876.003;60.51%;270.880;18.71%;115.589;7.98%;103.823;7.17%;1.447.642
SUL;41;PR;410010;ABATIA;3;0.85%;3;0.85%;190;53.98%;91;25.85%;43;12.22%;22;6.25%;352
SUL;41;PR;410020;ADRIANOPOLIS;11;2.97%;7;1.89%;207;55.95%;63;17.03%;43;11.62%;39;10.54%;370
SUL;41;PR;410030;AGUDOS DO SUL;4;2.13%;3;1.6%;110;58.51%;43;22.87%;13;6.91%;15;7.98%;188
SUL;41;PR;410040;ALMIRANTE TAMANDARE;55;2.25%;43;1.76%;1.480;60.53%;528;21.6%;210;8.59%;129;5.28%;2.445
SUL;41;PR;410045;ALTAMIRA DO PARANA;3;4.29%;4;5.71%;39;55.71%;12;17.14%;7;10%;5;7.14%;70
SUL;41;PR;412862;ALTO PARAISO;1;1.33%;2;2.67%;52;69.33%;10;13.33%;7;9.33%;3;4%;75
SUL;41;PR;410060;ALTO PARANA;11;1.33%;9;1.09%;471;56.82%;199;24%;77;9.29%;62;7.48%;829
SUL;41;PR;410070;ALTO PIQUIRI;1;0.53%;9;4.76%;105;55.56%;38;20.11%;18;9.52%;18;9.52%;189
SUL;41;PR;410050;ALTONIA;7;3.32%;8;3.79%;115;54.5%;47;22.27%;23;10.9%;11;5.21%;211
SUL;41;PR;410080;ALVORADA DO SUL;5;2.28%;9;4.11%;116;52.97%;52;23.74%;17;7.76%;20;9.13%;219
SUL;41;PR;410090;AMAPORA;10;2.99%;6;1.8%;202;60.48%;72;21.56%;30;8.98%;14;4.19%;334
SUL;41;PR;410100;AMPERE;4;0.49%;12;1.48%;562;69.21%;153;18.84%;63;7.76%;18;2.22%;812
SUL;41;PR;410105;ANAHY;2;1.5%;2;1.5%;87;65.41%;32;24.06%;6;4.51%;4;3.01%;133
SUL;41;PR;410110;ANDIRA;10;3.26%;3;0.98%;195;63.52%;45;14.66%;31;10.1%;23;7.49%;307
SUL;41;PR;410115;ANGULO;3;2.14%;1;0.71%;94;67.14%;26;18.57%;7;5%;9;6.43%;140
SUL;41;PR;410120;ANTONINA;14;1.61%;11;1.26%;502;57.57%;178;20.41%;95;10.89%;72;8.26%;872
SUL;41;PR;410130;ANTONIO OLINTO;3;1.03%;7;2.41%;180;62.07%;64;22.07%;19;6.55%;17;5.86%;290
SUL;41;PR;410140;APUCARANA;64;2.01%;66;2.08%;2.047;64.41%;621;19.54%;233;7.33%;147;4.63%;3.178
SUL;41;PR;410150;ARAPONGAS;26;2.21%;26;2.21%;547;46.51%;190;16.16%;133;11.31%;254;21.6%;1.176
SUL;41;PR;410160;ARAPOTI;21;2.27%;28;3.02%;600;64.72%;173;18.66%;66;7.12%;39;4.21%;927
SUL;41;PR;410165;ARAPUA;0;-;5;7.04%;45;63.38%;12;16.9%;7;9.86%;2;2.82%;71
SUL;41;PR;410170;ARARUNA;8;1.48%;8;1.48%;323;59.81%;102;18.89%;38;7.04%;61;11.3%;540
SUL;41;PR;410180;ARAUCARIA;75;1.33%;104;1.85%;3.416;60.8%;1.256;22.36%;491;8.74%;276;4.91%;5.618
SUL;41;PR;410185;ARIRANHA DO IVAI;2;4.65%;7;16.28%;24;55.81%;2;4.65%;5;11.63%;3;6.98%;43
SUL;41;PR;410190;ASSAI;7;1.21%;14;2.42%;306;52.85%;168;29.02%;60;10.36%;24;4.15%;579
SUL;41;PR;410200;ASSIS CHATEAUBRIAND;67;5.68%;40;3.39%;695;58.95%;238;20.19%;96;8.14%;43;3.65%;1.179
SUL;41;PR;410210;ASTORGA;7;0.89%;9;1.15%;529;67.39%;133;16.94%;60;7.64%;47;5.99%;785
SUL;41;PR;410220;ATALAIA;1;1.02%;0;-;61;62.24%;19;19.39%;10;10.2%;7;7.14%;98
SUL;41;PR;410230;BALSA NOVA;12;1.52%;12;1.52%;491;62.15%;162;20.51%;56;7.09%;57;7.22%;790
SUL;41;PR;410240;BANDEIRANTES;21;5.1%;15;3.64%;212;51.46%;78;18.93%;34;8.25%;52;12.62%;412
SUL;41;PR;410250;BARBOSA FERRAZ;12;1.91%;13;2.07%;452;71.97%;91;14.49%;35;5.57%;25;3.98%;628
SUL;41;PR;410270;BARRA DO JACARE;2;1.94%;0;-;57;55.34%;25;24.27%;11;10.68%;8;7.77%;103
SUL;41;PR;410260;BARRACAO;13;2.1%;20;3.23%;361;58.23%;134;21.61%;54;8.71%;38;6.13%;620
SUL;41;PR;410275;BELA VISTA DA CAROBA;1;0.48%;5;2.4%;124;59.62%;53;25.48%;19;9.13%;6;2.88%;208
SUL;41;PR;410280;BELA VISTA DO PARAISO;9;3.4%;7;2.64%;148;55.85%;50;18.87%;20;7.55%;31;11.7%;265
SUL;41;PR;410290;BITURUNA;12;1.07%;22;1.96%;777;69.19%;214;19.06%;66;5.88%;32;2.85%;1.123
SUL;41;PR;410300;BOA ESPERANCA;0;-;1;0.59%;115;68.05%;41;24.26%;9;5.33%;3;1.78%;169
SUL;41;PR;410302;BOA ESPERANCA DO IGUACU;0;-;3;3.03%;54;54.55%;20;20.2%;13;13.13%;9;9.09%;99
SUL;41;PR;410304;BOA VENTURA DE SAO ROQUE;7;3.47%;7;3.47%;109;53.96%;41;20.3%;18;8.91%;20;9.9%;202
SUL;41;PR;410305;BOA VISTA DA APARECIDA;5;0.98%;6;1.18%;365;71.71%;88;17.29%;24;4.72%;21;4.13%;509
SUL;41;PR;410310;BOCAIUVA DO SUL;2;0.31%;7;1.09%;365;56.68%;163;25.31%;76;11.8%;31;4.81%;644
SUL;41;PR;410315;BOM JESUS DO SUL;4;4.12%;4;4.12%;55;56.7%;17;17.53%;10;10.31%;7;7.22%;97
SUL;41;PR;410320;BOM SUCESSO;3;2.42%;6;4.84%;80;64.52%;17;13.71%;8;6.45%;10;8.06%;124
SUL;41;PR;410322;BOM SUCESSO DO SUL;5;5.68%;4;4.55%;53;60.23%;19;21.59%;4;4.55%;3;3.41%;88
SUL;41;PR;410330;BORRAZOPOLIS;10;3.31%;8;2.65%;177;58.61%;54;17.88%;28;9.27%;25;8.28%;302
SUL;41;PR;410335;BRAGANEY;7;5.19%;3;2.22%;78;57.78%;21;15.56%;20;14.81%;6;4.44%;135
SUL;41;PR;410337;BRASILANDIA DO SUL;3;2.19%;4;2.92%;100;72.99%;18;13.14%;6;4.38%;6;4.38%;137
SUL;41;PR;410340;CAFEARA;2;1.33%;2;1.33%;83;55.33%;36;24%;17;11.33%;10;6.67%;150
SUL;41;PR;410345;CAFELANDIA;6;0.6%;11;1.11%;557;56.09%;255;25.68%;119;11.98%;45;4.53%;993
SUL;41;PR;410347;CAFEZAL DO SUL;1;0.88%;2;1.77%;62;54.87%;27;23.89%;12;10.62%;9;7.96%;113
SUL;41;PR;410350;CALIFORNIA;1;0.29%;5;1.45%;220;63.58%;80;23.12%;29;8.38%;11;3.18%;346
SUL;41;PR;410360;CAMBARA;28;4.35%;15;2.33%;375;58.32%;123;19.13%;47;7.31%;55;8.55%;643
SUL;41;PR;410370;CAMBE;19;1.64%;27;2.33%;691;59.52%;218;18.78%;98;8.44%;108;9.3%;1.161
SUL;41;PR;410380;CAMBIRA;3;1.15%;4;1.54%;171;65.77%;52;20%;19;7.31%;11;4.23%;260
SUL;41;PR;410390;CAMPINA DA LAGOA;12;2.68%;15;3.35%;255;56.92%;102;22.77%;36;8.04%;28;6.25%;448
SUL;41;PR;410395;CAMPINA DO SIMAO;3;6.67%;2;4.44%;27;60%;7;15.56%;3;6.67%;3;6.67%;45
SUL;41;PR;410400;CAMPINA GRANDE DO SUL;26;3.56%;22;3.01%;471;64.52%;116;15.89%;55;7.53%;40;5.48%;730
SUL;41;PR;410405;CAMPO BONITO;1;0.65%;1;0.65%;96;62.34%;40;25.97%;9;5.84%;7;4.55%;154
SUL;41;PR;410410;CAMPO DO TENENTE;5;0.84%;15;2.53%;434;73.06%;89;14.98%;24;4.04%;27;4.55%;594
SUL;41;PR;410420;CAMPO LARGO;55;1.93%;41;1.44%;1.685;59.12%;589;20.67%;206;7.23%;274;9.61%;2.850
SUL;41;PR;410425;CAMPO MAGRO;11;1.67%;10;1.52%;407;61.76%;133;20.18%;66;10.02%;32;4.86%;659
SUL;41;PR;410430;CAMPO MOURAO;36;0.96%;55;1.46%;2.391;63.52%;858;22.79%;269;7.15%;155;4.12%;3.764
SUL;41;PR;410440;CANDIDO DE ABREU;15;3.1%;11;2.27%;248;51.24%;112;23.14%;55;11.36%;43;8.88%;484
SUL;41;PR;410442;CANDOI;17;2.53%;19;2.83%;373;55.59%;154;22.95%;62;9.24%;46;6.86%;671
SUL;41;PR;410445;CANTAGALO;17;3.14%;7;1.29%;270;49.82%;114;21.03%;47;8.67%;87;16.05%;542
SUL;41;PR;410450;CAPANEMA;3;1.02%;3;1.02%;189;64.07%;61;20.68%;23;7.8%;16;5.42%;295
SUL;41;PR;410460;CAPITAO LEONIDAS MARQUES;12;2.66%;7;1.55%;249;55.21%;97;21.51%;49;10.86%;37;8.2%;451
