Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;35;SP;353160;MONTE CASTELO;1;0.81%;4;3.23%;80;64.52%;18;14.52%;15;12.1%;6;4.84%;124
SUDESTE;35;SP;353180;MONTE MOR;38;2.5%;49;3.22%;932;61.32%;271;17.83%;131;8.62%;99;6.51%;1.520
SUDESTE;35;SP;353170;MONTEIRO LOBATO;2;2.63%;1;1.32%;48;63.16%;15;19.74%;4;5.26%;6;7.89%;76
SUDESTE;35;SP;353190;MORRO AGUDO;3;0.52%;22;3.78%;382;65.64%;97;16.67%;49;8.42%;29;4.98%;582
SUDESTE;35;SP;353200;MORUNGABA;3;2.33%;2;1.55%;98;75.97%;17;13.18%;5;3.88%;4;3.1%;129
SUDESTE;35;SP;353205;MOTUCA;5;7.69%;2;3.08%;42;64.62%;6;9.23%;7;10.77%;3;4.62%;65
SUDESTE;35;SP;353210;MURUTINGA DO SUL;10;5.85%;9;5.26%;85;49.71%;31;18.13%;22;12.87%;14;8.19%;171
SUDESTE;35;SP;353215;NANTES;2;1.77%;1;0.88%;83;73.45%;18;15.93%;8;7.08%;1;0.88%;113
SUDESTE;35;SP;353220;NARANDIBA;0;-;1;0.78%;81;63.28%;28;21.88%;7;5.47%;11;8.59%;128
SUDESTE;35;SP;353230;NATIVIDADE DA SERRA;0;-;2;2.6%;46;59.74%;20;25.97%;5;6.49%;4;5.19%;77
SUDESTE;35;SP;353240;NAZARE PAULISTA;4;0.93%;10;2.31%;244;56.48%;109;25.23%;42;9.72%;23;5.32%;432
SUDESTE;35;SP;353250;NEVES PAULISTA;10;8.7%;10;8.7%;51;44.35%;21;18.26%;9;7.83%;14;12.17%;115
SUDESTE;35;SP;353260;NHANDEARA;0;-;3;4.84%;41;66.13%;12;19.35%;6;9.68%;0;-;62
SUDESTE;35;SP;353270;NIPOA;4;2.55%;7;4.46%;100;63.69%;29;18.47%;11;7.01%;6;3.82%;157
SUDESTE;35;SP;353280;NOVA ALIANCA;3;1.73%;5;2.89%;111;64.16%;34;19.65%;13;7.51%;7;4.05%;173
SUDESTE;35;SP;353282;NOVA CAMPINA;12;4.18%;15;5.23%;168;58.54%;51;17.77%;19;6.62%;22;7.67%;287
SUDESTE;35;SP;353284;NOVA CANAA PAULISTA;1;1.49%;1;1.49%;45;67.16%;8;11.94%;6;8.96%;6;8.96%;67
SUDESTE;35;SP;353286;NOVA CASTILHO;0;-;1;2.22%;24;53.33%;9;20%;7;15.56%;4;8.89%;45
SUDESTE;35;SP;353290;NOVA EUROPA;3;1.09%;5;1.81%;181;65.58%;53;19.2%;23;8.33%;11;3.99%;276
SUDESTE;35;SP;353300;NOVA GRANADA;2;1.74%;4;3.48%;60;52.17%;26;22.61%;16;13.91%;7;6.09%;115
SUDESTE;35;SP;353310;NOVA GUATAPORANGA;1;1.27%;1;1.27%;47;59.49%;17;21.52%;8;10.13%;5;6.33%;79
SUDESTE;35;SP;353320;NOVA INDEPENDENCIA;5;2.01%;8;3.21%;150;60.24%;47;18.88%;24;9.64%;15;6.02%;249
SUDESTE;35;SP;353330;NOVA LUZITANIA;2;6.67%;4;13.33%;18;60%;4;13.33%;2;6.67%;0;-;30
SUDESTE;35;SP;353340;NOVA ODESSA;5;1.22%;8;1.95%;263;63.99%;86;20.92%;35;8.52%;14;3.41%;411
SUDESTE;35;SP;353325;NOVAIS;0;-;0;-;0;-;0;-;0;-;0;-;0
SUDESTE;35;SP;353350;NOVO HORIZONTE;7;2.36%;4;1.35%;125;42.09%;54;18.18%;42;14.14%;65;21.89%;297
SUDESTE;35;SP;353360;NUPORANGA;6;1.69%;9;2.53%;212;59.55%;77;21.63%;33;9.27%;19;5.34%;356
SUDESTE;35;SP;353370;OCAUCU;2;2.04%;4;4.08%;60;61.22%;15;15.31%;8;8.16%;9;9.18%;98
SUDESTE;35;SP;353380;OLEO;5;6.67%;2;2.67%;54;72%;5;6.67%;6;8%;3;4%;75
SUDESTE;35;SP;353390;OLIMPIA;12;2.21%;15;2.77%;296;54.61%;101;18.63%;61;11.25%;57;10.52%;542
SUDESTE;35;SP;353400;ONDA VERDE;1;0.81%;1;0.81%;86;69.92%;21;17.07%;8;6.5%;6;4.88%;123
SUDESTE;35;SP;353410;ORIENTE;2;1.74%;2;1.74%;73;63.48%;25;21.74%;8;6.96%;5;4.35%;115
SUDESTE;35;SP;353420;ORINDIUVA;0;-;6;3.35%;123;68.72%;27;15.08%;11;6.15%;12;6.7%;179
SUDESTE;35;SP;353430;ORLANDIA;3;0.65%;12;2.58%;352;75.7%;62;13.33%;23;4.95%;13;2.8%;465
SUDESTE;35;SP;353440;OSASCO;289;3.06%;270;2.86%;5.598;59.19%;1.780;18.82%;788;8.33%;732;7.74%;9.457
SUDESTE;35;SP;353450;OSCAR BRESSANE;1;0.81%;0;-;94;76.42%;17;13.82%;9;7.32%;2;1.63%;123
SUDESTE;35;SP;353460;OSVALDO CRUZ;19;2.8%;17;2.5%;420;61.86%;130;19.15%;49;7.22%;44;6.48%;679
SUDESTE;35;SP;353470;OURINHOS;15;1.79%;23;2.74%;568;67.62%;140;16.67%;54;6.43%;40;4.76%;840
SUDESTE;35;SP;353480;OURO VERDE;9;3.63%;7;2.82%;152;61.29%;45;18.15%;17;6.85%;18;7.26%;248
SUDESTE;35;SP;353475;OUROESTE;2;0.6%;7;2.1%;240;71.86%;53;15.87%;20;5.99%;12;3.59%;334
SUDESTE;35;SP;353490;PACAEMBU;3;2.5%;2;1.67%;78;65%;24;20%;9;7.5%;4;3.33%;120
SUDESTE;35;SP;353500;PALESTINA;1;0.87%;4;3.48%;83;72.17%;14;12.17%;11;9.57%;2;1.74%;115
SUDESTE;35;SP;353510;PALMARES PAULISTA;1;1.3%;5;6.49%;52;67.53%;13;16.88%;2;2.6%;4;5.19%;77
SUDESTE;35;SP;353520;PALMEIRA D'OESTE;7;5.15%;2;1.47%;77;56.62%;38;27.94%;7;5.15%;5;3.68%;136
SUDESTE;35;SP;353530;PALMITAL;2;0.83%;12;5%;159;66.25%;39;16.25%;17;7.08%;11;4.58%;240
SUDESTE;35;SP;353540;PANORAMA;3;0.58%;12;2.3%;342;65.64%;116;22.26%;32;6.14%;16;3.07%;521
SUDESTE;35;SP;353550;PARAGUACU PAULISTA;12;1.01%;31;2.62%;824;69.65%;222;18.77%;61;5.16%;33;2.79%;1.183
SUDESTE;35;SP;353560;PARAIBUNA;11;2.37%;8;1.72%;296;63.79%;103;22.2%;36;7.76%;10;2.16%;464
SUDESTE;35;SP;353570;PARAISO;1;0.88%;4;3.51%;75;65.79%;21;18.42%;9;7.89%;4;3.51%;114
SUDESTE;35;SP;353580;PARANAPANEMA;3;1.05%;7;2.45%;193;67.48%;51;17.83%;21;7.34%;11;3.85%;286
SUDESTE;35;SP;353590;PARANAPUA;4;3.51%;2;1.75%;79;69.3%;10;8.77%;14;12.28%;5;4.39%;114
SUDESTE;35;SP;353600;PARAPUA;1;0.47%;4;1.89%;153;72.17%;34;16.04%;8;3.77%;12;5.66%;212
SUDESTE;35;SP;353610;PARDINHO;1;0.44%;5;2.18%;151;65.94%;45;19.65%;12;5.24%;15;6.55%;229
SUDESTE;35;SP;353620;PARIQUERA-ACU;20;4.38%;24;5.25%;297;64.99%;62;13.57%;29;6.35%;25;5.47%;457
SUDESTE;35;SP;353625;PARISI;1;1.04%;3;3.13%;57;59.38%;17;17.71%;5;5.21%;13;13.54%;96
SUDESTE;35;SP;353630;PATROCINIO PAULISTA;1;0.41%;5;2.07%;138;57.26%;52;21.58%;25;10.37%;20;8.3%;241
SUDESTE;35;SP;353640;PAULICEIA;8;2.37%;15;4.45%;238;70.62%;46;13.65%;21;6.23%;9;2.67%;337
SUDESTE;35;SP;353650;PAULINIA;10;2.03%;12;2.43%;344;69.78%;77;15.62%;25;5.07%;25;5.07%;493
SUDESTE;35;SP;353657;PAULISTANIA;0;-;2;3.13%;41;64.06%;12;18.75%;7;10.94%;2;3.13%;64
SUDESTE;35;SP;353660;PAULO DE FARIA;0;-;1;0.86%;59;50.86%;36;31.03%;15;12.93%;5;4.31%;116
SUDESTE;35;SP;353670;PEDERNEIRAS;8;1.31%;30;4.9%;433;70.75%;79;12.91%;32;5.23%;30;4.9%;612
SUDESTE;35;SP;353680;PEDRA BELA;1;1.18%;7;8.24%;49;57.65%;15;17.65%;9;10.59%;4;4.71%;85
SUDESTE;35;SP;353690;PEDRANOPOLIS;0;-;0;-;26;60.47%;9;20.93%;4;9.3%;4;9.3%;43
SUDESTE;35;SP;353700;PEDREGULHO;9;1.93%;10;2.15%;321;68.88%;69;14.81%;40;8.58%;17;3.65%;466
SUDESTE;35;SP;353710;PEDREIRA;20;5%;23;5.75%;228;57%;73;18.25%;20;5%;36;9%;400
SUDESTE;35;SP;353715;PEDRINHAS PAULISTA;2;5.41%;3;8.11%;14;37.84%;7;18.92%;8;21.62%;3;8.11%;37
SUDESTE;35;SP;353720;PEDRO DE TOLEDO;17;4.61%;20;5.42%;232;62.87%;53;14.36%;28;7.59%;19;5.15%;369
SUDESTE;35;SP;353730;PENAPOLIS;8;0.76%;24;2.28%;713;67.84%;185;17.6%;87;8.28%;34;3.24%;1.051
SUDESTE;35;SP;353740;PEREIRA BARRETO;0;-;7;1.88%;234;62.73%;94;25.2%;22;5.9%;16;4.29%;373
SUDESTE;35;SP;353750;PEREIRAS;0;-;3;3.45%;63;72.41%;18;20.69%;3;3.45%;0;-;87
SUDESTE;35;SP;353760;PERUIBE;25;2.24%;33;2.96%;726;65.05%;207;18.55%;68;6.09%;57;5.11%;1.116
SUDESTE;35;SP;353770;PIACATU;0;-;4;3.42%;75;64.1%;26;22.22%;7;5.98%;5;4.27%;117
SUDESTE;35;SP;353780;PIEDADE;75;7.3%;56;5.45%;600;58.37%;135;13.13%;82;7.98%;80;7.78%;1.028
SUDESTE;35;SP;353790;PILAR DO SUL;1;0.16%;8;1.32%;438;72.04%;107;17.6%;41;6.74%;13;2.14%;608
SUDESTE;35;SP;353800;PINDAMONHANGABA;47;2.54%;55;2.97%;1.212;65.44%;309;16.68%;133;7.18%;96;5.18%;1.852
SUDESTE;35;SP;353810;PINDORAMA;1;1.2%;4;4.82%;57;68.67%;11;13.25%;4;4.82%;6;7.23%;83
SUDESTE;35;SP;353820;PINHALZINHO;2;1.72%;4;3.45%;75;64.66%;19;16.38%;14;12.07%;2;1.72%;116
SUDESTE;35;SP;353830;PIQUEROBI;1;1.28%;5;6.41%;48;61.54%;15;19.23%;7;8.97%;2;2.56%;78
SUDESTE;35;SP;353850;PIQUETE;0;-;4;3.7%;59;54.63%;26;24.07%;12;11.11%;7;6.48%;108
SUDESTE;35;SP;353860;PIRACAIA;7;1.75%;7;1.75%;228;57%;70;17.5%;41;10.25%;47;11.75%;400
SUDESTE;35;SP;353870;PIRACICABA;163;2.05%;203;2.55%;5.325;67%;1.462;18.39%;520;6.54%;275;3.46%;7.948
SUDESTE;35;SP;353880;PIRAJU;16;2.13%;20;2.67%;464;61.87%;144;19.2%;64;8.53%;42;5.6%;750
SUDESTE;35;SP;353890;PIRAJUI;6;1.99%;5;1.66%;235;78.07%;29;9.63%;20;6.64%;6;1.99%;301
SUDESTE;35;SP;353900;PIRANGI;1;1.32%;3;3.95%;47;61.84%;16;21.05%;8;10.53%;1;1.32%;76
SUDESTE;35;SP;353910;PIRAPORA DO BOM JESUS;5;1.92%;7;2.69%;161;61.92%;59;22.69%;19;7.31%;9;3.46%;260
SUDESTE;35;SP;353920;PIRAPOZINHO;2;0.96%;3;1.44%;131;62.98%;34;16.35%;16;7.69%;22;10.58%;208
SUDESTE;35;SP;353930;PIRASSUNUNGA;23;3.5%;22;3.35%;433;65.91%;97;14.76%;39;5.94%;43;6.54%;657
SUDESTE;35;SP;353940;PIRATININGA;2;0.54%;13;3.5%;250;67.39%;79;21.29%;16;4.31%;11;2.96%;371
SUDESTE;35;SP;353950;PITANGUEIRAS;12;3.15%;19;4.99%;231;60.63%;63;16.54%;29;7.61%;27;7.09%;381
SUDESTE;35;SP;353960;PLANALTO;6;5.45%;0;-;56;50.91%;26;23.64%;12;10.91%;10;9.09%;110
SUDESTE;35;SP;353970;PLATINA;4;4.82%;3;3.61%;45;54.22%;14;16.87%;12;14.46%;5;6.02%;83
SUDESTE;35;SP;353980;POA;90;5.01%;72;4%;1.017;56.56%;303;16.85%;174;9.68%;142;7.9%;1.798
SUDESTE;35;SP;353990;POLONI;0;-;2;1.77%;75;66.37%;18;15.93%;16;14.16%;2;1.77%;113
SUDESTE;35;SP;354000;POMPEIA;9;1.91%;9;1.91%;299;63.62%;85;18.09%;40;8.51%;28;5.96%;470
SUDESTE;35;SP;354010;PONGAI;2;3.28%;1;1.64%;40;65.57%;8;13.11%;6;9.84%;4;6.56%;61
SUDESTE;35;SP;354020;PONTAL;14;2.87%;38;7.8%;325;66.74%;68;13.96%;20;4.11%;22;4.52%;487
SUDESTE;35;SP;354025;PONTALINDA;0;-;2;1.38%;84;57.93%;40;27.59%;14;9.66%;5;3.45%;145
SUDESTE;35;SP;354030;PONTES GESTAL;3;6.52%;1;2.17%;33;71.74%;2;4.35%;3;6.52%;4;8.7%;46
SUDESTE;35;SP;354040;POPULINA;2;2.2%;4;4.4%;59;64.84%;13;14.29%;9;9.89%;4;4.4%;91
SUDESTE;35;SP;354050;PORANGABA;2;1.22%;2;1.22%;98;59.76%;33;20.12%;14;8.54%;15;9.15%;164
SUDESTE;35;SP;354060;PORTO FELIZ;11;0.96%;5;0.44%;602;52.76%;327;28.66%;148;12.97%;48;4.21%;1.141
SUDESTE;35;SP;354070;PORTO FERREIRA;22;1.62%;21;1.54%;861;63.22%;276;20.26%;115;8.44%;67;4.92%;1.362
SUDESTE;35;SP;354075;POTIM;8;2.01%;13;3.26%;260;65.16%;64;16.04%;29;7.27%;25;6.27%;399
SUDESTE;35;SP;354080;POTIRENDABA;0;-;9;3.14%;181;63.07%;57;19.86%;27;9.41%;13;4.53%;287
SUDESTE;35;SP;354085;PRACINHA;1;2.5%;2;5%;31;77.5%;2;5%;2;5%;2;5%;40
SUDESTE;35;SP;354090;PRADOPOLIS;5;1.83%;3;1.1%;167;61.17%;60;21.98%;24;8.79%;14;5.13%;273
SUDESTE;35;SP;354100;PRAIA GRANDE;39;1.32%;55;1.86%;1.933;65.5%;590;19.99%;212;7.18%;122;4.13%;2.951
SUDESTE;35;SP;354105;PRATANIA;2;1.43%;2;1.43%;103;73.57%;20;14.29%;7;5%;6;4.29%;140
SUDESTE;35;SP;354110;PRESIDENTE ALVES;0;-;1;1.19%;61;72.62%;15;17.86%;4;4.76%;3;3.57%;84
SUDESTE;35;SP;354120;PRESIDENTE BERNARDES;3;2.04%;1;0.68%;87;59.18%;36;24.49%;15;10.2%;5;3.4%;147
SUDESTE;35;SP;354130;PRESIDENTE EPITACIO;6;1.42%;12;2.84%;278;65.88%;76;18.01%;29;6.87%;21;4.98%;422
SUDESTE;35;SP;354140;PRESIDENTE PRUDENTE;32;1.41%;75;3.31%;1.576;69.55%;380;16.77%;131;5.78%;72;3.18%;2.266
SUDESTE;35;SP;354150;PRESIDENTE VENCESLAU;3;0.56%;10;1.86%;347;64.5%;121;22.49%;33;6.13%;24;4.46%;538
SUDESTE;35;SP;354160;PROMISSAO;9;2.28%;17;4.3%;290;73.42%;45;11.39%;24;6.08%;10;2.53%;395
SUDESTE;35;SP;354165;QUADRA;2;3.77%;2;3.77%;31;58.49%;10;18.87%;3;5.66%;5;9.43%;53
SUDESTE;35;SP;354170;QUATA;7;1.87%;10;2.67%;247;65.87%;58;15.47%;29;7.73%;24;6.4%;375
SUDESTE;35;SP;354180;QUEIROZ;0;-;2;2.94%;35;51.47%;18;26.47%;10;14.71%;3;4.41%;68
SUDESTE;35;SP;354190;QUELUZ;2;1.77%;3;2.65%;81;71.68%;13;11.5%;10;8.85%;4;3.54%;113
SUDESTE;35;SP;354200;QUINTANA;4;4.4%;4;4.4%;55;60.44%;11;12.09%;8;8.79%;9;9.89%;91
SUDESTE;35;SP;354210;RAFARD;3;1.84%;5;3.07%;86;52.76%;35;21.47%;13;7.98%;21;12.88%;163
SUDESTE;35;SP;354220;RANCHARIA;9;1.44%;20;3.19%;396;63.26%;126;20.13%;48;7.67%;27;4.31%;626
SUDESTE;35;SP;354230;REDENCAO DA SERRA;0;-;3;3.41%;49;55.68%;16;18.18%;11;12.5%;9;10.23%;88
SUDESTE;35;SP;354240;REGENTE FEIJO;1;0.17%;7;1.17%;384;64.11%;142;23.71%;39;6.51%;26;4.34%;599
SUDESTE;35;SP;354250;REGINOPOLIS;1;0.76%;3;2.29%;99;75.57%;12;9.16%;8;6.11%;8;6.11%;131
SUDESTE;35;SP;354260;REGISTRO;16;0.85%;38;2.01%;1.289;68.13%;360;19.03%;130;6.87%;59;3.12%;1.892
SUDESTE;35;SP;354270;RESTINGA;4;1.15%;10;2.88%;234;67.44%;51;14.7%;21;6.05%;27;7.78%;347
SUDESTE;35;SP;354280;RIBEIRA;1;0.74%;7;5.15%;89;65.44%;28;20.59%;6;4.41%;5;3.68%;136
SUDESTE;35;SP;354290;RIBEIRAO BONITO;4;1.94%;6;2.91%;149;72.33%;27;13.11%;11;5.34%;9;4.37%;206
SUDESTE;35;SP;354300;RIBEIRAO BRANCO;18;2.33%;21;2.72%;453;58.6%;122;15.78%;82;10.61%;77;9.96%;773
SUDESTE;35;SP;354310;RIBEIRAO CORRENTE;2;3.77%;0;-;44;83.02%;4;7.55%;1;1.89%;2;3.77%;53
SUDESTE;35;SP;354320;RIBEIRAO DO SUL;4;4.82%;2;2.41%;57;68.67%;11;13.25%;5;6.02%;4;4.82%;83
SUDESTE;35;SP;354323;RIBEIRAO DOS INDIOS;4;10.81%;4;10.81%;20;54.05%;2;5.41%;2;5.41%;5;13.51%;37
SUDESTE;35;SP;354325;RIBEIRAO GRANDE;10;3.25%;10;3.25%;158;51.3%;61;19.81%;32;10.39%;37;12.01%;308
SUDESTE;35;SP;354330;RIBEIRAO PIRES;20;3.82%;12;2.29%;315;60.11%;98;18.7%;46;8.78%;33;6.3%;524
SUDESTE;35;SP;354340;RIBEIRAO PRETO;72;0.66%;171;1.57%;7.473;68.6%;2.010;18.45%;678;6.22%;489;4.49%;10.893
SUDESTE;35;SP;354360;RIFAINA;0;-;2;5.41%;26;70.27%;7;18.92%;1;2.7%;1;2.7%;37
SUDESTE;35;SP;354370;RINCAO;4;2.07%;5;2.59%;122;63.21%;36;18.65%;15;7.77%;11;5.7%;193
SUDESTE;35;SP;354380;RINOPOLIS;2;1.48%;4;2.96%;84;62.22%;19;14.07%;10;7.41%;16;11.85%;135
SUDESTE;35;SP;354390;RIO CLARO;10;1.31%;21;2.74%;541;70.63%;118;15.4%;43;5.61%;33;4.31%;766
SUDESTE;35;SP;354400;RIO DAS PEDRAS;5;2.19%;6;2.63%;175;76.75%;32;14.04%;5;2.19%;5;2.19%;228
SUDESTE;35;SP;354410;RIO GRANDE DA SERRA;27;5.08%;19;3.57%;305;57.33%;89;16.73%;54;10.15%;38;7.14%;532
SUDESTE;35;SP;354420;RIOLANDIA;2;0.9%;7;3.14%;148;66.37%;44;19.73%;14;6.28%;8;3.59%;223
SUDESTE;35;SP;354350;RIVERSUL;2;1.14%;8;4.57%;112;64%;36;20.57%;9;5.14%;8;4.57%;175
SUDESTE;35;SP;354425;ROSANA;6;1.24%;14;2.89%;321;66.19%;92;18.97%;36;7.42%;16;3.3%;485
SUDESTE;35;SP;354430;ROSEIRA;3;1.17%;12;4.69%;175;68.36%;43;16.8%;13;5.08%;10;3.91%;256
SUDESTE;35;SP;354440;RUBIACEA;4;4.76%;3;3.57%;51;60.71%;18;21.43%;6;7.14%;2;2.38%;84
SUDESTE;35;SP;354450;RUBINEIA;0;-;0;-;54;77.14%;8;11.43%;4;5.71%;4;5.71%;70
SUDESTE;35;SP;354460;SABINO;1;0.96%;5;4.81%;69;66.35%;14;13.46%;11;10.58%;4;3.85%;104
SUDESTE;35;SP;354470;SAGRES;0;-;0;-;30;55.56%;14;25.93%;5;9.26%;5;9.26%;54
SUDESTE;35;SP;354480;SALES;6;7.59%;4;5.06%;46;58.23%;13;16.46%;6;7.59%;4;5.06%;79
SUDESTE;35;SP;354490;SALES OLIVEIRA;0;-;2;0.89%;133;59.38%;50;22.32%;23;10.27%;16;7.14%;224
SUDESTE;35;SP;354500;SALESOPOLIS;1;0.34%;11;3.79%;182;62.76%;68;23.45%;11;3.79%;17;5.86%;290
SUDESTE;35;SP;354510;SALMOURAO;5;4.9%;3;2.94%;75;73.53%;12;11.76%;4;3.92%;3;2.94%;102
SUDESTE;35;SP;354515;SALTINHO;0;-;0;-;12;60%;4;20%;2;10%;2;10%;20
SUDESTE;35;SP;354520;SALTO;15;1.68%;35;3.92%;651;72.98%;135;15.13%;29;3.25%;27;3.03%;892
SUDESTE;35;SP;354530;SALTO DE PIRAPORA;17;1.18%;18;1.25%;935;64.98%;303;21.06%;103;7.16%;63;4.38%;1.439
SUDESTE;35;SP;354540;SALTO GRANDE;3;1.37%;7;3.2%;158;72.15%;34;15.53%;10;4.57%;7;3.2%;219
SUDESTE;35;SP;354550;SANDOVALINA;6;3.41%;6;3.41%;126;71.59%;29;16.48%;5;2.84%;4;2.27%;176
SUDESTE;35;SP;354560;SANTA ADELIA;8;3.13%;11;4.3%;142;55.47%;42;16.41%;23;8.98%;30;11.72%;256
SUDESTE;35;SP;354570;SANTA ALBERTINA;0;-;1;0.86%;92;79.31%;15;12.93%;5;4.31%;3;2.59%;116
SUDESTE;35;SP;354580;SANTA BARBARA D'OESTE;22;1.18%;58;3.11%;1.231;65.97%;354;18.97%;128;6.86%;73;3.91%;1.866
SUDESTE;35;SP;354600;SANTA BRANCA;2;0.71%;15;5.34%;202;71.89%;48;17.08%;9;3.2%;5;1.78%;281
SUDESTE;35;SP;354610;SANTA CLARA D'OESTE;0;-;1;1.03%;60;61.86%;25;25.77%;7;7.22%;4;4.12%;97
SUDESTE;35;SP;354620;SANTA CRUZ DA CONCEICAO;1;1.82%;1;1.82%;27;49.09%;10;18.18%;3;5.45%;13;23.64%;55
SUDESTE;35;SP;354625;SANTA CRUZ DA ESPERANCA;0;-;1;3.57%;22;78.57%;4;14.29%;0;-;1;3.57%;28
SUDESTE;35;SP;354630;SANTA CRUZ DAS PALMEIRAS;14;1.3%;24;2.22%;697;64.54%;210;19.44%;79;7.31%;56;5.19%;1.080
SUDESTE;35;SP;354640;SANTA CRUZ DO RIO PARDO;7;2.65%;13;4.92%;191;72.35%;36;13.64%;9;3.41%;8;3.03%;264
SUDESTE;35;SP;354650;SANTA ERNESTINA;1;0.56%;3;1.67%;108;60%;34;18.89%;17;9.44%;17;9.44%;180
SUDESTE;35;SP;354660;SANTA FE DO SUL;5;0.72%;20;2.87%;485;69.68%;110;15.8%;47;6.75%;29;4.17%;696
SUDESTE;35;SP;354670;SANTA GERTRUDES;1;0.42%;4;1.69%;165;69.92%;26;11.02%;20;8.47%;20;8.47%;236
SUDESTE;35;SP;354680;SANTA ISABEL;14;1.62%;19;2.2%;593;68.55%;145;16.76%;56;6.47%;38;4.39%;865
SUDESTE;35;SP;354690;SANTA LUCIA;0;-;2;4.76%;23;54.76%;6;14.29%;7;16.67%;4;9.52%;42
SUDESTE;35;SP;354700;SANTA MARIA DA SERRA;1;0.92%;2;1.83%;67;61.47%;26;23.85%;11;10.09%;2;1.83%;109
SUDESTE;35;SP;354710;SANTA MERCEDES;2;1.55%;3;2.33%;93;72.09%;19;14.73%;9;6.98%;3;2.33%;129
SUDESTE;35;SP;354740;SANTA RITA D'OESTE;1;2.08%;1;2.08%;26;54.17%;14;29.17%;1;2.08%;5;10.42%;48
SUDESTE;35;SP;354750;SANTA RITA DO PASSA QUATRO;5;1.45%;7;2.03%;252;73.26%;52;15.12%;19;5.52%;9;2.62%;344
SUDESTE;35;SP;354760;SANTA ROSA DE VITERBO;5;1.76%;10;3.52%;182;64.08%;54;19.01%;26;9.15%;7;2.46%;284
SUDESTE;35;SP;354765;SANTA SALETE;1;1.82%;0;-;37;67.27%;9;16.36%;5;9.09%;3;5.45%;55
SUDESTE;35;SP;354720;SANTANA DA PONTE PENSA;0;-;0;-;21;52.5%;11;27.5%;6;15%;2;5%;40
SUDESTE;35;SP;354730;SANTANA DE PARNAIBA;34;0.91%;55;1.48%;2.491;67%;745;20.04%;242;6.51%;151;4.06%;3.718
SUDESTE;35;SP;354770;SANTO ANASTACIO;1;0.2%;13;2.57%;342;67.72%;92;18.22%;37;7.33%;20;3.96%;505
SUDESTE;35;SP;354780;SANTO ANDRE;147;2.94%;180;3.6%;2.948;58.9%;931;18.6%;451;9.01%;348;6.95%;5.005
SUDESTE;35;SP;354790;SANTO ANTONIO DA ALEGRIA;3;1.6%;4;2.14%;126;67.38%;31;16.58%;15;8.02%;8;4.28%;187
SUDESTE;35;SP;354800;SANTO ANTONIO DE POSSE;10;2.18%;11;2.4%;289;63.1%;91;19.87%;33;7.21%;24;5.24%;458
SUDESTE;35;SP;354805;SANTO ANTONIO DO ARACANGUA;5;2.99%;6;3.59%;71;42.51%;35;20.96%;25;14.97%;25;14.97%;167
SUDESTE;35;SP;354810;SANTO ANTONIO DO JARDIM;3;6.98%;2;4.65%;30;69.77%;5;11.63%;2;4.65%;1;2.33%;43
SUDESTE;35;SP;354820;SANTO ANTONIO DO PINHAL;2;3.45%;5;8.62%;33;56.9%;12;20.69%;6;10.34%;0;-;58
SUDESTE;35;SP;354830;SANTO EXPEDITO;3;4.48%;3;4.48%;41;61.19%;10;14.93%;5;7.46%;5;7.46%;67
SUDESTE;35;SP;354840;SANTOPOLIS DO AGUAPEI;4;2.48%;3;1.86%;86;53.42%;39;24.22%;16;9.94%;13;8.07%;161
SUDESTE;35;SP;354850;SANTOS;77;2.35%;86;2.63%;1.967;60.08%;606;18.51%;306;9.35%;232;7.09%;3.274
SUDESTE;35;SP;354860;SAO BENTO DO SAPUCAI;2;0.98%;10;4.9%;139;68.14%;34;16.67%;9;4.41%;10;4.9%;204
SUDESTE;35;SP;354870;SAO BERNARDO DO CAMPO;494;4.03%;362;2.95%;6.981;56.94%;2.013;16.42%;921;7.51%;1.489;12.15%;12.260
SUDESTE;35;SP;354880;SAO CAETANO DO SUL;10;2.11%;12;2.54%;279;58.99%;103;21.78%;36;7.61%;33;6.98%;473
SUDESTE;35;SP;354890;SAO CARLOS;63;2.79%;84;3.72%;1.501;66.39%;363;16.05%;159;7.03%;91;4.02%;2.261
SUDESTE;35;SP;354900;SAO FRANCISCO;0;-;1;1.43%;47;67.14%;13;18.57%;5;7.14%;4;5.71%;70
SUDESTE;35;SP;354910;SAO JOAO DA BOA VISTA;26;2.17%;43;3.58%;830;69.17%;181;15.08%;77;6.42%;43;3.58%;1.200
SUDESTE;35;SP;354920;SAO JOAO DAS DUAS PONTES;0;-;2;14.29%;9;64.29%;2;14.29%;0;-;1;7.14%;14
SUDESTE;35;SP;354925;SAO JOAO DE IRACEMA;0;-;0;-;56;66.67%;21;25%;5;5.95%;2;2.38%;84
SUDESTE;35;SP;354930;SAO JOAO DO PAU D'ALHO;1;1.16%;1;1.16%;54;62.79%;20;23.26%;7;8.14%;3;3.49%;86
SUDESTE;35;SP;354940;SAO JOAQUIM DA BARRA;5;1.98%;8;3.16%;169;66.8%;46;18.18%;19;7.51%;6;2.37%;253
SUDESTE;35;SP;354950;SAO JOSE DA BELA VISTA;12;3.54%;4;1.18%;195;57.52%;62;18.29%;33;9.73%;33;9.73%;339
SUDESTE;35;SP;354960;SAO JOSE DO BARREIRO;1;0.88%;3;2.63%;83;72.81%;14;12.28%;10;8.77%;3;2.63%;114
