Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;35;SP;353657;PAULISTANIA;1;2.44%;1;2.44%;22;53.66%;10;24.39%;4;9.76%;3;7.32%;41
SUDESTE;35;SP;353660;PAULO DE FARIA;3;3.66%;1;1.22%;49;59.76%;19;23.17%;8;9.76%;2;2.44%;82
SUDESTE;35;SP;353670;PEDERNEIRAS;5;1.47%;7;2.05%;238;69.79%;56;16.42%;28;8.21%;7;2.05%;341
SUDESTE;35;SP;353680;PEDRA BELA;0;-;0;-;13;52%;5;20%;3;12%;4;16%;25
SUDESTE;35;SP;353690;PEDRANOPOLIS;1;1.39%;1;1.39%;40;55.56%;18;25%;6;8.33%;6;8.33%;72
SUDESTE;35;SP;353700;PEDREGULHO;3;1.67%;7;3.89%;123;68.33%;29;16.11%;10;5.56%;8;4.44%;180
SUDESTE;35;SP;353710;PEDREIRA;17;5.86%;14;4.83%;163;56.21%;32;11.03%;24;8.28%;40;13.79%;290
SUDESTE;35;SP;353715;PEDRINHAS PAULISTA;4;11.11%;0;-;23;63.89%;3;8.33%;2;5.56%;4;11.11%;36
SUDESTE;35;SP;353720;PEDRO DE TOLEDO;15;3.07%;21;4.29%;251;51.33%;96;19.63%;55;11.25%;51;10.43%;489
SUDESTE;35;SP;353730;PENAPOLIS;10;0.94%;25;2.35%;668;62.66%;208;19.51%;94;8.82%;61;5.72%;1.066
SUDESTE;35;SP;353740;PEREIRA BARRETO;4;0.99%;9;2.23%;252;62.53%;84;20.84%;34;8.44%;20;4.96%;403
SUDESTE;35;SP;353750;PEREIRAS;2;3.33%;5;8.33%;36;60%;11;18.33%;1;1.67%;5;8.33%;60
SUDESTE;35;SP;353760;PERUIBE;6;1.5%;12;3.01%;267;66.92%;65;16.29%;29;7.27%;20;5.01%;399
SUDESTE;35;SP;353770;PIACATU;0;-;5;2.49%;103;51.24%;59;29.35%;21;10.45%;13;6.47%;201
SUDESTE;35;SP;353780;PIEDADE;4;0.32%;15;1.2%;888;71.1%;230;18.41%;74;5.92%;38;3.04%;1.249
SUDESTE;35;SP;353790;PILAR DO SUL;10;1.18%;20;2.37%;586;69.35%;169;20%;42;4.97%;18;2.13%;845
SUDESTE;35;SP;353800;PINDAMONHANGABA;24;0.76%;58;1.84%;2.012;63.87%;687;21.81%;256;8.13%;113;3.59%;3.150
SUDESTE;35;SP;353810;PINDORAMA;1;0.37%;3;1.1%;148;54.41%;55;20.22%;41;15.07%;24;8.82%;272
SUDESTE;35;SP;353820;PINHALZINHO;0;-;1;2.5%;31;77.5%;4;10%;3;7.5%;1;2.5%;40
SUDESTE;35;SP;353830;PIQUEROBI;4;3.36%;10;8.4%;68;57.14%;22;18.49%;10;8.4%;5;4.2%;119
SUDESTE;35;SP;353850;PIQUETE;2;2.9%;2;2.9%;44;63.77%;9;13.04%;10;14.49%;2;2.9%;69
SUDESTE;35;SP;353860;PIRACAIA;6;1.42%;16;3.79%;314;74.41%;50;11.85%;22;5.21%;14;3.32%;422
SUDESTE;35;SP;353870;PIRACICABA;55;0.96%;122;2.14%;3.819;66.96%;1.032;18.1%;432;7.57%;243;4.26%;5.703
SUDESTE;35;SP;353880;PIRAJU;11;1.43%;24;3.12%;497;64.63%;143;18.6%;63;8.19%;31;4.03%;769
SUDESTE;35;SP;353890;PIRAJUI;6;1.81%;6;1.81%;203;61.14%;48;14.46%;21;6.33%;48;14.46%;332
SUDESTE;35;SP;353900;PIRANGI;0;-;4;2.82%;75;52.82%;35;24.65%;19;13.38%;9;6.34%;142
SUDESTE;35;SP;353910;PIRAPORA DO BOM JESUS;1;1.22%;3;3.66%;43;52.44%;19;23.17%;6;7.32%;10;12.2%;82
SUDESTE;35;SP;353920;PIRAPOZINHO;2;0.46%;11;2.53%;290;66.82%;79;18.2%;32;7.37%;20;4.61%;434
SUDESTE;35;SP;353930;PIRASSUNUNGA;31;4.22%;24;3.27%;454;61.85%;126;17.17%;55;7.49%;44;5.99%;734
SUDESTE;35;SP;353940;PIRATININGA;2;0.56%;9;2.51%;240;66.85%;66;18.38%;29;8.08%;13;3.62%;359
SUDESTE;35;SP;353950;PITANGUEIRAS;10;1%;10;1%;624;62.15%;218;21.71%;95;9.46%;47;4.68%;1.004
SUDESTE;35;SP;353960;PLANALTO;3;6.98%;2;4.65%;18;41.86%;8;18.6%;7;16.28%;5;11.63%;43
SUDESTE;35;SP;353970;PLATINA;3;4.48%;2;2.99%;30;44.78%;11;16.42%;14;20.9%;7;10.45%;67
SUDESTE;35;SP;353980;POA;21;3.42%;27;4.4%;346;56.35%;110;17.92%;55;8.96%;55;8.96%;614
SUDESTE;35;SP;353990;POLONI;0;-;0;-;22;66.67%;8;24.24%;2;6.06%;1;3.03%;33
SUDESTE;35;SP;354000;POMPEIA;4;1.05%;9;2.36%;247;64.83%;80;21%;23;6.04%;18;4.72%;381
SUDESTE;35;SP;354010;PONGAI;0;-;1;1.54%;47;72.31%;11;16.92%;4;6.15%;2;3.08%;65
SUDESTE;35;SP;354020;PONTAL;0;-;2;1.8%;81;72.97%;16;14.41%;6;5.41%;6;5.41%;111
SUDESTE;35;SP;354025;PONTALINDA;1;0.51%;4;2.04%;121;61.73%;43;21.94%;10;5.1%;17;8.67%;196
SUDESTE;35;SP;354030;PONTES GESTAL;0;-;0;-;17;85%;1;5%;0;-;2;10%;20
SUDESTE;35;SP;354040;POPULINA;0;-;2;3.33%;38;63.33%;11;18.33%;3;5%;6;10%;60
SUDESTE;35;SP;354050;PORANGABA;4;2.67%;3;2%;89;59.33%;30;20%;16;10.67%;8;5.33%;150
SUDESTE;35;SP;354060;PORTO FELIZ;5;1.03%;7;1.44%;265;54.64%;123;25.36%;61;12.58%;24;4.95%;485
SUDESTE;35;SP;354070;PORTO FERREIRA;25;2.37%;21;1.99%;623;59.11%;208;19.73%;101;9.58%;76;7.21%;1.054
SUDESTE;35;SP;354075;POTIM;4;1.38%;10;3.46%;196;67.82%;50;17.3%;14;4.84%;15;5.19%;289
SUDESTE;35;SP;354080;POTIRENDABA;1;0.34%;9;3.05%;184;62.37%;65;22.03%;21;7.12%;15;5.08%;295
SUDESTE;35;SP;354085;PRACINHA;0;-;2;6.06%;22;66.67%;5;15.15%;3;9.09%;1;3.03%;33
SUDESTE;35;SP;354090;PRADOPOLIS;3;2.03%;5;3.38%;94;63.51%;28;18.92%;12;8.11%;6;4.05%;148
SUDESTE;35;SP;354100;PRAIA GRANDE;41;1.05%;69;1.76%;2.486;63.58%;829;21.2%;308;7.88%;177;4.53%;3.910
SUDESTE;35;SP;354105;PRATANIA;1;0.88%;3;2.63%;95;83.33%;9;7.89%;2;1.75%;4;3.51%;114
SUDESTE;35;SP;354110;PRESIDENTE ALVES;0;-;1;1.92%;32;61.54%;13;25%;3;5.77%;3;5.77%;52
SUDESTE;35;SP;354120;PRESIDENTE BERNARDES;1;1.05%;1;1.05%;55;57.89%;23;24.21%;9;9.47%;6;6.32%;95
SUDESTE;35;SP;354130;PRESIDENTE EPITACIO;13;2.35%;25;4.51%;366;66.06%;84;15.16%;38;6.86%;28;5.05%;554
SUDESTE;35;SP;354140;PRESIDENTE PRUDENTE;10;1.38%;20;2.76%;516;71.27%;120;16.57%;36;4.97%;22;3.04%;724
SUDESTE;35;SP;354150;PRESIDENTE VENCESLAU;12;1.74%;15;2.17%;407;58.9%;155;22.43%;65;9.41%;37;5.35%;691
SUDESTE;35;SP;354160;PROMISSAO;6;1.12%;9;1.68%;367;68.47%;98;18.28%;38;7.09%;18;3.36%;536
SUDESTE;35;SP;354165;QUADRA;0;-;0;-;0;-;0;-;0;-;2;100%;2
SUDESTE;35;SP;354170;QUATA;1;0.4%;5;2.02%;156;62.9%;63;25.4%;13;5.24%;10;4.03%;248
SUDESTE;35;SP;354180;QUEIROZ;2;1.72%;2;1.72%;59;50.86%;32;27.59%;15;12.93%;6;5.17%;116
SUDESTE;35;SP;354190;QUELUZ;8;6.78%;3;2.54%;61;51.69%;24;20.34%;8;6.78%;14;11.86%;118
SUDESTE;35;SP;354200;QUINTANA;6;4.05%;5;3.38%;85;57.43%;27;18.24%;15;10.14%;10;6.76%;148
SUDESTE;35;SP;354210;RAFARD;2;0.72%;1;0.36%;143;51.81%;72;26.09%;47;17.03%;11;3.99%;276
SUDESTE;35;SP;354220;RANCHARIA;3;0.69%;5;1.14%;305;69.79%;82;18.76%;22;5.03%;20;4.58%;437
SUDESTE;35;SP;354230;REDENCAO DA SERRA;2;3.7%;0;-;29;53.7%;11;20.37%;4;7.41%;8;14.81%;54
SUDESTE;35;SP;354240;REGENTE FEIJO;10;2.39%;10;2.39%;278;66.51%;71;16.99%;20;4.78%;29;6.94%;418
SUDESTE;35;SP;354250;REGINOPOLIS;3;2.44%;5;4.07%;91;73.98%;17;13.82%;3;2.44%;4;3.25%;123
SUDESTE;35;SP;354260;REGISTRO;24;1.15%;33;1.59%;1.342;64.58%;444;21.37%;157;7.56%;78;3.75%;2.078
SUDESTE;35;SP;354270;RESTINGA;3;1.05%;4;1.39%;185;64.46%;49;17.07%;31;10.8%;15;5.23%;287
SUDESTE;35;SP;354280;RIBEIRA;1;1.01%;4;4.04%;52;52.53%;19;19.19%;17;17.17%;6;6.06%;99
SUDESTE;35;SP;354290;RIBEIRAO BONITO;1;1.2%;2;2.41%;55;66.27%;14;16.87%;4;4.82%;7;8.43%;83
SUDESTE;35;SP;354300;RIBEIRAO BRANCO;19;2.97%;16;2.5%;394;61.66%;126;19.72%;50;7.82%;34;5.32%;639
SUDESTE;35;SP;354310;RIBEIRAO CORRENTE;11;14.47%;2;2.63%;45;59.21%;11;14.47%;3;3.95%;4;5.26%;76
SUDESTE;35;SP;354320;RIBEIRAO DO SUL;1;3.33%;4;13.33%;15;50%;5;16.67%;1;3.33%;4;13.33%;30
SUDESTE;35;SP;354323;RIBEIRAO DOS INDIOS;1;3.57%;0;-;15;53.57%;8;28.57%;3;10.71%;1;3.57%;28
SUDESTE;35;SP;354325;RIBEIRAO GRANDE;13;4.53%;9;3.14%;169;58.89%;47;16.38%;25;8.71%;24;8.36%;287
SUDESTE;35;SP;354330;RIBEIRAO PIRES;9;0.85%;11;1.04%;656;62.06%;251;23.75%;75;7.1%;55;5.2%;1.057
SUDESTE;35;SP;354340;RIBEIRAO PRETO;65;0.55%;194;1.66%;6.358;54.26%;1.684;14.37%;550;4.69%;2.867;24.47%;11.718
SUDESTE;35;SP;354360;RIFAINA;0;-;0;-;2;100%;0;-;0;-;0;-;2
SUDESTE;35;SP;354370;RINCAO;1;3.03%;3;9.09%;26;78.79%;3;9.09%;0;-;0;-;33
SUDESTE;35;SP;354380;RINOPOLIS;1;0.48%;3;1.45%;135;65.22%;37;17.87%;21;10.14%;10;4.83%;207
SUDESTE;35;SP;354390;RIO CLARO;9;1.08%;23;2.77%;531;63.9%;178;21.42%;64;7.7%;26;3.13%;831
SUDESTE;35;SP;354400;RIO DAS PEDRAS;1;0.44%;3;1.31%;169;73.8%;33;14.41%;16;6.99%;7;3.06%;229
SUDESTE;35;SP;354410;RIO GRANDE DA SERRA;28;5.48%;26;5.09%;279;54.6%;83;16.24%;44;8.61%;51;9.98%;511
SUDESTE;35;SP;354420;RIOLANDIA;1;0.63%;1;0.63%;105;66.46%;36;22.78%;12;7.59%;3;1.9%;158
SUDESTE;35;SP;354350;RIVERSUL;2;1.32%;3;1.99%;96;63.58%;28;18.54%;14;9.27%;8;5.3%;151
SUDESTE;35;SP;354425;ROSANA;4;0.91%;12;2.73%;288;65.45%;84;19.09%;33;7.5%;19;4.32%;440
SUDESTE;35;SP;354430;ROSEIRA;0;-;2;2.35%;44;51.76%;17;20%;18;21.18%;4;4.71%;85
SUDESTE;35;SP;354440;RUBIACEA;1;1.1%;3;3.3%;59;64.84%;18;19.78%;6;6.59%;4;4.4%;91
SUDESTE;35;SP;354450;RUBINEIA;3;3.8%;2;2.53%;52;65.82%;15;18.99%;2;2.53%;5;6.33%;79
SUDESTE;35;SP;354460;SABINO;12;19.35%;4;6.45%;34;54.84%;3;4.84%;7;11.29%;2;3.23%;62
SUDESTE;35;SP;354470;SAGRES;1;0.9%;1;0.9%;69;62.16%;24;21.62%;12;10.81%;4;3.6%;111
SUDESTE;35;SP;354480;SALES;1;0.65%;10;6.45%;107;69.03%;22;14.19%;13;8.39%;2;1.29%;155
SUDESTE;35;SP;354490;SALES OLIVEIRA;1;0.34%;4;1.36%;179;60.88%;68;23.13%;23;7.82%;19;6.46%;294
SUDESTE;35;SP;354500;SALESOPOLIS;1;0.71%;3;2.14%;86;61.43%;38;27.14%;6;4.29%;6;4.29%;140
SUDESTE;35;SP;354510;SALMOURAO;1;1.23%;3;3.7%;54;66.67%;13;16.05%;6;7.41%;4;4.94%;81
SUDESTE;35;SP;354515;SALTINHO;0;-;0;-;0;-;0;-;0;-;0;-;0
SUDESTE;35;SP;354520;SALTO;7;1.69%;14;3.37%;300;72.29%;54;13.01%;28;6.75%;12;2.89%;415
SUDESTE;35;SP;354530;SALTO DE PIRAPORA;7;0.93%;9;1.19%;491;65.12%;152;20.16%;53;7.03%;42;5.57%;754
SUDESTE;35;SP;354540;SALTO GRANDE;5;4.5%;8;7.21%;69;62.16%;17;15.32%;5;4.5%;7;6.31%;111
SUDESTE;35;SP;354550;SANDOVALINA;2;1%;2;1%;130;64.68%;37;18.41%;20;9.95%;10;4.98%;201
SUDESTE;35;SP;354560;SANTA ADELIA;11;6.36%;10;5.78%;70;40.46%;28;16.18%;17;9.83%;37;21.39%;173
SUDESTE;35;SP;354570;SANTA ALBERTINA;2;0.9%;2;0.9%;158;71.49%;44;19.91%;10;4.52%;5;2.26%;221
SUDESTE;35;SP;354580;SANTA BARBARA D'OESTE;7;0.26%;45;1.67%;1.890;70%;510;18.89%;161;5.96%;87;3.22%;2.700
SUDESTE;35;SP;354600;SANTA BRANCA;2;0.69%;3;1.04%;230;79.86%;37;12.85%;10;3.47%;6;2.08%;288
SUDESTE;35;SP;354610;SANTA CLARA D'OESTE;1;0.8%;1;0.8%;89;71.2%;23;18.4%;6;4.8%;5;4%;125
SUDESTE;35;SP;354620;SANTA CRUZ DA CONCEICAO;0;-;0;-;12;75%;1;6.25%;2;12.5%;1;6.25%;16
SUDESTE;35;SP;354625;SANTA CRUZ DA ESPERANCA;0;-;0;-;6;85.71%;1;14.29%;0;-;0;-;7
SUDESTE;35;SP;354630;SANTA CRUZ DAS PALMEIRAS;9;1.15%;12;1.53%;516;65.82%;163;20.79%;46;5.87%;38;4.85%;784
SUDESTE;35;SP;354640;SANTA CRUZ DO RIO PARDO;3;2.48%;2;1.65%;74;61.16%;26;21.49%;12;9.92%;4;3.31%;121
SUDESTE;35;SP;354650;SANTA ERNESTINA;0;-;0;-;0;-;0;-;0;-;0;-;0
SUDESTE;35;SP;354660;SANTA FE DO SUL;8;2.42%;13;3.94%;205;62.12%;52;15.76%;34;10.3%;18;5.45%;330
SUDESTE;35;SP;354670;SANTA GERTRUDES;2;2%;3;3%;56;56%;27;27%;6;6%;6;6%;100
SUDESTE;35;SP;354680;SANTA ISABEL;22;2.6%;22;2.6%;555;65.53%;134;15.82%;75;8.85%;39;4.6%;847
SUDESTE;35;SP;354690;SANTA LUCIA;0;-;1;3.13%;18;56.25%;5;15.63%;6;18.75%;2;6.25%;32
SUDESTE;35;SP;354700;SANTA MARIA DA SERRA;0;-;0;-;13;65%;3;15%;2;10%;2;10%;20
SUDESTE;35;SP;354710;SANTA MERCEDES;3;2.36%;9;7.09%;83;65.35%;16;12.6%;8;6.3%;8;6.3%;127
SUDESTE;35;SP;354740;SANTA RITA D'OESTE;1;1.89%;2;3.77%;32;60.38%;11;20.75%;2;3.77%;5;9.43%;53
SUDESTE;35;SP;354750;SANTA RITA DO PASSA QUATRO;4;2.04%;5;2.55%;125;63.78%;40;20.41%;16;8.16%;6;3.06%;196
SUDESTE;35;SP;354760;SANTA ROSA DE VITERBO;1;0.43%;4;1.72%;159;68.24%;40;17.17%;21;9.01%;8;3.43%;233
SUDESTE;35;SP;354765;SANTA SALETE;0;-;1;3.13%;21;65.63%;5;15.63%;3;9.38%;2;6.25%;32
SUDESTE;35;SP;354720;SANTANA DA PONTE PENSA;1;1.56%;1;1.56%;26;40.63%;22;34.38%;7;10.94%;7;10.94%;64
SUDESTE;35;SP;354730;SANTANA DE PARNAIBA;13;0.62%;23;1.1%;1.455;69.52%;406;19.4%;130;6.21%;66;3.15%;2.093
SUDESTE;35;SP;354770;SANTO ANASTACIO;8;2.04%;20;5.1%;268;68.37%;62;15.82%;21;5.36%;13;3.32%;392
SUDESTE;35;SP;354780;SANTO ANDRE;79;1.96%;106;2.63%;2.488;61.8%;787;19.55%;340;8.45%;226;5.61%;4.026
SUDESTE;35;SP;354790;SANTO ANTONIO DA ALEGRIA;3;1.11%;12;4.43%;188;69.37%;41;15.13%;19;7.01%;8;2.95%;271
SUDESTE;35;SP;354800;SANTO ANTONIO DE POSSE;0;-;1;16.67%;3;50%;2;33.33%;0;-;0;-;6
SUDESTE;35;SP;354805;SANTO ANTONIO DO ARACANGUA;3;2.42%;2;1.61%;61;49.19%;24;19.35%;21;16.94%;13;10.48%;124
SUDESTE;35;SP;354810;SANTO ANTONIO DO JARDIM;0;-;1;2.94%;18;52.94%;7;20.59%;6;17.65%;2;5.88%;34
SUDESTE;35;SP;354820;SANTO ANTONIO DO PINHAL;1;1.2%;0;-;54;65.06%;16;19.28%;7;8.43%;5;6.02%;83
SUDESTE;35;SP;354830;SANTO EXPEDITO;2;2.2%;1;1.1%;48;52.75%;17;18.68%;11;12.09%;12;13.19%;91
SUDESTE;35;SP;354840;SANTOPOLIS DO AGUAPEI;3;1.95%;5;3.25%;87;56.49%;34;22.08%;16;10.39%;9;5.84%;154
SUDESTE;35;SP;354850;SANTOS;119;2.33%;135;2.64%;3.095;60.57%;987;19.32%;418;8.18%;356;6.97%;5.110
SUDESTE;35;SP;354860;SAO BENTO DO SAPUCAI;2;1.74%;4;3.48%;81;70.43%;12;10.43%;8;6.96%;8;6.96%;115
SUDESTE;35;SP;354870;SAO BERNARDO DO CAMPO;256;1.65%;288;1.86%;4.991;32.25%;1.502;9.7%;763;4.93%;7.678;49.61%;15.478
SUDESTE;35;SP;354880;SAO CAETANO DO SUL;8;0.55%;13;0.89%;896;61.16%;346;23.62%;128;8.74%;74;5.05%;1.465
SUDESTE;35;SP;354890;SAO CARLOS;8;0.82%;30;3.08%;680;69.82%;173;17.76%;55;5.65%;28;2.87%;974
SUDESTE;35;SP;354900;SAO FRANCISCO;1;1.32%;0;-;52;68.42%;12;15.79%;8;10.53%;3;3.95%;76
SUDESTE;35;SP;354910;SAO JOAO DA BOA VISTA;46;2.53%;68;3.74%;1.191;65.58%;295;16.24%;116;6.39%;100;5.51%;1.816
SUDESTE;35;SP;354920;SAO JOAO DAS DUAS PONTES;0;-;0;-;13;76.47%;1;5.88%;2;11.76%;1;5.88%;17
SUDESTE;35;SP;354925;SAO JOAO DE IRACEMA;1;1.59%;3;4.76%;40;63.49%;14;22.22%;4;6.35%;1;1.59%;63
SUDESTE;35;SP;354930;SAO JOAO DO PAU D'ALHO;0;-;1;1.16%;62;72.09%;14;16.28%;6;6.98%;3;3.49%;86
SUDESTE;35;SP;354940;SAO JOAQUIM DA BARRA;3;0.46%;17;2.59%;396;60.27%;144;21.92%;51;7.76%;46;7%;657
SUDESTE;35;SP;354950;SAO JOSE DA BELA VISTA;1;1.96%;0;-;31;60.78%;10;19.61%;6;11.76%;3;5.88%;51
SUDESTE;35;SP;354960;SAO JOSE DO BARREIRO;1;0.6%;3;1.79%;109;64.88%;36;21.43%;10;5.95%;9;5.36%;168
SUDESTE;35;SP;354970;SAO JOSE DO RIO PARDO;7;0.61%;30;2.6%;792;68.51%;204;17.65%;72;6.23%;51;4.41%;1.156
SUDESTE;35;SP;354980;SAO JOSE DO RIO PRETO;113;1.32%;176;2.06%;5.774;67.58%;1.538;18%;571;6.68%;372;4.35%;8.544
SUDESTE;35;SP;354990;SAO JOSE DOS CAMPOS;112;1.98%;154;2.72%;3.864;68.2%;1.051;18.55%;350;6.18%;135;2.38%;5.666
SUDESTE;35;SP;354995;SAO LOURENCO DA SERRA;1;4.76%;2;9.52%;14;66.67%;2;9.52%;2;9.52%;0;-;21
SUDESTE;35;SP;355000;SAO LUIS DO PARAITINGA;1;0.41%;8;3.31%;168;69.42%;50;20.66%;10;4.13%;5;2.07%;242
SUDESTE;35;SP;355010;SAO MANUEL;6;1.28%;7;1.5%;322;68.8%;89;19.02%;23;4.91%;21;4.49%;468
SUDESTE;35;SP;355020;SAO MIGUEL ARCANJO;19;2.78%;42;6.15%;423;61.93%;114;16.69%;41;6%;44;6.44%;683
SUDESTE;35;SP;355030;SAO PAULO;1.050;1.43%;1.711;2.32%;46.139;62.63%;15.114;20.52%;6.119;8.31%;3.537;4.8%;73.670
SUDESTE;35;SP;355040;SAO PEDRO;10;3.16%;14;4.43%;177;56.01%;49;15.51%;33;10.44%;33;10.44%;316
SUDESTE;35;SP;355050;SAO PEDRO DO TURVO;6;1.75%;5;1.46%;186;54.23%;70;20.41%;46;13.41%;30;8.75%;343
SUDESTE;35;SP;355060;SAO ROQUE;19;1.11%;45;2.63%;1.136;66.39%;289;16.89%;152;8.88%;70;4.09%;1.711
SUDESTE;35;SP;355070;SAO SEBASTIAO;34;2.88%;31;2.62%;668;56.56%;226;19.14%;116;9.82%;106;8.98%;1.181
SUDESTE;35;SP;355080;SAO SEBASTIAO DA GRAMA;5;1.71%;7;2.39%;190;64.85%;60;20.48%;14;4.78%;17;5.8%;293
SUDESTE;35;SP;355090;SAO SIMAO;9;2.3%;12;3.07%;241;61.64%;74;18.93%;28;7.16%;27;6.91%;391
SUDESTE;35;SP;355100;SAO VICENTE;74;3.28%;91;4.03%;1.408;62.33%;380;16.82%;151;6.68%;155;6.86%;2.259
SUDESTE;35;SP;355110;SARAPUI;0;-;0;-;56;72.73%;17;22.08%;1;1.3%;3;3.9%;77
SUDESTE;35;SP;355120;SARUTAIA;0;-;1;0.67%;64;42.67%;50;33.33%;20;13.33%;15;10%;150
SUDESTE;35;SP;355130;SEBASTIANOPOLIS DO SUL;7;6.8%;5;4.85%;57;55.34%;24;23.3%;5;4.85%;5;4.85%;103
SUDESTE;35;SP;355140;SERRA AZUL;3;1.35%;17;7.66%;145;65.32%;36;16.22%;7;3.15%;14;6.31%;222
SUDESTE;35;SP;355160;SERRA NEGRA;1;0.5%;7;3.52%;128;64.32%;38;19.1%;14;7.04%;11;5.53%;199
SUDESTE;35;SP;355150;SERRANA;11;1.68%;16;2.44%;435;66.41%;114;17.4%;51;7.79%;28;4.27%;655
SUDESTE;35;SP;355170;SERTAOZINHO;6;0.36%;42;2.5%;1.154;68.81%;286;17.05%;112;6.68%;77;4.59%;1.677
SUDESTE;35;SP;355180;SETE BARRAS;38;6.03%;22;3.49%;380;60.32%;110;17.46%;50;7.94%;30;4.76%;630
SUDESTE;35;SP;355190;SEVERINIA;11;15.94%;2;2.9%;26;37.68%;13;18.84%;9;13.04%;8;11.59%;69
SUDESTE;35;SP;355200;SILVEIRAS;4;3.05%;1;0.76%;80;61.07%;20;15.27%;12;9.16%;14;10.69%;131
SUDESTE;35;SP;355210;SOCORRO;1;0.32%;1;0.32%;218;69.65%;58;18.53%;16;5.11%;19;6.07%;313
SUDESTE;35;SP;355220;SOROCABA;7;0.82%;15;1.76%;587;68.74%;145;16.98%;69;8.08%;31;3.63%;854
SUDESTE;35;SP;355230;SUD MENNUCCI;2;0.57%;11;3.14%;213;60.86%;84;24%;30;8.57%;10;2.86%;350
SUDESTE;35;SP;355240;SUMARE;31;2.3%;72;5.34%;919;68.12%;209;15.49%;76;5.63%;42;3.11%;1.349
SUDESTE;35;SP;355255;SUZANAPOLIS;1;2.63%;1;2.63%;22;57.89%;7;18.42%;5;13.16%;2;5.26%;38
SUDESTE;35;SP;355250;SUZANO;59;3.03%;73;3.75%;1.178;60.57%;363;18.66%;158;8.12%;114;5.86%;1.945
SUDESTE;35;SP;355260;TABAPUA;2;2.3%;2;2.3%;52;59.77%;15;17.24%;12;13.79%;4;4.6%;87
SUDESTE;35;SP;355270;TABATINGA;11;6.43%;9;5.26%;71;41.52%;34;19.88%;23;13.45%;23;13.45%;171
SUDESTE;35;SP;355280;TABOAO DA SERRA;86;1.81%;123;2.59%;3.119;65.66%;854;17.98%;325;6.84%;243;5.12%;4.750
SUDESTE;35;SP;355290;TACIBA;2;1.21%;8;4.85%;97;58.79%;32;19.39%;17;10.3%;9;5.45%;165
SUDESTE;35;SP;355300;TAGUAI;3;0.39%;8;1.05%;441;58.03%;168;22.11%;90;11.84%;50;6.58%;760
SUDESTE;35;SP;355310;TAIACU;0;-;0;-;19;65.52%;5;17.24%;4;13.79%;1;3.45%;29
SUDESTE;35;SP;355320;TAIUVA;9;4.92%;7;3.83%;101;55.19%;36;19.67%;13;7.1%;17;9.29%;183
SUDESTE;35;SP;355330;TAMBAU;4;1.1%;11;3.02%;230;63.19%;58;15.93%;36;9.89%;25;6.87%;364
SUDESTE;35;SP;355340;TANABI;2;1.33%;3;2%;101;67.33%;19;12.67%;14;9.33%;11;7.33%;150
SUDESTE;35;SP;355350;TAPIRAI;7;5.56%;7;5.56%;75;59.52%;22;17.46%;11;8.73%;4;3.17%;126
SUDESTE;35;SP;355360;TAPIRATIBA;1;0.69%;8;5.52%;95;65.52%;25;17.24%;12;8.28%;4;2.76%;145
SUDESTE;35;SP;355365;TAQUARAL;3;6%;1;2%;33;66%;7;14%;3;6%;3;6%;50
SUDESTE;35;SP;355370;TAQUARITINGA;35;9.67%;34;9.39%;197;54.42%;45;12.43%;16;4.42%;35;9.67%;362
SUDESTE;35;SP;355380;TAQUARITUBA;3;0.66%;7;1.55%;299;66.15%;91;20.13%;29;6.42%;23;5.09%;452
SUDESTE;35;SP;355385;TAQUARIVAI;7;2.09%;6;1.79%;169;50.45%;78;23.28%;51;15.22%;24;7.16%;335
SUDESTE;35;SP;355390;TARABAI;0;-;1;1.56%;44;68.75%;12;18.75%;6;9.38%;1;1.56%;64
SUDESTE;35;SP;355395;TARUMA;18;6.04%;17;5.7%;161;54.03%;48;16.11%;27;9.06%;27;9.06%;298
SUDESTE;35;SP;355400;TATUI;4;1.16%;13;3.77%;219;63.48%;60;17.39%;29;8.41%;20;5.8%;345
SUDESTE;35;SP;355410;TAUBATE;109;4.87%;82;3.67%;1.236;55.28%;406;18.16%;187;8.36%;216;9.66%;2.236
SUDESTE;35;SP;355420;TEJUPA;1;1.69%;1;1.69%;33;55.93%;13;22.03%;4;6.78%;7;11.86%;59
SUDESTE;35;SP;355430;TEODORO SAMPAIO;19;2.31%;31;3.77%;556;67.64%;138;16.79%;49;5.96%;29;3.53%;822
SUDESTE;35;SP;355440;TERRA ROXA;1;4%;1;4%;15;60%;5;20%;2;8%;1;4%;25
SUDESTE;35;SP;355450;TIETE;2;0.92%;4;1.83%;157;72.02%;37;16.97%;17;7.8%;1;0.46%;218
SUDESTE;35;SP;355460;TIMBURI;3;5.66%;3;5.66%;30;56.6%;11;20.75%;5;9.43%;1;1.89%;53
SUDESTE;35;SP;355465;TORRE DE PEDRA;0;-;0;-;19;61.29%;6;19.35%;3;9.68%;3;9.68%;31
SUDESTE;35;SP;355470;TORRINHA;3;1.96%;2;1.31%;95;62.09%;34;22.22%;14;9.15%;5;3.27%;153
SUDESTE;35;SP;355475;TRABIJU;1;3.45%;2;6.9%;15;51.72%;5;17.24%;3;10.34%;3;10.34%;29
SUDESTE;35;SP;355480;TREMEMBE;0;-;0;-;8;61.54%;0;-;4;30.77%;1;7.69%;13
