Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;35;SP;354670;SANTA GERTRUDES;9;0.94%;14;1.46%;604;63.11%;198;20.69%;80;8.36%;52;5.43%;957
SUDESTE;35;SP;354680;SANTA ISABEL;17;1.08%;36;2.29%;1.037;66.09%;304;19.38%;113;7.2%;62;3.95%;1.569
SUDESTE;35;SP;354690;SANTA LUCIA;1;0.31%;2;0.63%;193;60.69%;81;25.47%;31;9.75%;10;3.14%;318
SUDESTE;35;SP;354700;SANTA MARIA DA SERRA;7;2.33%;3;1%;176;58.67%;64;21.33%;28;9.33%;22;7.33%;300
SUDESTE;35;SP;354710;SANTA MERCEDES;4;2.01%;10;5.03%;128;64.32%;33;16.58%;13;6.53%;11;5.53%;199
SUDESTE;35;SP;354740;SANTA RITA D'OESTE;1;0.98%;1;0.98%;67;65.69%;20;19.61%;9;8.82%;4;3.92%;102
SUDESTE;35;SP;354750;SANTA RITA DO PASSA QUATRO;9;1.26%;15;2.1%;458;64.24%;139;19.5%;65;9.12%;27;3.79%;713
SUDESTE;35;SP;354760;SANTA ROSA DE VITERBO;3;0.39%;19;2.47%;471;61.17%;159;20.65%;77;10%;41;5.32%;770
SUDESTE;35;SP;354765;SANTA SALETE;0;-;0;-;56;55.45%;30;29.7%;8;7.92%;7;6.93%;101
SUDESTE;35;SP;354720;SANTANA DA PONTE PENSA;6;8.57%;2;2.86%;49;70%;7;10%;6;8.57%;0;-;70
SUDESTE;35;SP;354730;SANTANA DE PARNAIBA;39;0.54%;128;1.78%;4.944;68.7%;1.450;20.15%;463;6.43%;172;2.39%;7.196
SUDESTE;35;SP;354770;SANTO ANASTACIO;10;1.61%;27;4.35%;417;67.26%;102;16.45%;40;6.45%;24;3.87%;620
SUDESTE;35;SP;354780;SANTO ANDRE;208;2.61%;254;3.19%;4.874;61.16%;1.475;18.51%;668;8.38%;490;6.15%;7.969
SUDESTE;35;SP;354790;SANTO ANTONIO DA ALEGRIA;1;0.27%;7;1.91%;257;70.22%;65;17.76%;26;7.1%;10;2.73%;366
SUDESTE;35;SP;354800;SANTO ANTONIO DE POSSE;16;1.43%;35;3.12%;761;67.89%;207;18.47%;71;6.33%;31;2.77%;1.121
SUDESTE;35;SP;354805;SANTO ANTONIO DO ARACANGUA;11;4.06%;9;3.32%;165;60.89%;52;19.19%;21;7.75%;13;4.8%;271
SUDESTE;35;SP;354810;SANTO ANTONIO DO JARDIM;4;1.65%;6;2.47%;158;65.02%;43;17.7%;15;6.17%;17;7%;243
SUDESTE;35;SP;354820;SANTO ANTONIO DO PINHAL;1;0.3%;5;1.52%;243;74.09%;51;15.55%;18;5.49%;10;3.05%;328
SUDESTE;35;SP;354830;SANTO EXPEDITO;2;1.37%;3;2.05%;79;54.11%;29;19.86%;18;12.33%;15;10.27%;146
SUDESTE;35;SP;354840;SANTOPOLIS DO AGUAPEI;3;1.6%;2;1.07%;84;44.92%;61;32.62%;24;12.83%;13;6.95%;187
SUDESTE;35;SP;354850;SANTOS;122;1.65%;177;2.39%;4.837;65.24%;1.453;19.6%;524;7.07%;301;4.06%;7.414
SUDESTE;35;SP;354860;SAO BENTO DO SAPUCAI;2;0.47%;16;3.76%;295;69.25%;74;17.37%;23;5.4%;16;3.76%;426
SUDESTE;35;SP;354870;SAO BERNARDO DO CAMPO;483;2.34%;565;2.73%;12.698;61.44%;3.949;19.11%;1.667;8.07%;1.305;6.31%;20.667
SUDESTE;35;SP;354880;SAO CAETANO DO SUL;14;0.47%;43;1.44%;1.962;65.82%;635;21.3%;218;7.31%;109;3.66%;2.981
SUDESTE;35;SP;354890;SAO CARLOS;28;0.54%;142;2.75%;3.657;70.94%;873;16.94%;301;5.84%;154;2.99%;5.155
SUDESTE;35;SP;354900;SAO FRANCISCO;1;0.79%;4;3.15%;96;75.59%;17;13.39%;4;3.15%;5;3.94%;127
SUDESTE;35;SP;354910;SAO JOAO DA BOA VISTA;53;1.91%;74;2.67%;1.861;67.06%;497;17.91%;191;6.88%;99;3.57%;2.775
SUDESTE;35;SP;354920;SAO JOAO DAS DUAS PONTES;0;-;1;0.88%;76;66.67%;22;19.3%;9;7.89%;6;5.26%;114
SUDESTE;35;SP;354925;SAO JOAO DE IRACEMA;0;-;1;0.98%;76;74.51%;14;13.73%;7;6.86%;4;3.92%;102
SUDESTE;35;SP;354930;SAO JOAO DO PAU D'ALHO;1;1.18%;2;2.35%;52;61.18%;18;21.18%;10;11.76%;2;2.35%;85
SUDESTE;35;SP;354940;SAO JOAQUIM DA BARRA;28;1.93%;27;1.86%;908;62.62%;275;18.97%;140;9.66%;72;4.97%;1.450
SUDESTE;35;SP;354950;SAO JOSE DA BELA VISTA;3;0.74%;6;1.49%;250;62.03%;87;21.59%;31;7.69%;26;6.45%;403
SUDESTE;35;SP;354960;SAO JOSE DO BARREIRO;3;1.96%;4;2.61%;93;60.78%;27;17.65%;15;9.8%;11;7.19%;153
SUDESTE;35;SP;354970;SAO JOSE DO RIO PARDO;28;1.58%;43;2.43%;1.274;72.02%;279;15.77%;95;5.37%;50;2.83%;1.769
SUDESTE;35;SP;354980;SAO JOSE DO RIO PRETO;229;1.64%;360;2.57%;9.473;67.7%;2.565;18.33%;907;6.48%;459;3.28%;13.993
SUDESTE;35;SP;354990;SAO JOSE DOS CAMPOS;705;3.42%;553;2.69%;13.324;64.73%;3.707;18.01%;1.413;6.86%;882;4.28%;20.584
SUDESTE;35;SP;354995;SAO LOURENCO DA SERRA;27;6.92%;13;3.33%;209;53.59%;63;16.15%;34;8.72%;44;11.28%;390
SUDESTE;35;SP;355000;SAO LUIS DO PARAITINGA;1;0.24%;8;1.95%;294;71.71%;75;18.29%;23;5.61%;9;2.2%;410
SUDESTE;35;SP;355010;SAO MANUEL;10;0.66%;34;2.24%;935;61.47%;341;22.42%;136;8.94%;65;4.27%;1.521
SUDESTE;35;SP;355020;SAO MIGUEL ARCANJO;6;0.87%;24;3.49%;466;67.83%;113;16.45%;47;6.84%;31;4.51%;687
SUDESTE;35;SP;355030;SAO PAULO;3.734;1.51%;5.075;2.06%;158.227;64.13%;51.554;20.9%;19.164;7.77%;8.960;3.63%;246.714
SUDESTE;35;SP;355040;SAO PEDRO;14;1.09%;26;2.02%;776;60.39%;267;20.78%;123;9.57%;79;6.15%;1.285
SUDESTE;35;SP;355050;SAO PEDRO DO TURVO;3;0.73%;3;0.73%;244;59.08%;106;25.67%;42;10.17%;15;3.63%;413
SUDESTE;35;SP;355060;SAO ROQUE;23;0.85%;40;1.49%;1.796;66.74%;550;20.44%;185;6.87%;97;3.6%;2.691
SUDESTE;35;SP;355070;SAO SEBASTIAO;39;1.15%;65;1.91%;2.130;62.65%;765;22.5%;263;7.74%;138;4.06%;3.400
SUDESTE;35;SP;355080;SAO SEBASTIAO DA GRAMA;0;-;5;1.64%;207;68.09%;58;19.08%;21;6.91%;13;4.28%;304
SUDESTE;35;SP;355090;SAO SIMAO;11;3.02%;16;4.4%;233;64.01%;64;17.58%;27;7.42%;13;3.57%;364
SUDESTE;35;SP;355100;SAO VICENTE;126;1.88%;208;3.1%;4.234;63.19%;1.253;18.7%;529;7.9%;350;5.22%;6.700
SUDESTE;35;SP;355110;SARAPUI;4;3.42%;4;3.42%;70;59.83%;17;14.53%;5;4.27%;17;14.53%;117
SUDESTE;35;SP;355120;SARUTAIA;2;0.86%;3;1.29%;150;64.66%;54;23.28%;14;6.03%;9;3.88%;232
SUDESTE;35;SP;355130;SEBASTIANOPOLIS DO SUL;1;0.55%;2;1.1%;116;64.09%;37;20.44%;13;7.18%;12;6.63%;181
SUDESTE;35;SP;355140;SERRA AZUL;4;1.5%;15;5.62%;147;55.06%;38;14.23%;18;6.74%;45;16.85%;267
SUDESTE;35;SP;355160;SERRA NEGRA;15;1.43%;13;1.24%;614;58.48%;265;25.24%;100;9.52%;43;4.1%;1.050
SUDESTE;35;SP;355150;SERRANA;12;0.7%;41;2.4%;1.265;74.19%;241;14.13%;95;5.57%;51;2.99%;1.705
SUDESTE;35;SP;355170;SERTAOZINHO;25;0.89%;57;2.03%;1.964;69.87%;500;17.79%;172;6.12%;93;3.31%;2.811
SUDESTE;35;SP;355180;SETE BARRAS;12;1.44%;20;2.4%;551;65.99%;156;18.68%;69;8.26%;27;3.23%;835
SUDESTE;35;SP;355190;SEVERINIA;15;3.16%;24;5.05%;283;59.58%;70;14.74%;42;8.84%;41;8.63%;475
SUDESTE;35;SP;355200;SILVEIRAS;5;1.45%;6;1.74%;230;66.86%;66;19.19%;26;7.56%;11;3.2%;344
SUDESTE;35;SP;355210;SOCORRO;3;0.22%;14;1.01%;951;68.52%;290;20.89%;88;6.34%;42;3.03%;1.388
SUDESTE;35;SP;355220;SOROCABA;121;0.92%;317;2.42%;9.087;69.44%;2.393;18.29%;787;6.01%;381;2.91%;13.086
SUDESTE;35;SP;355230;SUD MENNUCCI;1;0.29%;5;1.47%;211;62.06%;68;20%;34;10%;21;6.18%;340
SUDESTE;35;SP;355240;SUMARE;105;1.48%;254;3.58%;5.209;73.43%;1.141;16.08%;274;3.86%;111;1.56%;7.094
SUDESTE;35;SP;355255;SUZANAPOLIS;3;2.34%;12;9.38%;76;59.38%;19;14.84%;7;5.47%;11;8.59%;128
SUDESTE;35;SP;355250;SUZANO;157;2.02%;217;2.8%;4.671;60.22%;1.519;19.58%;716;9.23%;476;6.14%;7.756
SUDESTE;35;SP;355260;TABAPUA;0;-;4;3.51%;79;69.3%;14;12.28%;11;9.65%;6;5.26%;114
SUDESTE;35;SP;355270;TABATINGA;24;6.9%;30;8.62%;204;58.62%;45;12.93%;19;5.46%;26;7.47%;348
SUDESTE;35;SP;355280;TABOAO DA SERRA;166;1.71%;207;2.14%;6.453;66.61%;1.703;17.58%;680;7.02%;479;4.94%;9.688
SUDESTE;35;SP;355290;TACIBA;1;0.3%;9;2.69%;219;65.57%;72;21.56%;20;5.99%;13;3.89%;334
SUDESTE;35;SP;355300;TAGUAI;6;0.67%;10;1.12%;582;65.32%;195;21.89%;68;7.63%;30;3.37%;891
SUDESTE;35;SP;355310;TAIACU;2;1.01%;5;2.51%;139;69.85%;29;14.57%;14;7.04%;10;5.03%;199
SUDESTE;35;SP;355320;TAIUVA;7;3.17%;9;4.07%;146;66.06%;31;14.03%;18;8.14%;10;4.52%;221
SUDESTE;35;SP;355330;TAMBAU;20;2.81%;20;2.81%;461;64.66%;127;17.81%;49;6.87%;36;5.05%;713
SUDESTE;35;SP;355340;TANABI;4;0.43%;19;2.06%;596;64.5%;197;21.32%;71;7.68%;37;4%;924
SUDESTE;35;SP;355350;TAPIRAI;10;2.26%;4;0.9%;263;59.5%;98;22.17%;49;11.09%;18;4.07%;442
SUDESTE;35;SP;355360;TAPIRATIBA;3;0.68%;6;1.36%;290;65.61%;94;21.27%;37;8.37%;12;2.71%;442
SUDESTE;35;SP;355365;TAQUARAL;2;1.87%;0;-;56;52.34%;18;16.82%;18;16.82%;13;12.15%;107
SUDESTE;35;SP;355370;TAQUARITINGA;37;4.08%;44;4.86%;506;55.85%;155;17.11%;82;9.05%;82;9.05%;906
SUDESTE;35;SP;355380;TAQUARITUBA;11;0.94%;36;3.07%;704;60.12%;263;22.46%;92;7.86%;65;5.55%;1.171
SUDESTE;35;SP;355385;TAQUARIVAI;11;2.53%;12;2.76%;248;57.14%;105;24.19%;42;9.68%;16;3.69%;434
SUDESTE;35;SP;355390;TARABAI;3;1.42%;4;1.9%;144;68.25%;41;19.43%;12;5.69%;7;3.32%;211
SUDESTE;35;SP;355395;TARUMA;6;2.21%;17;6.25%;164;60.29%;61;22.43%;17;6.25%;7;2.57%;272
SUDESTE;35;SP;355400;TATUI;30;0.81%;49;1.32%;2.363;63.49%;846;22.73%;305;8.19%;129;3.47%;3.722
SUDESTE;35;SP;355410;TAUBATE;84;0.82%;214;2.1%;6.967;68.4%;1.929;18.94%;646;6.34%;345;3.39%;10.185
SUDESTE;35;SP;355420;TEJUPA;1;0.4%;4;1.58%;162;64.03%;56;22.13%;17;6.72%;13;5.14%;253
SUDESTE;35;SP;355430;TEODORO SAMPAIO;37;3.53%;50;4.78%;745;71.16%;136;12.99%;54;5.16%;25;2.39%;1.047
SUDESTE;35;SP;355440;TERRA ROXA;3;1.67%;1;0.56%;88;48.89%;47;26.11%;21;11.67%;20;11.11%;180
SUDESTE;35;SP;355450;TIETE;10;1.11%;20;2.22%;624;69.26%;160;17.76%;64;7.1%;23;2.55%;901
SUDESTE;35;SP;355460;TIMBURI;0;-;3;2.22%;83;61.48%;34;25.19%;8;5.93%;7;5.19%;135
SUDESTE;35;SP;355465;TORRE DE PEDRA;2;1.36%;4;2.72%;107;72.79%;21;14.29%;10;6.8%;3;2.04%;147
SUDESTE;35;SP;355470;TORRINHA;4;1.15%;2;0.57%;215;61.6%;76;21.78%;30;8.6%;22;6.3%;349
SUDESTE;35;SP;355475;TRABIJU;3;3.19%;5;5.32%;51;54.26%;12;12.77%;9;9.57%;14;14.89%;94
SUDESTE;35;SP;355480;TREMEMBE;24;3.4%;22;3.12%;414;58.64%;147;20.82%;56;7.93%;43;6.09%;706
SUDESTE;35;SP;355490;TRES FRONTEIRAS;2;0.76%;5;1.89%;180;68.18%;50;18.94%;10;3.79%;17;6.44%;264
SUDESTE;35;SP;355495;TUIUTI;2;0.72%;3;1.08%;196;70.76%;57;20.58%;15;5.42%;4;1.44%;277
SUDESTE;35;SP;355500;TUPA;21;1.92%;34;3.12%;754;69.11%;178;16.32%;67;6.14%;37;3.39%;1.091
SUDESTE;35;SP;355510;TUPI PAULISTA;6;2.76%;7;3.23%;145;66.82%;31;14.29%;14;6.45%;14;6.45%;217
SUDESTE;35;SP;355520;TURIUBA;1;1.2%;4;4.82%;50;60.24%;16;19.28%;6;7.23%;6;7.23%;83
SUDESTE;35;SP;355530;TURMALINA;2;2.63%;3;3.95%;49;64.47%;13;17.11%;7;9.21%;2;2.63%;76
SUDESTE;35;SP;355535;UBARANA;2;0.68%;10;3.4%;186;63.27%;56;19.05%;22;7.48%;18;6.12%;294
SUDESTE;35;SP;355540;UBATUBA;74;1.65%;118;2.63%;2.889;64.34%;849;18.91%;341;7.59%;219;4.88%;4.490
SUDESTE;35;SP;355550;UBIRAJARA;1;1.67%;2;3.33%;33;55%;17;28.33%;4;6.67%;3;5%;60
SUDESTE;35;SP;355560;UCHOA;1;0.29%;2;0.59%;212;62.35%;72;21.18%;34;10%;19;5.59%;340
SUDESTE;35;SP;355570;UNIAO PAULISTA;2;1.89%;4;3.77%;67;63.21%;21;19.81%;7;6.6%;5;4.72%;106
SUDESTE;35;SP;355580;URANIA;5;1.36%;9;2.45%;249;67.66%;76;20.65%;19;5.16%;10;2.72%;368
SUDESTE;35;SP;355590;URU;0;-;1;2.27%;31;70.45%;7;15.91%;4;9.09%;1;2.27%;44
SUDESTE;35;SP;355600;URUPES;1;0.2%;4;0.78%;310;60.55%;125;24.41%;51;9.96%;21;4.1%;512
SUDESTE;35;SP;355610;VALENTIM GENTIL;11;1.99%;22;3.99%;363;65.76%;98;17.75%;40;7.25%;18;3.26%;552
SUDESTE;35;SP;355620;VALINHOS;14;2.06%;27;3.98%;458;67.55%;109;16.08%;34;5.01%;36;5.31%;678
SUDESTE;35;SP;355630;VALPARAISO;19;2.23%;24;2.82%;528;61.97%;170;19.95%;60;7.04%;51;5.99%;852
SUDESTE;35;SP;355635;VARGEM;6;1.13%;14;2.65%;337;63.71%;109;20.6%;47;8.88%;16;3.02%;529
SUDESTE;35;SP;355640;VARGEM GRANDE DO SUL;5;0.53%;25;2.66%;628;66.74%;170;18.07%;57;6.06%;56;5.95%;941
SUDESTE;35;SP;355645;VARGEM GRANDE PAULISTA;9;0.42%;36;1.67%;1.490;69.11%;414;19.2%;133;6.17%;74;3.43%;2.156
SUDESTE;35;SP;355650;VARZEA PAULISTA;45;2.58%;56;3.21%;1.098;62.99%;288;16.52%;134;7.69%;122;7%;1.743
SUDESTE;35;SP;355660;VERA CRUZ;0;-;7;4.35%;108;67.08%;28;17.39%;13;8.07%;5;3.11%;161
SUDESTE;35;SP;355670;VINHEDO;13;0.6%;52;2.39%;1.559;71.78%;349;16.07%;141;6.49%;58;2.67%;2.172
SUDESTE;35;SP;355680;VIRADOURO;7;1.64%;15;3.5%;305;71.26%;62;14.49%;27;6.31%;12;2.8%;428
SUDESTE;35;SP;355690;VISTA ALEGRE DO ALTO;9;1.97%;16;3.5%;282;61.71%;76;16.63%;41;8.97%;33;7.22%;457
SUDESTE;35;SP;355695;VITORIA BRASIL;1;0.96%;1;0.96%;72;69.23%;16;15.38%;8;7.69%;6;5.77%;104
SUDESTE;35;SP;355700;VOTORANTIM;53;1.47%;102;2.83%;2.559;70.98%;546;15.15%;224;6.21%;121;3.36%;3.605
SUDESTE;35;SP;355710;VOTUPORANGA;21;0.69%;59;1.93%;1.915;62.52%;663;21.65%;284;9.27%;121;3.95%;3.063
SUDESTE;35;SP;355715;ZACARIAS;2;1.9%;4;3.81%;66;62.86%;17;16.19%;7;6.67%;9;8.57%;105
TOTAL ESTADO SÃO PAULO;;;;;18.054;1.47%;27.969;2.28%;796.181;64.81%;241.454;19.65%;92.442;7.52%;52.430;4.27%;1.228.530
TOTAL REGIÃO SUDESTE;;;;;49.004;1.91%;68.249;2.66%;1.648.325;64.3%;477.166;18.61%;193.303;7.54%;127.481;4.97%;2.563.528
SUL;41;PR;410010;ABATIA;3;1.37%;4;1.83%;152;69.41%;36;16.44%;13;5.94%;11;5.02%;219
SUL;41;PR;410020;ADRIANOPOLIS;10;2.82%;7;1.98%;205;57.91%;69;19.49%;38;10.73%;25;7.06%;354
SUL;41;PR;410030;AGUDOS DO SUL;11;1.78%;12;1.94%;366;59.13%;133;21.49%;64;10.34%;33;5.33%;619
SUL;41;PR;410040;ALMIRANTE TAMANDARE;48;0.98%;82;1.67%;3.015;61.38%;1.036;21.09%;489;9.96%;242;4.93%;4.912
SUL;41;PR;410045;ALTAMIRA DO PARANA;0;-;4;2.8%;74;51.75%;35;24.48%;20;13.99%;10;6.99%;143
SUL;41;PR;412862;ALTO PARAISO;3;1.55%;8;4.12%;131;67.53%;27;13.92%;15;7.73%;10;5.15%;194
SUL;41;PR;410060;ALTO PARANA;4;0.58%;17;2.48%;482;70.36%;105;15.33%;47;6.86%;30;4.38%;685
SUL;41;PR;410070;ALTO PIQUIRI;1;0.21%;15;3.09%;299;61.52%;102;20.99%;41;8.44%;28;5.76%;486
SUL;41;PR;410050;ALTONIA;13;4.23%;14;4.56%;181;58.96%;48;15.64%;29;9.45%;22;7.17%;307
SUL;41;PR;410080;ALVORADA DO SUL;5;1.72%;6;2.07%;188;64.83%;50;17.24%;20;6.9%;21;7.24%;290
SUL;41;PR;410090;AMAPORA;0;-;7;2.66%;174;66.16%;52;19.77%;19;7.22%;11;4.18%;263
SUL;41;PR;410100;AMPERE;7;0.61%;24;2.1%;806;70.45%;207;18.09%;65;5.68%;35;3.06%;1.144
SUL;41;PR;410105;ANAHY;2;0.97%;1;0.49%;127;61.65%;48;23.3%;18;8.74%;10;4.85%;206
SUL;41;PR;410110;ANDIRA;15;1.68%;23;2.58%;582;65.32%;152;17.06%;65;7.3%;54;6.06%;891
SUL;41;PR;410115;ANGULO;2;1.03%;3;1.54%;107;54.87%;62;31.79%;13;6.67%;8;4.1%;195
SUL;41;PR;410120;ANTONINA;22;2.35%;26;2.78%;596;63.68%;171;18.27%;78;8.33%;43;4.59%;936
SUL;41;PR;410130;ANTONIO OLINTO;4;0.96%;4;0.96%;286;68.92%;77;18.55%;32;7.71%;12;2.89%;415
SUL;41;PR;410140;APUCARANA;94;1.83%;124;2.42%;3.301;64.38%;1.010;19.7%;387;7.55%;211;4.12%;5.127
SUL;41;PR;410150;ARAPONGAS;59;2.31%;89;3.48%;1.674;65.49%;465;18.19%;163;6.38%;106;4.15%;2.556
SUL;41;PR;410160;ARAPOTI;15;1.22%;29;2.36%;801;65.17%;243;19.77%;87;7.08%;54;4.39%;1.229
SUL;41;PR;410165;ARAPUA;7;8.05%;4;4.6%;48;55.17%;17;19.54%;3;3.45%;8;9.2%;87
SUL;41;PR;410170;ARARUNA;12;2.01%;11;1.84%;354;59.2%;133;22.24%;47;7.86%;41;6.86%;598
SUL;41;PR;410180;ARAUCARIA;52;0.63%;102;1.24%;5.303;64.57%;1.851;22.54%;640;7.79%;265;3.23%;8.213
SUL;41;PR;410185;ARIRANHA DO IVAI;1;1.22%;5;6.1%;56;68.29%;12;14.63%;5;6.1%;3;3.66%;82
SUL;41;PR;410190;ASSAI;5;0.98%;13;2.55%;356;69.8%;73;14.31%;42;8.24%;21;4.12%;510
SUL;41;PR;410200;ASSIS CHATEAUBRIAND;13;0.8%;55;3.37%;1.130;69.33%;277;16.99%;97;5.95%;58;3.56%;1.630
SUL;41;PR;410210;ASTORGA;5;0.5%;22;2.21%;626;62.98%;207;20.82%;72;7.24%;62;6.24%;994
SUL;41;PR;410220;ATALAIA;3;1.62%;6;3.24%;114;61.62%;42;22.7%;12;6.49%;8;4.32%;185
SUL;41;PR;410230;BALSA NOVA;4;0.53%;13;1.71%;524;68.95%;154;20.26%;48;6.32%;17;2.24%;760
SUL;41;PR;410240;BANDEIRANTES;15;1.17%;19;1.48%;831;64.87%;272;21.23%;95;7.42%;49;3.83%;1.281
SUL;41;PR;410250;BARBOSA FERRAZ;6;1.55%;5;1.3%;266;68.91%;69;17.88%;27;6.99%;13;3.37%;386
SUL;41;PR;410270;BARRA DO JACARE;0;-;1;1.61%;36;58.06%;15;24.19%;6;9.68%;4;6.45%;62
SUL;41;PR;410260;BARRACAO;13;2.44%;11;2.07%;324;60.9%;96;18.05%;46;8.65%;42;7.89%;532
SUL;41;PR;410275;BELA VISTA DA CAROBA;2;1.29%;5;3.23%;76;49.03%;36;23.23%;15;9.68%;21;13.55%;155
SUL;41;PR;410280;BELA VISTA DO PARAISO;4;0.81%;15;3.04%;303;61.34%;97;19.64%;51;10.32%;24;4.86%;494
SUL;41;PR;410290;BITURUNA;4;0.32%;28;2.22%;815;64.48%;279;22.07%;95;7.52%;43;3.4%;1.264
SUL;41;PR;410300;BOA ESPERANCA;0;-;2;1.29%;110;70.97%;29;18.71%;10;6.45%;4;2.58%;155
SUL;41;PR;410302;BOA ESPERANCA DO IGUACU;8;6.56%;7;5.74%;57;46.72%;23;18.85%;16;13.11%;11;9.02%;122
SUL;41;PR;410304;BOA VENTURA DE SAO ROQUE;3;1.11%;7;2.59%;195;72.22%;39;14.44%;15;5.56%;11;4.07%;270
SUL;41;PR;410305;BOA VISTA DA APARECIDA;14;2.94%;16;3.35%;328;68.76%;66;13.84%;32;6.71%;21;4.4%;477
SUL;41;PR;410310;BOCAIUVA DO SUL;7;1.06%;6;0.91%;451;68.44%;121;18.36%;49;7.44%;25;3.79%;659
SUL;41;PR;410315;BOM JESUS DO SUL;7;2.54%;9;3.26%;165;59.78%;54;19.57%;22;7.97%;19;6.88%;276
SUL;41;PR;410320;BOM SUCESSO;6;2.54%;8;3.39%;157;66.53%;40;16.95%;15;6.36%;10;4.24%;236
SUL;41;PR;410322;BOM SUCESSO DO SUL;6;2.64%;4;1.76%;146;64.32%;47;20.7%;19;8.37%;5;2.2%;227
SUL;41;PR;410330;BORRAZOPOLIS;2;1.02%;7;3.57%;125;63.78%;36;18.37%;14;7.14%;12;6.12%;196
SUL;41;PR;410335;BRAGANEY;6;4.55%;1;0.76%;95;71.97%;17;12.88%;10;7.58%;3;2.27%;132
SUL;41;PR;410337;BRASILANDIA DO SUL;0;-;4;1.94%;142;68.93%;40;19.42%;15;7.28%;5;2.43%;206
SUL;41;PR;410340;CAFEARA;0;-;3;1.84%;106;65.03%;39;23.93%;11;6.75%;4;2.45%;163
SUL;41;PR;410345;CAFELANDIA;20;2.48%;26;3.23%;515;63.98%;137;17.02%;70;8.7%;37;4.6%;805
SUL;41;PR;410347;CAFEZAL DO SUL;6;2.53%;9;3.8%;135;56.96%;36;15.19%;26;10.97%;25;10.55%;237
SUL;41;PR;410350;CALIFORNIA;2;0.53%;3;0.8%;261;69.23%;78;20.69%;25;6.63%;8;2.12%;377
SUL;41;PR;410360;CAMBARA;10;1.25%;21;2.63%;475;59.52%;150;18.8%;87;10.9%;55;6.89%;798
SUL;41;PR;410370;CAMBE;52;1.31%;95;2.39%;2.568;64.6%;778;19.57%;312;7.85%;170;4.28%;3.975
SUL;41;PR;410380;CAMBIRA;4;0.71%;17;3%;381;67.2%;99;17.46%;42;7.41%;24;4.23%;567
SUL;41;PR;410390;CAMPINA DA LAGOA;8;0.89%;24;2.67%;559;62.18%;180;20.02%;80;8.9%;48;5.34%;899
SUL;41;PR;410395;CAMPINA DO SIMAO;0;-;1;0.42%;169;70.71%;61;25.52%;8;3.35%;0;-;239
SUL;41;PR;410400;CAMPINA GRANDE DO SUL;43;2.13%;45;2.22%;1.262;62.38%;398;19.67%;176;8.7%;99;4.89%;2.023
SUL;41;PR;410405;CAMPO BONITO;2;2.02%;1;1.01%;59;59.6%;22;22.22%;7;7.07%;8;8.08%;99
SUL;41;PR;410410;CAMPO DO TENENTE;8;1.32%;12;1.98%;394;64.91%;125;20.59%;42;6.92%;26;4.28%;607
SUL;41;PR;410420;CAMPO LARGO;53;1.15%;88;1.91%;2.954;64.25%;1.026;22.31%;330;7.18%;147;3.2%;4.598
SUL;41;PR;410425;CAMPO MAGRO;33;2.47%;29;2.17%;817;61.06%;273;20.4%;121;9.04%;65;4.86%;1.338
SUL;41;PR;410430;CAMPO MOURAO;47;1.46%;89;2.77%;1.957;60.81%;559;17.37%;277;8.61%;289;8.98%;3.218
SUL;41;PR;410440;CANDIDO DE ABREU;117;14.03%;35;4.2%;424;50.84%;144;17.27%;60;7.19%;54;6.47%;834
SUL;41;PR;410442;CANDOI;32;3.79%;32;3.79%;517;61.26%;136;16.11%;65;7.7%;62;7.35%;844
SUL;41;PR;410445;CANTAGALO;6;1.52%;8;2.03%;197;49.87%;52;13.16%;43;10.89%;89;22.53%;395
SUL;41;PR;410450;CAPANEMA;13;1.56%;29;3.49%;536;64.5%;172;20.7%;53;6.38%;28;3.37%;831
SUL;41;PR;410460;CAPITAO LEONIDAS MARQUES;8;1.78%;20;4.44%;286;63.56%;91;20.22%;27;6%;18;4%;450
SUL;41;PR;410465;CARAMBEI;8;0.61%;24;1.84%;917;70.43%;236;18.13%;78;5.99%;39;3%;1.302
SUL;41;PR;410470;CARLOPOLIS;5;0.67%;17;2.28%;492;66.13%;142;19.09%;54;7.26%;34;4.57%;744
SUL;41;PR;410480;CASCAVEL;144;1.16%;279;2.24%;8.101;65.1%;2.522;20.27%;900;7.23%;497;3.99%;12.443
SUL;41;PR;410490;CASTRO;59;1.67%;111;3.14%;2.306;65.27%;630;17.83%;274;7.76%;153;4.33%;3.533
SUL;41;PR;410500;CATANDUVAS;10;1.78%;14;2.49%;355;63.06%;89;15.81%;46;8.17%;49;8.7%;563
SUL;41;PR;410510;CENTENARIO DO SUL;6;1.91%;7;2.23%;210;66.88%;51;16.24%;26;8.28%;14;4.46%;314
SUL;41;PR;410520;CERRO AZUL;5;0.53%;20;2.13%;525;55.79%;215;22.85%;112;11.9%;64;6.8%;941
SUL;41;PR;410530;CEU AZUL;4;1.19%;9;2.69%;228;68.06%;64;19.1%;20;5.97%;10;2.99%;335
SUL;41;PR;410540;CHOPINZINHO;21;1.62%;28;2.16%;832;64.3%;249;19.24%;113;8.73%;51;3.94%;1.294
SUL;41;PR;410550;CIANORTE;24;0.83%;66;2.29%;1.956;67.78%;566;19.61%;183;6.34%;91;3.15%;2.886
